timestamp,elapsed_sec,cycle,phase,pe1_rss_mb,pe2_rss_mb,vtep_rss_mb,pe1_session_established,pe2_session_established,pe1_df,pe2_df,pe1_nondf,pe2_nondf,pe1_link_drain,pe1_operator_drain,pe2_link_drain,pe1_ac_state,pe2_ac_state,pe1_type4,pe1_ead,pe1_type2,pe2_type4,pe2_ead,pe2_type2,ce_mac_egress,blackout_ms,release_ms,failures,pe1_restart_count,pe2_restart_count,vtep_restart_count
2026-06-28T16:33:47Z,8042,90,idle,36.117,36.340,35.273,0,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:34:17Z,8072,90,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:34:47Z,8102,90,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:34:56Z,8111,91,drained,36.117,36.340,35.273,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:35:04Z,8119,91,recovered,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5375,0,0,0,0
2026-06-28T16:35:17Z,8132,91,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:35:47Z,8162,91,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:36:17Z,8192,91,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:36:25Z,8200,92,drained,36.117,36.340,35.273,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:36:35Z,8210,92,recovered,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5367,0,0,0,0
2026-06-28T16:36:47Z,8222,92,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:37:17Z,8252,92,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:37:47Z,8282,92,idle,36.117,36.340,35.273,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:37:54Z,8289,93,drained,36.117,36.340,35.273,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:38:05Z,8300,93,recovered,36.117,36.340,35.281,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5349,0,0,0,0
2026-06-28T16:38:17Z,8312,93,idle,36.117,36.340,35.281,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:38:47Z,8342,93,idle,36.117,36.340,35.281,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:39:17Z,8372,93,idle,36.117,36.340,35.281,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:39:26Z,8381,94,drained,36.117,36.340,35.281,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:39:34Z,8389,94,recovered,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5358,0,0,0,0
2026-06-28T16:39:47Z,8402,94,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:40:17Z,8432,94,idle,36.117,36.340,35.285,0,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:40:47Z,8462,94,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:40:55Z,8470,95,drained,36.117,36.340,35.285,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:41:05Z,8480,95,recovered,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5348,0,0,0,0
2026-06-28T16:41:17Z,8492,95,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:41:47Z,8522,95,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:42:17Z,8552,95,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:42:26Z,8561,96,drained,36.117,36.340,35.285,0,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:42:36Z,8571,96,recovered,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5350,0,0,0,0
2026-06-28T16:42:47Z,8582,96,idle,36.117,36.340,35.285,0,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:43:17Z,8612,96,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:43:47Z,8642,96,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:43:55Z,8650,97,drained,36.117,36.340,35.285,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:44:05Z,8660,97,recovered,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5368,0,0,0,0
2026-06-28T16:44:17Z,8672,97,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:44:47Z,8702,97,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:45:17Z,8732,97,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:45:25Z,8740,98,drained,36.117,36.340,35.285,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:45:35Z,8750,98,recovered,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5341,0,0,0,0
2026-06-28T16:45:47Z,8762,98,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:46:17Z,8792,98,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:46:47Z,8822,98,idle,36.117,36.340,35.285,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:46:54Z,8829,99,drained,36.117,36.340,35.297,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:47:05Z,8840,99,recovered,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5357,0,0,0,0
2026-06-28T16:47:17Z,8852,99,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:47:47Z,8882,99,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:48:17Z,8912,99,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:48:25Z,8920,100,drained,36.117,36.340,35.297,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:48:35Z,8930,100,recovered,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5362,0,0,0,0
2026-06-28T16:48:47Z,8942,100,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:49:17Z,8972,100,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:49:47Z,9002,100,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:49:56Z,9011,101,drained,36.117,36.340,35.297,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:50:04Z,9019,101,recovered,36.117,36.340,35.297,1,0,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5370,0,0,0,0
2026-06-28T16:50:17Z,9032,101,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:50:47Z,9062,101,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:51:17Z,9092,101,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:51:25Z,9101,102,drained,36.117,36.340,35.297,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:51:36Z,9111,102,recovered,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5351,0,0,0,0
2026-06-28T16:51:47Z,9122,102,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:52:17Z,9152,102,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:52:47Z,9182,102,idle,36.117,36.340,35.297,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:52:55Z,9190,103,drained,36.117,36.340,35.297,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:53:03Z,9198,103,recovered,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5386,0,0,0,0
2026-06-28T16:53:17Z,9212,103,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:53:47Z,9242,103,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:54:17Z,9272,103,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:54:25Z,9280,104,drained,36.117,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:54:35Z,9290,104,recovered,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5357,0,0,0,0
2026-06-28T16:54:47Z,9302,104,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:55:17Z,9332,104,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:55:47Z,9362,104,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:55:56Z,9371,105,drained,36.117,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:56:04Z,9379,105,recovered,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5350,0,0,0,0
2026-06-28T16:56:17Z,9392,105,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:56:47Z,9422,105,idle,36.117,36.340,35.324,0,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:57:17Z,9452,105,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:57:25Z,9460,106,drained,36.117,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T16:57:35Z,9470,106,recovered,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5348,0,0,0,0
2026-06-28T16:57:47Z,9482,106,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:58:17Z,9512,106,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:58:47Z,9542,106,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:58:56Z,9551,107,drained,36.117,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T16:59:04Z,9559,107,recovered,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5354,0,0,0,0
2026-06-28T16:59:17Z,9572,107,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T16:59:47Z,9602,107,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:00:17Z,9632,107,idle,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:00:24Z,9639,108,drained,36.117,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T17:00:35Z,9650,108,recovered,36.117,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5368,0,0,0,0
2026-06-28T17:00:47Z,9662,108,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:01:17Z,9692,108,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:01:47Z,9722,108,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:01:55Z,9730,109,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T17:02:03Z,9738,109,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5359,0,0,0,0
2026-06-28T17:02:17Z,9752,109,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:02:47Z,9782,109,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:03:17Z,9812,109,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:03:26Z,9821,110,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-28T17:03:34Z,9829,110,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5356,0,0,0,0
2026-06-28T17:03:47Z,9842,110,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:04:17Z,9872,110,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:04:47Z,9902,110,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:04:57Z,9912,111,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:05:09Z,9924,111,recovered,36.121,36.340,35.324,0,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5383,0,0,0,0
2026-06-28T17:05:17Z,9932,111,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:05:47Z,9962,111,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:06:17Z,9992,111,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:06:27Z,10002,112,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:06:39Z,10014,112,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5357,0,0,0,0
2026-06-28T17:06:47Z,10022,112,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:07:17Z,10052,112,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:07:48Z,10083,112,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:07:57Z,10092,113,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:08:05Z,10100,113,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5357,0,0,0,0
2026-06-28T17:08:18Z,10113,113,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:08:48Z,10143,113,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:09:18Z,10173,113,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:09:26Z,10181,114,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:09:34Z,10189,114,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5369,0,0,0,0
2026-06-28T17:09:48Z,10203,114,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:10:18Z,10233,114,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:10:48Z,10263,114,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:10:57Z,10272,115,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:11:09Z,10284,115,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5363,0,0,0,0
2026-06-28T17:11:18Z,10293,115,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:11:48Z,10323,115,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:12:18Z,10353,115,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:12:27Z,10362,116,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:12:39Z,10374,116,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5351,0,0,0,0
2026-06-28T17:12:48Z,10383,116,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:13:18Z,10413,116,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:13:48Z,10443,116,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:13:56Z,10451,117,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:14:05Z,10460,117,recovered,36.121,36.340,35.324,1,0,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5351,0,0,0,0
2026-06-28T17:14:18Z,10473,117,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:14:48Z,10503,117,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:15:18Z,10533,117,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:15:27Z,10542,118,drained,36.121,36.340,35.324,0,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:15:39Z,10554,118,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5358,0,0,0,0
2026-06-28T17:15:48Z,10563,118,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:16:18Z,10593,118,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:16:48Z,10623,118,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-28T17:16:57Z,10632,119,drained,36.121,36.340,35.324,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-28T17:17:09Z,10644,119,recovered,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5375,0,0,0,0
2026-06-28T17:17:18Z,10653,119,idle,36.121,36.340,35.324,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
