epoch_s,prefix,latency_ms,exit
1789063805.157624503,20.0.0.0/24,14.3,0
1789063805.174230172,3001::/48,8.1,0
1789063805.435734313,20.0.0.0/24,7.9,0
1789063805.446310715,3001::/48,8.0,0
1789063805.707715807,20.0.0.0/24,7.8,0
1789063805.717969005,3001::/48,8.1,0
1789063805.979535038,20.0.0.0/24,9.2,0
1789063805.991650257,3001::/48,9.3,0
1789063806.254319604,20.0.0.0/24,10.4,0
1789063806.267406559,3001::/48,12.3,0
1789063806.533178546,20.0.0.0/24,11.5,0
1789063806.547123498,3001::/48,10.5,0
1789063806.811562517,20.0.0.0/24,13.8,0
1789063806.828308027,3001::/48,19.5,0
1789063807.101437121,20.0.0.0/24,13.7,0
1789063807.118344453,3001::/48,12.6,0
1789063807.384743951,20.0.0.0/24,13.3,0
1789063807.401303301,3001::/48,12.1,0
1789063807.667263730,20.0.0.0/24,13.4,0
1789063807.683468149,3001::/48,12.7,0
1789063807.949538273,20.0.0.0/24,12.1,0
1789063807.963911827,3001::/48,14.5,0
1789063808.232145834,20.0.0.0/24,13.2,0
1789063808.248578795,3001::/48,11.5,0
1789063808.514447327,20.0.0.0/24,15.3,0
1789063808.532681007,3001::/48,13.4,0
1789063808.800042957,20.0.0.0/24,11.9,0
1789063808.814999225,3001::/48,12.1,0
1789063809.080469289,20.0.0.0/24,12.3,0
1789063809.095397354,3001::/48,53.0,0
1789063809.402283306,20.0.0.0/24,16.7,0
1789063809.421356874,3001::/48,13.2,0
1789063809.687930052,20.0.0.0/24,15.1,0
1789063809.705937493,3001::/48,14.9,0
1789063809.974351450,20.0.0.0/24,13.5,0
1789063809.990709859,3001::/48,18.6,0
1789063810.263172034,20.0.0.0/24,14.2,0
1789063810.279662451,3001::/48,19.1,0
1789063810.552490674,20.0.0.0/24,15.1,0
1789063810.569867130,3001::/48,16.8,0
1789063810.840281885,20.0.0.0/24,15.8,0
1789063810.859512850,3001::/48,15.2,0
1789063811.128694057,20.0.0.0/24,17.4,0
1789063811.148931821,3001::/48,15.9,0
1789063811.419013057,20.0.0.0/24,15.4,0
1789063811.436638576,3001::/48,17.0,0
1789063811.707156756,20.0.0.0/24,13.2,0
1789063811.723018421,3001::/48,12.5,0
1789063811.988976918,20.0.0.0/24,13.4,0
1789063812.005754415,3001::/48,13.6,0
1789063812.272936936,20.0.0.0/24,13.3,0
1789063812.288643438,3001::/48,12.9,0
1789063812.555099501,20.0.0.0/24,12.6,0
1789063812.569943750,3001::/48,15.9,0
1789063812.839895392,20.0.0.0/24,12.8,0
1789063812.855110738,3001::/48,16.8,0
1789063813.125887096,20.0.0.0/24,14.9,0
1789063813.143649369,3001::/48,17.7,0
1789063813.415150043,20.0.0.0/24,13.7,0
1789063813.431499639,3001::/48,14.5,0
1789063813.699372165,20.0.0.0/24,13.5,0
1789063813.715575912,3001::/48,15.9,0
1789063813.985373012,20.0.0.0/24,13.1,0
1789063814.001446194,3001::/48,13.7,0
1789063814.269319781,20.0.0.0/24,12.8,0
1789063814.284512332,3001::/48,15.2,0
1789063814.553456855,20.0.0.0/24,13.0,0
1789063814.569308805,3001::/48,14.2,0
1789063814.836609022,20.0.0.0/24,14.5,0
1789063814.853587701,3001::/48,15.0,0
1789063815.122050772,20.0.0.0/24,13.0,0
1789063815.137644605,3001::/48,13.2,0
1789063815.405368297,20.0.0.0/24,13.9,0
1789063815.421847548,3001::/48,13.6,0
1789063815.689087725,20.0.0.0/24,12.7,0
1789063815.704338524,3001::/48,12.9,0
1789063815.970831502,20.0.0.0/24,13.8,0
1789063815.987308279,3001::/48,13.0,0
1789063816.253865272,20.0.0.0/24,12.6,0
1789063816.268761159,3001::/48,12.3,0
1789063816.534136442,20.0.0.0/24,13.9,0
1789063816.550316704,3001::/48,15.5,0
1789063816.819694045,20.0.0.0/24,12.9,0
1789063816.835414047,3001::/48,14.8,0
1789063817.103555546,20.0.0.0/24,13.2,0
1789063817.119729579,3001::/48,12.6,0
1789063817.385878501,20.0.0.0/24,13.2,0
1789063817.401813205,3001::/48,15.2,0
1789063817.670437407,20.0.0.0/24,13.5,0
1789063817.686307034,3001::/48,14.1,0
1789063817.954070335,20.0.0.0/24,12.6,0
1789063817.969189567,3001::/48,15.9,0
1789063818.238299888,20.0.0.0/24,12.7,0
1789063818.253459590,3001::/48,13.0,0
1789063818.519994260,20.0.0.0/24,13.5,0
1789063818.536168764,3001::/48,14.9,0
1789063818.804589912,20.0.0.0/24,13.0,0
1789063818.819623625,3001::/48,15.0,0
1789063819.088601117,20.0.0.0/24,13.1,0
1789063819.104212006,3001::/48,12.8,0
1789063819.370552215,20.0.0.0/24,13.0,0
1789063819.386142783,3001::/48,15.8,0
1789063819.655308647,20.0.0.0/24,12.8,0
1789063819.670250683,3001::/48,15.0,0
1789063819.938681235,20.0.0.0/24,13.0,0
1789063819.954381077,3001::/48,13.5,0
1789063820.220940535,20.0.0.0/24,12.7,0
1789063820.236230252,3001::/48,12.5,0
1789063820.502111893,20.0.0.0/24,12.9,0
1789063820.517661100,3001::/48,14.1,0
1789063820.785008248,20.0.0.0/24,13.9,0
1789063820.801552816,3001::/48,15.2,0
1789063821.070057299,20.0.0.0/24,12.5,0
1789063821.084949080,3001::/48,15.5,0
1789063821.354262715,20.0.0.0/24,12.9,0
1789063821.369552442,3001::/48,15.3,0
1789063821.638090906,20.0.0.0/24,13.4,0
1789063821.654115144,3001::/48,12.7,0
1789063821.920097116,20.0.0.0/24,13.2,0
1789063821.935730248,3001::/48,13.5,0
1789063822.203010436,20.0.0.0/24,13.7,0
1789063822.219476596,3001::/48,12.3,0
1789063822.485127812,20.0.0.0/24,15.7,0
1789063822.503473060,3001::/48,15.4,0
1789063822.772128168,20.0.0.0/24,13.3,0
1789063822.788142692,3001::/48,12.8,0
1789063823.054760537,20.0.0.0/24,13.2,0
1789063823.070660619,3001::/48,13.5,0
1789063823.337552525,20.0.0.0/24,13.1,0
1789063823.353268241,3001::/48,14.0,0
1789063823.621122839,20.0.0.0/24,14.4,0
1789063823.638343611,3001::/48,13.6,0
1789063823.905412192,20.0.0.0/24,12.8,0
1789063823.920540337,3001::/48,14.2,0
1789063824.188673162,20.0.0.0/24,13.5,0
1789063824.204965493,3001::/48,13.5,0
1789063824.471974373,20.0.0.0/24,13.1,0
1789063824.487552052,3001::/48,13.2,0
1789063824.754279241,20.0.0.0/24,13.8,0
1789063824.770638972,3001::/48,17.8,0
1789063825.041778224,20.0.0.0/24,13.0,0
1789063825.057306749,3001::/48,13.2,0
1789063825.323801660,20.0.0.0/24,12.9,0
1789063825.339313631,3001::/48,13.9,0
1789063825.607335119,20.0.0.0/24,12.8,0
1789063825.622918777,3001::/48,12.7,0
1789063825.889107339,20.0.0.0/24,14.1,0
1789063825.905786489,3001::/48,15.7,0
1789063826.174770380,20.0.0.0/24,12.3,0
1789063826.189389072,3001::/48,16.1,0
1789063826.459074574,20.0.0.0/24,12.5,0
1789063826.474117883,3001::/48,12.0,0
1789063826.739370151,20.0.0.0/24,13.4,0
1789063826.755059727,3001::/48,15.9,0
1789063827.024750879,20.0.0.0/24,15.5,0
1789063827.043115074,3001::/48,13.0,0
1789063827.310466138,20.0.0.0/24,12.9,0
1789063827.325741855,3001::/48,13.0,0
1789063827.592364467,20.0.0.0/24,13.0,0
1789063827.607492642,3001::/48,16.4,0
1789063827.877069973,20.0.0.0/24,13.7,0
1789063827.893416354,3001::/48,13.1,0
1789063828.160281709,20.0.0.0/24,13.8,0
1789063828.177159677,3001::/48,13.7,0
1789063828.445608968,20.0.0.0/24,13.2,0
1789063828.461832074,3001::/48,15.5,0
1789063828.730810988,20.0.0.0/24,14.1,0
1789063828.747710929,3001::/48,13.2,0
1789063829.014857245,20.0.0.0/24,12.8,0
1789063829.030150629,3001::/48,13.8,0
1789063829.297530956,20.0.0.0/24,12.3,0
1789063829.312437469,3001::/48,12.9,0
1789063829.579485629,20.0.0.0/24,15.7,0
1789063829.597861222,3001::/48,12.6,0
1789063829.863938186,20.0.0.0/24,12.8,0
1789063829.879400442,3001::/48,13.4,0
1789063830.146279278,20.0.0.0/24,13.2,0
1789063830.161995424,3001::/48,16.1,0
1789063830.431685504,20.0.0.0/24,12.8,0
1789063830.447233419,3001::/48,12.7,0
1789063830.714044964,20.0.0.0/24,13.5,0
1789063830.729871546,3001::/48,12.9,0
1789063830.996121269,20.0.0.0/24,13.4,0
1789063831.012635372,3001::/48,17.1,0
1789063831.282985351,20.0.0.0/24,12.6,0
1789063831.298563450,3001::/48,17.1,0
1789063831.569185126,20.0.0.0/24,13.1,0
1789063831.585224327,3001::/48,15.1,0
1789063831.853739095,20.0.0.0/24,13.5,0
1789063831.870304915,3001::/48,17.8,0
1789063832.141756595,20.0.0.0/24,13.4,0
1789063832.157919862,3001::/48,14.3,0
1789063832.426323023,20.0.0.0/24,13.2,0
1789063832.442308964,3001::/48,17.3,0
1789063832.713577990,20.0.0.0/24,13.3,0
1789063832.729226235,3001::/48,15.1,0
1789063832.997796867,20.0.0.0/24,12.9,0
1789063833.012770561,3001::/48,15.5,0
1789063833.281641693,20.0.0.0/24,13.2,0
1789063833.298230948,3001::/48,16.2,0
1789063833.568129701,20.0.0.0/24,13.1,0
1789063833.583822672,3001::/48,14.3,0
1789063833.851775228,20.0.0.0/24,13.3,0
1789063833.868733566,3001::/48,14.7,0
1789063834.137028515,20.0.0.0/24,15.0,0
1789063834.154714284,3001::/48,14.2,0
1789063834.422642012,20.0.0.0/24,14.3,0
1789063834.439530275,3001::/48,14.3,0
1789063834.707317743,20.0.0.0/24,13.6,0
1789063834.723499938,3001::/48,13.6,0
1789063834.990540307,20.0.0.0/24,15.3,0
