epoch_s,latency_ms,exit
1789057807.947203666,10.4,0
1789057808.010816465,9.0,0
1789057808.073160170,8.3,0
1789057808.134786820,8.5,0
1789057808.196887401,8.6,0
1789057808.258555493,10.6,0
1789057808.322378086,9.0,0
1789057808.384911106,9.1,0
1789057808.447817846,9.1,0
1789057808.510354931,14.5,0
1789057808.578863575,9.6,0
1789057808.642401191,8.9,0
1789057808.704849273,9.1,0
1789057808.767429644,10.3,0
1789057808.831453940,8.5,0
1789057808.893277285,9.2,0
1789057808.955838026,8.5,0
1789057809.017610474,9.0,0
1789057809.080067439,8.3,0
1789057809.141971284,8.1,0
1789057809.203386687,8.6,0
1789057809.265439737,9.1,0
1789057809.327819977,8.1,0
1789057809.389645785,8.4,0
1789057809.451437963,8.8,0
1789057809.513366055,8.3,0
1789057809.574929359,9.2,0
1789057809.637365914,8.1,0
1789057809.698700405,8.3,0
1789057809.760501977,8.8,0
1789057809.822672743,8.8,0
1789057809.884869267,8.7,0
1789057809.946939272,8.5,0
1789057810.008892001,8.6,0
1789057810.070845120,8.2,0
1789057810.132449256,8.5,0
1789057810.194321775,7.9,0
1789057810.255959260,8.4,0
1789057810.317749275,8.7,0
1789057810.379950897,8.9,0
1789057810.442275544,7.9,0
1789057810.503480761,8.5,0
1789057810.565511256,8.2,0
1789057810.626976354,8.2,0
1789057810.688385718,8.3,0
1789057810.750075351,8.8,0
1789057810.812225046,8.9,0
1789057810.874677744,8.7,0
1789057810.936605465,8.3,0
1789057810.998846247,8.4,0
1789057811.060660157,8.9,0
1789057811.123011263,8.9,0
1789057811.185277833,9.0,0
1789057811.247689750,8.9,0
1789057811.310452494,8.4,0
1789057811.372627516,9.2,0
1789057811.435174306,8.4,0
1789057811.497059544,8.4,0
1789057811.558633975,8.8,0
1789057811.620749718,8.4,0
1789057811.682459673,8.2,0
1789057811.744114595,8.1,0
1789057811.805713693,8.8,0
1789057811.867691399,8.8,0
1789057811.929647973,8.5,0
1789057811.991548714,9.0,0
1789057812.053865208,8.5,0
1789057812.115755954,9.1,0
1789057812.178081422,8.8,0
1789057812.240257235,8.7,0
1789057812.302401441,9.0,0
1789057812.364595492,8.4,0
1789057812.426291756,8.9,0
1789057812.488518756,8.7,0
1789057812.550543934,8.9,0
1789057812.612745906,9.0,0
1789057812.675299536,8.9,0
1789057812.737551954,8.9,0
1789057812.799879185,8.9,0
1789057812.862132915,8.2,0
1789057812.923538503,8.2,0
1789057812.985218012,8.3,0
1789057813.046789358,8.8,0
1789057813.108883509,8.6,0
1789057813.170952822,9.7,0
