epoch_s,prefix,latency_ms,exit
1788998864.164946665,20.0.0.0/24,12.5,0
1788998864.179761238,3001::/48,12.8,0
1788998864.446223885,20.0.0.0/24,14.3,0
1788998864.463206860,3001::/48,14.4,0
1788998864.731203707,20.0.0.0/24,12.6,0
1788998864.746261735,3001::/48,12.2,0
1788998865.011710122,20.0.0.0/24,13.4,0
1788998865.027728570,3001::/48,13.7,0
1788998865.295323795,20.0.0.0/24,13.6,0
1788998865.311492648,3001::/48,14.0,0
1788998865.579003627,20.0.0.0/24,16.5,0
1788998865.598569284,3001::/48,13.4,0
1788998865.865755525,20.0.0.0/24,13.5,0
1788998865.881916798,3001::/48,16.6,0
1788998866.152254114,20.0.0.0/24,13.2,0
1788998866.168011491,3001::/48,13.1,0
1788998866.434389100,20.0.0.0/24,13.4,0
1788998866.450468990,3001::/48,14.6,0
1788998866.718396222,20.0.0.0/24,13.0,0
1788998866.734029553,3001::/48,12.3,0
1788998866.999857037,20.0.0.0/24,14.0,0
1788998867.016272160,3001::/48,12.6,0
1788998867.282137360,20.0.0.0/24,12.7,0
1788998867.297270631,3001::/48,13.1,0
1788998867.563779656,20.0.0.0/24,12.5,0
1788998867.578699908,3001::/48,13.6,0
1788998867.845739369,20.0.0.0/24,12.7,0
1788998867.860910386,3001::/48,12.7,0
1788998868.126880934,20.0.0.0/24,14.8,0
1788998868.144507313,3001::/48,14.3,0
1788998868.412410729,20.0.0.0/24,15.5,0
1788998868.430694864,3001::/48,14.6,0
1788998868.698551390,20.0.0.0/24,13.9,0
1788998868.715344429,3001::/48,15.8,0
1788998868.984440103,20.0.0.0/24,13.0,0
1788998869.000139092,3001::/48,13.0,0
1788998869.266693345,20.0.0.0/24,13.1,0
1788998869.282773545,3001::/48,13.3,0
1788998869.549639034,20.0.0.0/24,12.3,0
1788998869.564480498,3001::/48,12.0,0
1788998869.829883504,20.0.0.0/24,15.2,0
1788998869.847756403,3001::/48,16.0,0
1788998870.117719696,20.0.0.0/24,12.9,0
1788998870.133124584,3001::/48,12.9,0
1788998870.399830534,20.0.0.0/24,13.2,0
1788998870.415814461,3001::/48,14.6,0
1788998870.684174079,20.0.0.0/24,12.1,0
1788998870.698655983,3001::/48,12.4,0
1788998870.964420662,20.0.0.0/24,15.1,0
1788998870.982069845,3001::/48,13.4,0
1788998871.248770727,20.0.0.0/24,12.8,0
1788998871.264305680,3001::/48,15.6,0
1788998871.533312609,20.0.0.0/24,14.2,0
1788998871.550103435,3001::/48,12.5,0
1788998871.816208293,20.0.0.0/24,14.1,0
1788998871.833092700,3001::/48,12.5,0
1788998872.099197287,20.0.0.0/24,12.6,0
1788998872.114438670,3001::/48,14.5,0
1788998872.382228213,20.0.0.0/24,13.5,0
1788998872.398360913,3001::/48,17.7,0
1788998872.669567169,20.0.0.0/24,13.1,0
1788998872.685143785,3001::/48,12.8,0
1788998872.951829643,20.0.0.0/24,12.2,0
1788998872.966843415,3001::/48,15.9,0
1788998873.236106577,20.0.0.0/24,12.6,0
1788998873.251365196,3001::/48,13.6,0
1788998873.519226116,20.0.0.0/24,13.0,0
1788998873.534663964,3001::/48,15.6,0
1788998873.803644823,20.0.0.0/24,13.1,0
1788998873.819383422,3001::/48,13.0,0
1788998874.085858393,20.0.0.0/24,13.2,0
1788998874.102496951,3001::/48,15.3,0
1788998874.371973013,20.0.0.0/24,12.8,0
1788998874.387798251,3001::/48,12.8,0
1788998874.653921826,20.0.0.0/24,12.5,0
1788998874.669051962,3001::/48,13.2,0
1788998874.935668546,20.0.0.0/24,13.8,0
1788998874.951831461,3001::/48,12.4,0
1788998875.217654484,20.0.0.0/24,13.5,0
1788998875.233751310,3001::/48,13.9,0
1788998875.501011027,20.0.0.0/24,15.5,0
1788998875.519345999,3001::/48,16.9,0
1788998875.789839476,20.0.0.0/24,12.8,0
1788998875.805705435,3001::/48,12.7,0
1788998876.071785494,20.0.0.0/24,12.4,0
1788998876.088587256,3001::/48,12.9,0
1788998876.354751281,20.0.0.0/24,13.1,0
1788998876.370247736,3001::/48,14.0,0
1788998876.637487814,20.0.0.0/24,13.8,0
1788998876.653632802,3001::/48,15.1,0
1788998876.922299389,20.0.0.0/24,12.9,0
1788998876.937776114,3001::/48,12.6,0
1788998877.204246318,20.0.0.0/24,14.0,0
1788998877.220706108,3001::/48,15.4,0
1788998877.489441497,20.0.0.0/24,12.7,0
1788998877.504558654,3001::/48,12.8,0
1788998877.770694856,20.0.0.0/24,13.2,0
1788998877.786414997,3001::/48,13.0,0
1788998878.052974965,20.0.0.0/24,14.9,0
1788998878.070552901,3001::/48,15.2,0
1788998878.339316963,20.0.0.0/24,13.4,0
1788998878.355752356,3001::/48,13.3,0
1788998878.622345343,20.0.0.0/24,13.4,0
1788998878.638159134,3001::/48,15.8,0
1788998878.907190708,20.0.0.0/24,12.7,0
1788998878.922444680,3001::/48,13.7,0
1788998879.189399018,20.0.0.0/24,15.8,0
1788998879.207827590,3001::/48,13.0,0
1788998879.474399595,20.0.0.0/24,25.6,0
1788998879.502479688,3001::/48,45.9,0
1788998879.803100986,20.0.0.0/24,55.2,0
1788998879.860873099,3001::/48,44.8,0
1788998880.159135240,20.0.0.0/24,177.8,0
1788998880.339354128,3001::/48,16.0,0
1788998880.608668905,20.0.0.0/24,914.9,0
1788998881.526192378,3001::/48,18.7,0
1788998881.798760402,20.0.0.0/24,13.3,0
1788998881.814605470,3001::/48,17.6,0
1788998882.085806225,20.0.0.0/24,18.2,0
1788998882.106690749,3001::/48,12.7,0
1788998882.372875081,20.0.0.0/24,14.4,0
1788998882.389612888,3001::/48,13.4,0
1788998882.656419523,20.0.0.0/24,17.3,0
1788998882.676079391,3001::/48,16.6,0
1788998882.946712875,20.0.0.0/24,15.3,0
1788998882.964667206,3001::/48,15.5,0
1788998883.233447450,20.0.0.0/24,13.2,0
1788998883.249167550,3001::/48,16.1,0
1788998883.518816558,20.0.0.0/24,15.0,0
1788998883.536344218,3001::/48,13.8,0
1788998883.803646847,20.0.0.0/24,13.0,0
1788998883.819161480,3001::/48,12.8,0
1788998884.085288005,20.0.0.0/24,13.3,0
1788998884.101059503,3001::/48,14.8,0
1788998884.369163042,20.0.0.0/24,13.1,0
1788998884.385209572,3001::/48,19.2,0
1788998884.657857896,20.0.0.0/24,12.9,0
1788998884.673358588,3001::/48,13.8,0
1788998884.940745883,20.0.0.0/24,13.1,0
1788998884.956164922,3001::/48,12.6,0
1788998885.222177637,20.0.0.0/24,13.1,0
1788998885.237801633,3001::/48,15.2,0
1788998885.506296569,20.0.0.0/24,15.9,0
1788998885.524696447,3001::/48,17.2,0
1788998885.795102860,20.0.0.0/24,13.3,0
1788998885.810785904,3001::/48,16.7,0
1788998886.081025987,20.0.0.0/24,12.6,0
1788998886.096034811,3001::/48,15.2,0
1788998886.364883998,20.0.0.0/24,17.1,0
1788998886.384446840,3001::/48,14.1,0
1788998886.652249818,20.0.0.0/24,13.3,0
1788998886.668361666,3001::/48,18.1,0
1788998886.940178542,20.0.0.0/24,13.3,0
1788998886.955854406,3001::/48,15.2,0
1788998887.224728270,20.0.0.0/24,13.3,0
1788998887.240878535,3001::/48,14.3,0
1788998887.508492630,20.0.0.0/24,15.2,0
1788998887.526228613,3001::/48,17.5,0
1788998887.796779330,20.0.0.0/24,15.2,0
1788998887.814839289,3001::/48,13.0,0
1788998888.081389949,20.0.0.0/24,13.2,0
1788998888.097241516,3001::/48,13.2,0
1788998888.364494209,20.0.0.0/24,15.5,0
1788998888.382381438,3001::/48,12.7,0
1788998888.648432910,20.0.0.0/24,12.2,0
1788998888.663036556,3001::/48,14.1,0
1788998888.930293965,20.0.0.0/24,14.4,0
1788998888.947067756,3001::/48,14.8,0
1788998889.215844242,20.0.0.0/24,14.8,0
1788998889.232983300,3001::/48,12.6,0
1788998889.498899358,20.0.0.0/24,16.9,0
1788998889.518300257,3001::/48,14.7,0
1788998889.786457325,20.0.0.0/24,13.2,0
1788998889.802621802,3001::/48,17.5,0
1788998890.073536584,20.0.0.0/24,14.0,0
1788998890.089851356,3001::/48,12.6,0
1788998890.356053833,20.0.0.0/24,13.0,0
1788998890.371723518,3001::/48,16.1,0
1788998890.641130620,20.0.0.0/24,12.9,0
1788998890.656606404,3001::/48,13.3,0
1788998890.923041189,20.0.0.0/24,17.4,0
1788998890.942812924,3001::/48,16.0,0
1788998891.212596450,20.0.0.0/24,12.9,0
1788998891.227871262,3001::/48,17.5,0
1788998891.498983941,20.0.0.0/24,12.6,0
1788998891.514183010,3001::/48,14.6,0
1788998891.782463282,20.0.0.0/24,13.9,0
1788998891.799060377,3001::/48,16.1,0
1788998892.069148450,20.0.0.0/24,13.8,0
1788998892.085562941,3001::/48,15.5,0
1788998892.354622601,20.0.0.0/24,13.6,0
1788998892.370755130,3001::/48,17.7,0
1788998892.642471754,20.0.0.0/24,12.9,0
1788998892.657710052,3001::/48,16.6,0
1788998892.927269271,20.0.0.0/24,15.8,0
1788998892.945571342,3001::/48,15.5,0
1788998893.214365594,20.0.0.0/24,17.8,0
1788998893.235169186,3001::/48,14.4,0
1788998893.504413944,20.0.0.0/24,13.6,0
1788998893.520855416,3001::/48,16.2,0
1788998893.790992941,20.0.0.0/24,13.0,0
1788998893.806266051,3001::/48,13.8,0
1788998894.073672182,20.0.0.0/24,17.1,0
1788998894.093402024,3001::/48,16.4,0
1788998894.363773019,20.0.0.0/24,13.5,0
1788998894.379684807,3001::/48,16.1,0
1788998894.649341431,20.0.0.0/24,12.8,0
1788998894.664726189,3001::/48,17.3,0
1788998894.935841290,20.0.0.0/24,19.2,0
1788998894.957394987,3001::/48,17.9,0
1788998895.228708205,20.0.0.0/24,16.5,0
1788998895.247504507,3001::/48,12.8,0
1788998895.513778199,20.0.0.0/24,14.1,0
1788998895.530436957,3001::/48,12.7,0
1788998895.796840583,20.0.0.0/24,15.5,0
1788998895.814961764,3001::/48,17.2,0
1788998896.085832688,20.0.0.0/24,14.2,0
1788998896.102588672,3001::/48,16.8,0
1788998896.372861569,20.0.0.0/24,13.6,0
1788998896.388838164,3001::/48,13.2,0
1788998896.656012105,20.0.0.0/24,14.6,0
1788998896.673014778,3001::/48,13.2,0
1788998896.939579806,20.0.0.0/24,13.8,0
1788998896.956232265,3001::/48,16.6,0
1788998897.226555427,20.0.0.0/24,16.3,0
1788998897.245734624,3001::/48,19.1,0
1788998897.518465266,20.0.0.0/24,12.8,0
1788998897.533764305,3001::/48,14.4,0
1788998897.801657284,20.0.0.0/24,12.6,0
1788998897.816687079,3001::/48,15.2,0
1788998898.085754068,20.0.0.0/24,15.3,0
1788998898.103666095,3001::/48,16.3,0
1788998898.373916097,20.0.0.0/24,16.0,0
1788998898.392550967,3001::/48,16.7,0
1788998898.663238406,20.0.0.0/24,17.0,0
1788998898.682799065,3001::/48,13.3,0
1788998898.949585424,20.0.0.0/24,13.8,0
1788998898.965646155,3001::/48,16.9,0
1788998899.235841826,20.0.0.0/24,13.1,0
1788998899.252079101,3001::/48,17.0,0
1788998899.523268892,20.0.0.0/24,14.9,0
1788998899.540555361,3001::/48,15.9,0
1788998899.809868949,20.0.0.0/24,13.1,0
1788998899.825597222,3001::/48,12.7,0
1788998900.091900956,20.0.0.0/24,13.8,0
1788998900.108482078,3001::/48,14.9,0
1788998900.377381024,20.0.0.0/24,17.0,0
1788998900.397100420,3001::/48,16.3,0
1788998900.666939466,20.0.0.0/24,13.3,0
1788998900.682574138,3001::/48,15.0,0
1788998900.951199494,20.0.0.0/24,13.1,0
1788998900.966807265,3001::/48,13.8,0
1788998901.234535776,20.0.0.0/24,15.1,0
1788998901.252038209,3001::/48,16.6,0
1788998901.521908601,20.0.0.0/24,14.4,0
1788998901.538631825,3001::/48,13.2,0
1788998901.805096821,20.0.0.0/24,13.3,0
1788998901.820513446,3001::/48,15.0,0
1788998902.088903699,20.0.0.0/24,13.4,0
1788998902.104913403,3001::/48,18.3,0
1788998902.377073979,20.0.0.0/24,15.7,0
1788998902.395111243,3001::/48,16.8,0
1788998902.665325050,20.0.0.0/24,14.5,0
1788998902.682203787,3001::/48,15.6,0
1788998902.951305206,20.0.0.0/24,15.7,0
1788998902.970162881,3001::/48,35.5,0
1788998903.259330125,20.0.0.0/24,91.8,0
1788998903.353857936,3001::/48,35.0,0
1788998903.642721575,20.0.0.0/24,17.9,0
1788998903.663242683,3001::/48,75.1,0
1788998903.992157643,20.0.0.0/24,152.5,0
1788998904.147112996,3001::/48,15.9,0
1788998904.416545471,20.0.0.0/24,920.7,0
1788998905.339700977,3001::/48,14.5,0
1788998905.607795395,20.0.0.0/24,13.6,0
1788998905.623638830,3001::/48,18.0,0
1788998905.895308338,20.0.0.0/24,12.7,0
1788998905.910145885,3001::/48,12.2,0
1788998906.175371611,20.0.0.0/24,13.3,0
1788998906.191138742,3001::/48,13.2,0
1788998906.457774873,20.0.0.0/24,17.4,0
1788998906.477526558,3001::/48,18.2,0
1788998906.749132200,20.0.0.0/24,13.1,0
1788998906.764827042,3001::/48,15.7,0
1788998907.033914268,20.0.0.0/24,12.7,0
1788998907.049120728,3001::/48,12.6,0
1788998907.315097219,20.0.0.0/24,12.7,0
1788998907.330525071,3001::/48,15.7,0
1788998907.599686708,20.0.0.0/24,14.6,0
1788998907.616768059,3001::/48,16.3,0
1788998907.886387473,20.0.0.0/24,13.1,0
1788998907.902235845,3001::/48,15.7,0
1788998908.171573937,20.0.0.0/24,15.3,0
1788998908.189348818,3001::/48,16.1,0
1788998908.459145206,20.0.0.0/24,14.3,0
1788998908.476169121,3001::/48,15.2,0
1788998908.745196186,20.0.0.0/24,14.4,0
1788998908.762134042,3001::/48,13.0,0
1788998909.028823793,20.0.0.0/24,13.3,0
1788998909.044704133,3001::/48,16.1,0
1788998909.314451067,20.0.0.0/24,12.6,0
1788998909.329402454,3001::/48,13.2,0
1788998909.595953897,20.0.0.0/24,13.0,0
1788998909.611669681,3001::/48,13.8,0
1788998909.879384258,20.0.0.0/24,15.3,0
1788998909.897132518,3001::/48,15.9,0
1788998910.166573564,20.0.0.0/24,13.2,0
1788998910.182432972,3001::/48,15.5,0
1788998910.451193868,20.0.0.0/24,12.9,0
1788998910.466430923,3001::/48,12.6,0
1788998910.732395526,20.0.0.0/24,13.6,0
1788998910.749102666,3001::/48,17.5,0
1788998911.020097841,20.0.0.0/24,15.1,0
1788998911.037980343,3001::/48,13.2,0
1788998911.304409402,20.0.0.0/24,13.0,0
1788998911.319814580,3001::/48,15.1,0
1788998911.588736947,20.0.0.0/24,13.3,0
1788998911.604767712,3001::/48,12.5,0
1788998911.870575620,20.0.0.0/24,12.9,0
1788998911.885839005,3001::/48,14.6,0
1788998912.153991377,20.0.0.0/24,14.0,0
1788998912.170615583,3001::/48,12.3,0
1788998912.436268347,20.0.0.0/24,13.3,0
1788998912.452048607,3001::/48,12.9,0
1788998912.718344416,20.0.0.0/24,13.1,0
1788998912.733868111,3001::/48,13.2,0
1788998913.000277360,20.0.0.0/24,12.8,0
1788998913.015897019,3001::/48,16.0,0
1788998913.285420647,20.0.0.0/24,16.5,0
1788998913.305214705,3001::/48,15.0,0
1788998913.573860276,20.0.0.0/24,12.7,0
1788998913.589227337,3001::/48,16.5,0
1788998913.859326037,20.0.0.0/24,13.5,0
1788998913.875457544,3001::/48,13.3,0
1788998914.142183006,20.0.0.0/24,14.2,0
1788998914.158788373,3001::/48,14.9,0
1788998914.427106773,20.0.0.0/24,13.0,0
1788998914.442704410,3001::/48,12.4,0
1788998914.708446427,20.0.0.0/24,12.8,0
1788998914.723734920,3001::/48,13.9,0
1788998914.991252249,20.0.0.0/24,12.8,0
1788998915.006570666,3001::/48,12.7,0
1788998915.272830280,20.0.0.0/24,13.6,0
1788998915.288960024,3001::/48,13.2,0
1788998915.555125676,20.0.0.0/24,13.9,0
1788998915.571128610,3001::/48,12.9,0
1788998915.837597627,20.0.0.0/24,13.6,0
1788998915.853678268,3001::/48,14.0,0
1788998916.120692272,20.0.0.0/24,12.9,0
1788998916.136038691,3001::/48,15.1,0
1788998916.404975088,20.0.0.0/24,12.6,0
1788998916.420075518,3001::/48,15.8,0
1788998916.689660447,20.0.0.0/24,15.3,0
1788998916.707332633,3001::/48,12.9,0
1788998916.973510854,20.0.0.0/24,12.7,0
1788998916.988834750,3001::/48,13.3,0
1788998917.256269885,20.0.0.0/24,13.0,0
1788998917.271845037,3001::/48,12.8,0
1788998917.538006683,20.0.0.0/24,12.9,0
1788998917.553318080,3001::/48,15.0,0
1788998917.821419974,20.0.0.0/24,13.1,0
1788998917.837473915,3001::/48,12.6,0
1788998918.103694599,20.0.0.0/24,13.2,0
1788998918.119303682,3001::/48,15.5,0
1788998918.388197944,20.0.0.0/24,12.9,0
1788998918.403929732,3001::/48,12.8,0
1788998918.670038748,20.0.0.0/24,13.1,0
1788998918.685645939,3001::/48,15.5,0
1788998918.954431157,20.0.0.0/24,14.7,0
1788998918.971691366,3001::/48,13.1,0
1788998919.238052651,20.0.0.0/24,12.5,0
1788998919.252996897,3001::/48,16.2,0
1788998919.523239741,20.0.0.0/24,12.6,0
1788998919.538345920,3001::/48,12.6,0
1788998919.804382828,20.0.0.0/24,12.9,0
1788998919.819828376,3001::/48,16.0,0
1788998920.089205142,20.0.0.0/24,15.3,0
1788998920.107120443,3001::/48,14.5,0
1788998920.375129817,20.0.0.0/24,12.7,0
1788998920.390354023,3001::/48,16.2,0
1788998920.660562395,20.0.0.0/24,12.6,0
1788998920.676070918,3001::/48,15.1,0
1788998920.944777528,20.0.0.0/24,16.4,0
1788998920.963959969,3001::/48,15.5,0
1788998921.233027861,20.0.0.0/24,13.3,0
1788998921.248937805,3001::/48,12.8,0
1788998921.515369134,20.0.0.0/24,12.9,0
1788998921.530743164,3001::/48,16.1,0
1788998921.800132758,20.0.0.0/24,12.6,0
1788998921.815225708,3001::/48,12.6,0
1788998922.081461803,20.0.0.0/24,17.4,0
1788998922.101621149,3001::/48,16.5,0
1788998922.372132254,20.0.0.0/24,13.0,0
1788998922.387540747,3001::/48,12.8,0
1788998922.654160217,20.0.0.0/24,15.2,0
1788998922.672153985,3001::/48,13.7,0
1788998922.939386174,20.0.0.0/24,12.6,0
1788998922.954376059,3001::/48,12.5,0
1788998923.220587798,20.0.0.0/24,14.8,0
1788998923.237881226,3001::/48,15.0,0
1788998923.506199303,20.0.0.0/24,12.9,0
1788998923.521779563,3001::/48,12.6,0
1788998923.787786725,20.0.0.0/24,16.9,0
1788998923.807512650,3001::/48,15.2,0
1788998924.076320612,20.0.0.0/24,13.0,0
1788998924.091961402,3001::/48,13.0,0
1788998924.358621042,20.0.0.0/24,15.7,0
1788998924.376481661,3001::/48,14.8,0
1788998924.645307739,20.0.0.0/24,12.6,0
1788998924.660342040,3001::/48,12.4,0
1788998924.926139007,20.0.0.0/24,13.8,0
1788998924.942243542,3001::/48,14.5,0
1788998925.210374468,20.0.0.0/24,12.8,0
1788998925.225713686,3001::/48,12.2,0
1788998925.491453276,20.0.0.0/24,15.0,0
1788998925.508766665,3001::/48,14.8,0
1788998925.776663459,20.0.0.0/24,12.6,0
1788998925.791735867,3001::/48,12.6,0
1788998926.057587435,20.0.0.0/24,13.0,0
1788998926.073239503,3001::/48,16.6,0
1788998926.343188374,20.0.0.0/24,12.7,0
1788998926.358328223,3001::/48,12.0,0
1788998926.623831979,20.0.0.0/24,14.3,0
1788998926.640737306,3001::/48,64.2,0
1788998926.958631582,20.0.0.0/24,18.9,0
1788998926.979964307,3001::/48,40.3,0
1788998927.273126592,20.0.0.0/24,58.1,0
1788998927.333572028,3001::/48,55.3,0
1788998927.642296917,20.0.0.0/24,17.6,0
1788998927.662332457,3001::/48,1131.7,0
1788998929.047395772,20.0.0.0/24,15.4,0
1788998929.064927477,3001::/48,16.1,0
1788998929.333998190,20.0.0.0/24,16.5,0
1788998929.352694462,3001::/48,12.9,0
