epoch_s,prefix,latency_ms,exit
1789058799.450011546,20.0.0.0/24,8.8,0
1789058799.461587377,3001::/48,8.0,0
1789058799.723046708,20.0.0.0/24,8.3,0
1789058799.733798193,3001::/48,9.5,0
1789058799.996508950,20.0.0.0/24,9.3,0
1789058800.008396087,3001::/48,8.7,0
1789058800.270633735,20.0.0.0/24,10.0,0
1789058800.283027382,3001::/48,11.2,0
1789058800.547577456,20.0.0.0/24,9.4,0
1789058800.559567297,3001::/48,10.3,0
1789058800.823889158,20.0.0.0/24,9.9,0
1789058800.836390677,3001::/48,9.2,0
1789058801.099055104,20.0.0.0/24,9.6,0
1789058801.111254110,3001::/48,10.3,0
1789058801.374809353,20.0.0.0/24,9.4,0
1789058801.386785233,3001::/48,9.8,0
1789058801.650117402,20.0.0.0/24,9.6,0
1789058801.662279561,3001::/48,8.7,0
1789058801.924665692,20.0.0.0/24,9.5,0
1789058801.936609585,3001::/48,10.0,0
1789058802.200246721,20.0.0.0/24,9.5,0
1789058802.212464974,3001::/48,9.1,0
1789058802.474972607,20.0.0.0/24,9.1,0
1789058802.486597462,3001::/48,10.5,0
1789058802.750506805,20.0.0.0/24,9.4,0
1789058802.762650448,3001::/48,9.5,0
1789058803.025357399,20.0.0.0/24,9.2,0
1789058803.037175734,3001::/48,8.9,0
1789058803.299353993,20.0.0.0/24,9.7,0
1789058803.311658476,3001::/48,10.0,0
1789058803.575206749,20.0.0.0/24,9.3,0
1789058803.586888169,3001::/48,9.4,0
1789058803.849998375,20.0.0.0/24,9.1,0
1789058803.861582418,3001::/48,10.1,0
1789058804.125100947,20.0.0.0/24,9.2,0
1789058804.136769687,3001::/48,9.2,0
1789058804.399259223,20.0.0.0/24,9.6,0
1789058804.411500502,3001::/48,8.8,0
1789058804.673897570,20.0.0.0/24,9.6,0
1789058804.685994332,3001::/48,9.0,0
1789058804.948247433,20.0.0.0/24,9.5,0
1789058804.960357115,3001::/48,8.9,0
1789058805.222620963,20.0.0.0/24,9.9,0
1789058805.235098446,3001::/48,9.6,0
1789058805.498084417,20.0.0.0/24,9.7,0
1789058805.510301308,3001::/48,9.5,0
1789058805.773387860,20.0.0.0/24,9.4,0
1789058805.785209179,3001::/48,9.5,0
1789058806.048237393,20.0.0.0/24,10.1,0
1789058806.060991981,3001::/48,8.8,0
1789058806.323268528,20.0.0.0/24,9.3,0
1789058806.334977218,3001::/48,9.2,0
1789058806.597541448,20.0.0.0/24,9.9,0
1789058806.609796427,3001::/48,8.9,0
1789058806.871967296,20.0.0.0/24,9.3,0
1789058806.883633853,3001::/48,9.1,0
1789058807.146159544,20.0.0.0/24,9.9,0
1789058807.158545590,3001::/48,10.4,0
1789058807.422543488,20.0.0.0/24,9.2,0
1789058807.434376024,3001::/48,9.5,0
1789058807.697347012,20.0.0.0/24,9.0,0
1789058807.708748482,3001::/48,8.8,0
1789058807.971053192,20.0.0.0/24,10.0,0
1789058807.983566638,3001::/48,9.8,0
1789058808.246769275,20.0.0.0/24,8.9,0
1789058808.258128652,3001::/48,8.7,0
1789058808.520327093,20.0.0.0/24,9.1,0
1789058808.532035032,3001::/48,9.2,0
1789058808.794741404,20.0.0.0/24,9.1,0
1789058808.806536935,3001::/48,9.0,0
1789058809.069047524,20.0.0.0/24,9.2,0
1789058809.080714381,3001::/48,9.1,0
1789058809.343439732,20.0.0.0/24,9.9,0
1789058809.355773229,3001::/48,8.8,0
1789058809.618016498,20.0.0.0/24,9.1,0
1789058809.629643466,3001::/48,9.0,0
1789058809.892197139,20.0.0.0/24,10.6,0
1789058809.905473559,3001::/48,9.3,0
1789058810.167974024,20.0.0.0/24,9.5,0
1789058810.179970145,3001::/48,9.0,0
1789058810.442531160,20.0.0.0/24,9.1,0
1789058810.454134212,3001::/48,10.5,0
1789058810.718306543,20.0.0.0/24,8.7,0
1789058810.729563245,3001::/48,9.9,0
1789058810.993172201,20.0.0.0/24,9.0,0
1789058811.004510536,3001::/48,10.4,0
1789058811.268417489,20.0.0.0/24,8.9,0
1789058811.279890396,3001::/48,9.0,0
1789058811.542209879,20.0.0.0/24,10.3,0
1789058811.554933361,3001::/48,8.9,0
1789058811.817544031,20.0.0.0/24,10.2,0
1789058811.831565618,3001::/48,9.6,0
1789058812.094857669,20.0.0.0/24,9.4,0
1789058812.106861962,3001::/48,8.9,0
1789058812.369647104,20.0.0.0/24,9.4,0
1789058812.381853240,3001::/48,9.3,0
1789058812.644694275,20.0.0.0/24,9.8,0
1789058812.656956355,3001::/48,8.9,0
1789058812.919603790,20.0.0.0/24,9.6,0
1789058812.932007272,3001::/48,9.9,0
1789058813.195528507,20.0.0.0/24,10.3,0
1789058813.208291638,3001::/48,8.9,0
1789058813.470966986,20.0.0.0/24,9.3,0
1789058813.482621134,3001::/48,9.0,0
1789058813.745007098,20.0.0.0/24,9.4,0
1789058813.756968326,3001::/48,9.1,0
1789058814.019770374,20.0.0.0/24,9.2,0
1789058814.031509920,3001::/48,9.8,0
1789058814.294761232,20.0.0.0/24,9.3,0
1789058814.306590202,3001::/48,9.7,0
