epoch_s,prefix,latency_ms,exit
1789059254.779495111,20.0.0.0/24,8.9,0
1789059254.790989254,3001::/48,7.9,0
1789059255.052092618,20.0.0.0/24,8.1,0
1789059255.062803616,3001::/48,10.2,0
1789059255.326791214,20.0.0.0/24,8.9,0
1789059255.338254320,3001::/48,9.0,0
1789059255.601051925,20.0.0.0/24,10.0,0
1789059255.613593097,3001::/48,9.6,0
1789059255.876521647,20.0.0.0/24,9.0,0
1789059255.888063301,3001::/48,10.0,0
1789059256.151653573,20.0.0.0/24,9.6,0
1789059256.163797610,3001::/48,9.9,0
1789059256.427227302,20.0.0.0/24,9.3,0
1789059256.439095425,3001::/48,9.0,0
1789059256.701640371,20.0.0.0/24,9.5,0
1789059256.713610326,3001::/48,9.1,0
1789059256.976393389,20.0.0.0/24,9.5,0
1789059256.988498537,3001::/48,10.2,0
1789059257.251994599,20.0.0.0/24,9.3,0
1789059257.263765587,3001::/48,9.6,0
1789059257.527375639,20.0.0.0/24,8.9,0
1789059257.538943963,3001::/48,8.9,0
1789059257.801388027,20.0.0.0/24,9.4,0
1789059257.813415098,3001::/48,9.9,0
1789059258.076932261,20.0.0.0/24,9.5,0
1789059258.089145111,3001::/48,10.1,0
1789059258.352460903,20.0.0.0/24,9.0,0
1789059258.364116227,3001::/48,9.8,0
1789059258.627378478,20.0.0.0/24,9.6,0
1789059258.639209295,3001::/48,9.6,0
1789059258.902173480,20.0.0.0/24,9.2,0
1789059258.914263556,3001::/48,9.3,0
1789059259.177055001,20.0.0.0/24,9.1,0
1789059259.188962252,3001::/48,9.7,0
1789059259.452136712,20.0.0.0/24,8.9,0
1789059259.463390234,3001::/48,8.9,0
1789059259.725701389,20.0.0.0/24,10.0,0
1789059259.738038586,3001::/48,9.3,0
1789059260.000928329,20.0.0.0/24,9.4,0
1789059260.012887128,3001::/48,9.0,0
1789059260.275532434,20.0.0.0/24,9.5,0
1789059260.287792515,3001::/48,9.3,0
1789059260.550299093,20.0.0.0/24,9.3,0
1789059260.562334858,3001::/48,9.6,0
1789059260.825217900,20.0.0.0/24,9.2,0
1789059260.837181346,3001::/48,8.8,0
1789059261.099504420,20.0.0.0/24,10.1,0
1789059261.112105141,3001::/48,9.2,0
1789059261.374792631,20.0.0.0/24,9.0,0
1789059261.386248286,3001::/48,9.0,0
1789059261.648642216,20.0.0.0/24,9.7,0
1789059261.660747935,3001::/48,11.0,0
1789059261.925516024,20.0.0.0/24,9.3,0
1789059261.937344077,3001::/48,9.2,0
1789059262.199975463,20.0.0.0/24,9.0,0
1789059262.211308564,3001::/48,8.8,0
1789059262.473892248,20.0.0.0/24,9.7,0
1789059262.486511197,3001::/48,8.9,0
1789059262.749295532,20.0.0.0/24,9.3,0
1789059262.761037095,3001::/48,9.7,0
1789059263.024224775,20.0.0.0/24,10.1,0
1789059263.036916603,3001::/48,9.1,0
1789059263.299356102,20.0.0.0/24,9.7,0
1789059263.311511205,3001::/48,9.6,0
1789059263.574793396,20.0.0.0/24,8.9,0
1789059263.586224615,3001::/48,9.3,0
1789059263.849072234,20.0.0.0/24,10.6,0
1789059263.862149000,3001::/48,9.3,0
1789059264.125251021,20.0.0.0/24,8.9,0
1789059264.136885744,3001::/48,9.4,0
1789059264.399601217,20.0.0.0/24,9.4,0
1789059264.411559905,3001::/48,9.1,0
1789059264.674047977,20.0.0.0/24,9.7,0
1789059264.686161268,3001::/48,9.5,0
1789059264.949163980,20.0.0.0/24,9.2,0
1789059264.960808468,3001::/48,9.4,0
1789059265.223606164,20.0.0.0/24,9.1,0
1789059265.235130331,3001::/48,9.4,0
1789059265.498117010,20.0.0.0/24,8.9,0
