epoch_s,latency_ms,exit
1789055054.196565594,9.3,0
1789055054.259463762,8.2,0
1789055054.321113319,8.7,0
1789055054.383175724,8.7,0
1789055054.445219322,8.5,0
1789055054.507057721,8.7,0
1789055054.569085245,8.3,0
1789055054.630745728,8.5,0
1789055054.692464469,8.0,0
1789055054.753836019,8.3,0
1789055054.815461821,8.1,0
1789055054.876987863,8.3,0
1789055054.938745452,8.4,0
1789055055.000421809,8.0,0
1789055055.061435294,8.1,0
1789055055.123173464,8.1,0
1789055055.184740336,8.0,0
1789055055.245961832,8.2,0
1789055055.307628395,7.6,0
1789055055.368772505,9.2,0
1789055055.431763712,8.3,0
1789055055.493558376,8.2,0
1789055055.555109356,9.1,0
1789055055.617546362,7.9,0
1789055055.678948869,8.2,0
1789055055.740610334,8.2,0
1789055055.802130137,8.1,0
1789055055.863558813,8.0,0
1789055055.925026848,8.2,0
1789055055.986633151,8.1,0
1789055056.048075838,8.1,0
1789055056.109597974,8.7,0
1789055056.171742843,8.3,0
1789055056.233370688,8.1,0
1789055056.294731462,8.3,0
1789055056.356561740,8.2,0
1789055056.418223956,8.1,0
1789055056.479934915,8.0,0
1789055056.541392655,8.2,0
1789055056.602904085,8.9,0
1789055056.665173591,7.9,0
1789055056.726258352,8.3,0
1789055056.788061699,8.3,0
1789055056.849864646,8.6,0
1789055056.911797988,8.4,0
1789055056.973511021,8.0,0
1789055057.034748110,8.2,0
1789055057.096436245,8.5,0
1789055057.158304930,8.2,0
1789055057.219833186,8.3,0
1789055057.281427680,8.1,0
1789055057.342897688,8.6,0
1789055057.405078080,8.5,0
1789055057.466970441,8.5,0
1789055057.528814079,8.5,0
1789055057.590768663,8.0,0
1789055057.652484349,8.3,0
1789055057.714182819,8.1,0
1789055057.775656683,8.1,0
1789055057.837266872,8.5,0
1789055057.899033764,8.2,0
1789055057.960699576,8.4,0
1789055058.022523815,8.0,0
1789055058.084067373,8.2,0
1789055058.145870890,8.1,0
1789055058.207316772,8.0,0
1789055058.268712299,8.3,0
1789055058.330407114,8.1,0
1789055058.391707067,8.5,0
1789055058.453548302,8.2,0
1789055058.515350798,8.3,0
1789055058.576997881,7.9,0
1789055058.638050915,8.2,0
1789055058.699749986,8.3,0
1789055058.761468366,8.8,0
1789055058.823852233,8.6,0
1789055058.885876201,8.0,0
1789055058.947428362,9.1,0
1789055059.009877807,7.8,0
1789055059.070964311,8.3,0
1789055059.132678756,8.0,0
1789055059.193910928,8.3,0
1789055059.255680394,8.6,0
1789055059.317659175,8.3,0
1789055059.379290024,8.2,0
1789055059.440917518,8.1,0
1789055059.502339394,8.1,0
1789055059.563774329,8.5,0
1789055059.625652319,8.1,0
1789055059.687209507,7.9,0
1789055059.748845133,8.0,0
1789055059.810589312,8.5,0
1789055059.872493601,9.0,0
1789055059.934767443,7.9,0
1789055059.996108959,8.3,0
1789055060.057819457,8.6,0
1789055060.119820901,8.1,0
1789055060.181297680,8.9,0
1789055060.243312754,8.6,0
1789055060.305323853,8.3,0
1789055060.367055373,8.3,0
1789055060.428948695,8.4,0
1789055060.490708357,8.5,0
1789055060.552594619,8.1,0
1789055060.614429303,8.5,0
1789055060.676751908,8.5,0
1789055060.738503168,8.2,0
1789055060.800119215,8.2,0
1789055060.861767139,8.3,0
1789055060.923334604,8.9,0
1789055060.985743748,8.4,0
1789055061.047493426,8.1,0
1789055061.109151756,8.3,0
1789055061.170845649,8.6,0
1789055061.232855586,8.4,0
1789055061.295090460,8.0,0
1789055061.356673888,8.4,0
1789055061.418780760,8.2,0
1789055061.480306151,8.2,0
1789055061.541898573,8.7,0
1789055061.604006466,8.1,0
1789055061.665462614,8.9,0
1789055061.727909335,8.3,0
1789055061.789616538,8.4,0
1789055061.851265485,7.9,0
1789055061.912728592,8.4,0
1789055061.974532651,8.3,0
1789055062.036139184,8.2,0
