epoch_s,prefix,latency_ms,exit
1789055054.196983891,20.0.0.0/24,8.8,0
1789055054.208782965,3001::/48,7.9,0
1789055054.470059150,20.0.0.0/24,7.9,0
1789055054.480470616,3001::/48,8.0,0
1789055054.741957887,20.0.0.0/24,8.3,0
1789055054.752862221,3001::/48,8.6,0
1789055055.015240457,20.0.0.0/24,8.2,0
1789055055.025981226,3001::/48,8.2,0
1789055055.287695958,20.0.0.0/24,8.6,0
1789055055.298847642,3001::/48,8.1,0
1789055055.560397097,20.0.0.0/24,8.2,0
1789055055.570966539,3001::/48,7.9,0
1789055055.832337566,20.0.0.0/24,8.2,0
1789055055.842966347,3001::/48,7.6,0
1789055056.104014591,20.0.0.0/24,7.8,0
1789055056.114300428,3001::/48,8.1,0
1789055056.375758846,20.0.0.0/24,7.8,0
1789055056.386050572,3001::/48,8.0,0
1789055056.647311414,20.0.0.0/24,8.1,0
1789055056.657809730,3001::/48,8.2,0
1789055056.919606405,20.0.0.0/24,8.1,0
1789055056.930252272,3001::/48,8.1,0
1789055057.191700024,20.0.0.0/24,8.2,0
1789055057.202304889,3001::/48,7.8,0
1789055057.463679201,20.0.0.0/24,8.4,0
1789055057.474644847,3001::/48,7.6,0
1789055057.735532881,20.0.0.0/24,8.2,0
1789055057.746319268,3001::/48,8.0,0
1789055058.007665718,20.0.0.0/24,8.3,0
1789055058.018514649,3001::/48,8.2,0
1789055058.279945546,20.0.0.0/24,8.2,0
1789055058.290433687,3001::/48,7.9,0
1789055058.551662150,20.0.0.0/24,8.4,0
1789055058.562691772,3001::/48,8.5,0
1789055058.824598341,20.0.0.0/24,8.9,0
1789055058.836118127,3001::/48,8.0,0
1789055059.097670896,20.0.0.0/24,8.1,0
1789055059.108404254,3001::/48,8.2,0
1789055059.370089011,20.0.0.0/24,8.3,0
1789055059.380881828,3001::/48,8.4,0
1789055059.642860625,20.0.0.0/24,7.9,0
1789055059.653203479,3001::/48,8.3,0
1789055059.914778671,20.0.0.0/24,8.7,0
1789055059.926026580,3001::/48,8.1,0
1789055060.187428353,20.0.0.0/24,8.9,0
1789055060.198867038,3001::/48,8.1,0
