epoch_s,latency_ms,exit
1789060908.485714330,15.5,0
1789060908.554688251,10.3,0
1789060908.618409533,10.1,0
1789060908.681787499,11.7,0
1789060908.746881647,11.2,0
1789060908.811576558,10.1,0
1789060908.875087384,10.8,0
1789060908.939431017,9.6,0
1789060909.002375495,10.1,0
1789060909.065947532,9.3,0
1789060909.128589577,9.7,0
1789060909.191670209,10.2,0
1789060909.255470138,9.9,0
1789060909.319245941,10.7,0
1789060909.383843225,13.4,0
1789060909.451433653,10.1,0
1789060909.515231139,10.9,0
1789060909.579656335,13.3,0
1789060909.646928687,11.0,0
1789060909.711206371,11.2,0
1789060909.775939159,11.7,0
1789060909.840959376,10.9,0
1789060909.905163100,10.7,0
1789060909.969409048,9.8,0
1789060910.032831401,9.7,0
1789060910.095994767,18.7,0
1789060910.168385517,10.8,0
1789060910.233091905,10.1,0
1789060910.296550583,12.4,0
1789060910.362643377,11.0,0
1789060910.427049535,12.7,0
1789060910.493668258,9.2,0
1789060910.556607788,11.2,0
1789060910.621591421,11.6,0
1789060910.686934922,10.5,0
1789060910.751057325,9.4,0
1789060910.813577537,10.3,0
1789060910.877172429,9.4,0
1789060910.940211779,11.5,0
1789060911.004780169,11.9,0
1789060911.070052024,10.4,0
1789060911.133697352,18.8,0
1789060911.206436174,10.3,0
1789060911.270286489,9.8,0
1789060911.334035502,9.6,0
1789060911.397347120,11.0,0
1789060911.462029912,9.5,0
1789060911.525049913,9.6,0
1789060911.588232187,11.1,0
1789060911.652807438,10.8,0
1789060911.717797781,10.4,0
1789060911.782594964,10.6,0
1789060911.846535414,11.1,0
1789060911.911548561,11.8,0
1789060911.977117321,9.7,0
1789060912.040700075,10.6,0
1789060912.105800583,9.5,0
1789060912.168888225,10.6,0
1789060912.233031459,10.5,0
1789060912.297007752,10.3,0
1789060912.361320450,9.7,0
1789060912.424427461,10.0,0
1789060912.487762705,29.5,0
1789060912.571662409,10.5,0
1789060912.635520957,10.2,0
1789060912.699490190,10.3,0
1789060912.763429848,10.9,0
1789060912.828048555,10.4,0
1789060912.892115795,11.1,0
1789060912.956850144,13.3,0
1789060913.023488877,9.2,0
1789060913.085955178,11.3,0
1789060913.150887254,10.7,0
