epoch_s,prefix,latency_ms,exit
1789060937.359610179,20.0.0.0/24,13.9,0
1789060937.376377101,3001::/48,14.5,0
1789060937.644591967,20.0.0.0/24,12.4,0
1789060937.659344901,3001::/48,16.2,0
1789060937.929319784,20.0.0.0/24,12.7,0
1789060937.944202894,3001::/48,14.1,0
1789060938.212298792,20.0.0.0/24,13.8,0
1789060938.228772915,3001::/48,11.4,0
1789060938.493597071,20.0.0.0/24,14.6,0
1789060938.510763231,3001::/48,14.7,0
1789060938.778954532,20.0.0.0/24,12.2,0
1789060938.793547547,3001::/48,16.6,0
1789060939.063692115,20.0.0.0/24,12.4,0
1789060939.078457297,3001::/48,12.6,0
1789060939.345014180,20.0.0.0/24,13.9,0
1789060939.361081854,3001::/48,12.8,0
1789060939.627277576,20.0.0.0/24,13.8,0
1789060939.643747503,3001::/48,14.9,0
1789060939.912100196,20.0.0.0/24,13.4,0
1789060939.927793018,3001::/48,15.5,0
1789060940.197356466,20.0.0.0/24,12.0,0
1789060940.211774268,3001::/48,13.1,0
1789060940.478265783,20.0.0.0/24,13.8,0
1789060940.495075700,3001::/48,12.1,0
1789060940.760794387,20.0.0.0/24,12.7,0
1789060940.776208161,3001::/48,13.4,0
1789060941.043260546,20.0.0.0/24,15.3,0
1789060941.061230080,3001::/48,12.3,0
1789060941.326625744,20.0.0.0/24,13.3,0
1789060941.342777414,3001::/48,12.2,0
1789060941.608506957,20.0.0.0/24,12.3,0
1789060941.623170938,3001::/48,15.8,0
1789060941.892561427,20.0.0.0/24,14.0,0
1789060941.909178024,3001::/48,14.1,0
1789060942.176676488,20.0.0.0/24,13.8,0
1789060942.193229860,3001::/48,11.8,0
1789060942.458448759,20.0.0.0/24,15.1,0
1789060942.476210852,3001::/48,13.9,0
1789060942.743700343,20.0.0.0/24,12.3,0
1789060942.758278365,3001::/48,13.8,0
1789060943.025388738,20.0.0.0/24,12.1,0
1789060943.040689413,3001::/48,12.6,0
1789060943.306964154,20.0.0.0/24,12.8,0
1789060943.322479841,3001::/48,14.6,0
1789060943.590839757,20.0.0.0/24,12.0,0
1789060943.605376747,3001::/48,15.1,0
1789060943.874032366,20.0.0.0/24,12.2,0
1789060943.889465189,3001::/48,13.3,0
1789060944.156218618,20.0.0.0/24,12.5,0
1789060944.171426784,3001::/48,15.3,0
1789060944.440614880,20.0.0.0/24,12.6,0
1789060944.456100563,3001::/48,11.7,0
1789060944.721213664,20.0.0.0/24,14.1,0
1789060944.737599024,3001::/48,11.7,0
1789060945.002778354,20.0.0.0/24,12.4,0
1789060945.017806040,3001::/48,17.6,0
1789060945.288898881,20.0.0.0/24,14.4,0
1789060945.305892543,3001::/48,15.5,0
1789060945.574529965,20.0.0.0/24,12.4,0
1789060945.589499203,3001::/48,14.5,0
1789060945.857664037,20.0.0.0/24,13.6,0
1789060945.874306252,3001::/48,15.0,0
1789060946.143142722,20.0.0.0/24,12.2,0
1789060946.157968025,3001::/48,17.1,0
1789060946.428579635,20.0.0.0/24,12.6,0
1789060946.443671207,3001::/48,16.5,0
1789060946.713398712,20.0.0.0/24,13.5,0
1789060946.729295300,3001::/48,11.8,0
1789060946.994646939,20.0.0.0/24,15.5,0
1789060947.012863103,3001::/48,16.7,0
1789060947.283034454,20.0.0.0/24,12.4,0
1789060947.298460196,3001::/48,16.3,0
1789060947.568462313,20.0.0.0/24,13.5,0
1789060947.584675726,3001::/48,14.5,0
1789060947.853108091,20.0.0.0/24,12.2,0
1789060947.867976579,3001::/48,12.3,0
1789060948.133851372,20.0.0.0/24,41.7,0
1789060948.178444436,3001::/48,15.7,0
1789060948.447618493,20.0.0.0/24,30.8,0
1789060948.481606618,3001::/48,48.2,0
1789060948.783303604,20.0.0.0/24,31.5,0
1789060948.817394212,3001::/48,38.2,0
1789060949.109830463,20.0.0.0/24,98.4,0
1789060949.210871995,3001::/48,17.4,0
1789060949.482271246,20.0.0.0/24,862.3,0
1789060950.347171779,3001::/48,17.4,0
1789060950.617691312,20.0.0.0/24,13.4,0
1789060950.634354719,3001::/48,17.8,0
1789060950.905803454,20.0.0.0/24,15.7,0
1789060950.923917805,3001::/48,14.2,0
1789060951.191791044,20.0.0.0/24,14.8,0
1789060951.209488821,3001::/48,14.5,0
1789060951.477477112,20.0.0.0/24,17.8,0
1789060951.497397088,3001::/48,18.7,0
1789060951.769451592,20.0.0.0/24,14.9,0
1789060951.786728738,3001::/48,19.3,0
1789060952.059730992,20.0.0.0/24,17.0,0
1789060952.079286813,3001::/48,12.2,0
1789060952.345075979,20.0.0.0/24,11.9,0
1789060952.359575414,3001::/48,15.3,0
1789060952.628292377,20.0.0.0/24,12.2,0
1789060952.642905923,3001::/48,15.3,0
1789060952.911879941,20.0.0.0/24,13.7,0
1789060952.928104861,3001::/48,13.1,0
1789060953.194714276,20.0.0.0/24,13.8,0
1789060953.211073688,3001::/48,11.8,0
1789060953.476352880,20.0.0.0/24,12.3,0
1789060953.491174538,3001::/48,12.5,0
1789060953.756892328,20.0.0.0/24,14.9,0
1789060953.774157306,3001::/48,15.0,0
1789060954.042669223,20.0.0.0/24,17.7,0
1789060954.062998492,3001::/48,14.1,0
1789060954.330808237,20.0.0.0/24,14.7,0
1789060954.347818443,3001::/48,11.6,0
1789060954.612661513,20.0.0.0/24,12.5,0
1789060954.627506285,3001::/48,12.9,0
1789060954.893960648,20.0.0.0/24,16.4,0
1789060954.913173115,3001::/48,12.8,0
1789060955.179709201,20.0.0.0/24,15.0,0
1789060955.197311786,3001::/48,16.1,0
1789060955.467375688,20.0.0.0/24,12.4,0
1789060955.482230905,3001::/48,11.5,0
1789060955.747536098,20.0.0.0/24,12.1,0
1789060955.762080510,3001::/48,19.6,0
1789060956.035451357,20.0.0.0/24,15.5,0
1789060956.053533760,3001::/48,17.2,0
1789060956.324366585,20.0.0.0/24,16.1,0
1789060956.343951279,3001::/48,16.4,0
1789060956.613935021,20.0.0.0/24,12.8,0
1789060956.629131240,3001::/48,12.3,0
1789060956.895080708,20.0.0.0/24,17.1,0
1789060956.914457991,3001::/48,15.7,0
1789060957.183791049,20.0.0.0/24,15.4,0
1789060957.201852671,3001::/48,18.6,0
1789060957.473974457,20.0.0.0/24,16.3,0
1789060957.492564000,3001::/48,12.1,0
1789060957.758089152,20.0.0.0/24,12.1,0
1789060957.772762588,3001::/48,12.0,0
1789060958.038802882,20.0.0.0/24,13.6,0
1789060958.055438948,3001::/48,12.8,0
1789060958.322292211,20.0.0.0/24,15.3,0
1789060958.340107504,3001::/48,14.0,0
1789060958.607610490,20.0.0.0/24,12.5,0
1789060958.623194029,3001::/48,11.6,0
1789060958.888216339,20.0.0.0/24,12.5,0
1789060958.903424355,3001::/48,14.5,0
1789060959.171966859,20.0.0.0/24,14.7,0
1789060959.189166449,3001::/48,14.6,0
1789060959.457451067,20.0.0.0/24,15.0,0
1789060959.475373871,3001::/48,13.6,0
1789060959.742469226,20.0.0.0/24,11.9,0
1789060959.756865797,3001::/48,13.1,0
1789060960.023245821,20.0.0.0/24,12.5,0
1789060960.038284744,3001::/48,11.7,0
1789060960.303553523,20.0.0.0/24,18.1,0
1789060960.324136073,3001::/48,16.8,0
1789060960.594323361,20.0.0.0/24,14.1,0
1789060960.611030684,3001::/48,17.8,0
1789060960.882699723,20.0.0.0/24,16.1,0
1789060960.901241134,3001::/48,11.7,0
1789060961.166199067,20.0.0.0/24,12.8,0
1789060961.181526383,3001::/48,19.4,0
1789060961.454630983,20.0.0.0/24,16.1,0
1789060961.473639584,3001::/48,16.1,0
1789060961.743381295,20.0.0.0/24,14.0,0
1789060961.760353535,3001::/48,15.9,0
1789060962.030005642,20.0.0.0/24,12.6,0
1789060962.045149282,3001::/48,11.5,0
1789060962.310280756,20.0.0.0/24,12.0,0
1789060962.324864918,3001::/48,15.3,0
1789060962.593752961,20.0.0.0/24,12.5,0
1789060962.608656201,3001::/48,13.0,0
1789060962.874798649,20.0.0.0/24,16.5,0
1789060962.893794000,3001::/48,16.1,0
1789060963.163116163,20.0.0.0/24,12.3,0
1789060963.177943109,3001::/48,12.0,0
1789060963.443229105,20.0.0.0/24,13.1,0
1789060963.459290019,3001::/48,14.2,0
1789060963.727176452,20.0.0.0/24,15.8,0
1789060963.745377733,3001::/48,15.4,0
1789060964.014393587,20.0.0.0/24,17.6,0
1789060964.034731570,3001::/48,17.3,0
1789060964.305447302,20.0.0.0/24,12.4,0
1789060964.320635338,3001::/48,11.5,0
1789060964.585738391,20.0.0.0/24,12.3,0
