record_type,attempt,order,group,case,count,median_ns,criterion_stddev_ns,attempt_mean_ns,between_attempt_stddev_ns,range_pct,cv_pct,limit_pct,retained,hash_scale,diagnostic_pct,required_pct,two_x_noise_pct,decision,note
attempt,B1,2,attr_hashing_adj_rib_in_insert,typical_independent_equal,100000,14469455.944,168887.312
attempt,B2,3,attr_hashing_adj_rib_in_insert,typical_independent_equal,100000,13539825.944,186943.802
attempt,A2,4,attr_hashing_adj_rib_in_insert,typical_independent_equal,100000,14429218.458,93241.360
summary,,,attr_hashing_adj_rib_in_insert,typical_independent_equal,100000,,,14010480.091,507678.995,6.635,3.624,5,false,,,,,,discarded from interpretation: same-SHA noise bound exceeded
attempt,A1,1,attr_hashing_adj_rib_in_insert,typical_shared_arc,10000,475227.452,822.860
attempt,B1,2,attr_hashing_adj_rib_in_insert,typical_shared_arc,10000,475611.030,872.881
attempt,B2,3,attr_hashing_adj_rib_in_insert,typical_shared_arc,10000,475670.646,1069.975
attempt,A2,4,attr_hashing_adj_rib_in_insert,typical_shared_arc,10000,489306.751,1804.576
summary,,,attr_hashing_adj_rib_in_insert,typical_shared_arc,10000,,,478953.970,6904.647,2.940,1.442,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_adj_rib_in_insert,typical_shared_arc,100000,4723069.582,7259.706
attempt,B1,2,attr_hashing_adj_rib_in_insert,typical_shared_arc,100000,4789125.371,22330.430
attempt,B2,3,attr_hashing_adj_rib_in_insert,typical_shared_arc,100000,4760942.589,8997.916
attempt,A2,4,attr_hashing_adj_rib_in_insert,typical_shared_arc,100000,4769452.042,8654.573
summary,,,attr_hashing_adj_rib_in_insert,typical_shared_arc,100000,,,4760647.396,27692.936,1.388,0.582,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,many_unique,10000,2136692.969,10762.699
attempt,B1,2,attr_hashing_bulk_initial_load,many_unique,10000,2122105.937,5004.038
attempt,B2,3,attr_hashing_bulk_initial_load,many_unique,10000,2129422.996,5983.308
attempt,A2,4,attr_hashing_bulk_initial_load,many_unique,10000,2130226.270,6499.211
summary,,,attr_hashing_bulk_initial_load,many_unique,10000,,,2129612.043,5969.203,0.685,0.280,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,rich_independent_equal,10000,3395700.093,10790.037
attempt,B1,2,attr_hashing_bulk_initial_load,rich_independent_equal,10000,3395341.537,13101.096
attempt,B2,3,attr_hashing_bulk_initial_load,rich_independent_equal,10000,3334371.981,20088.936
attempt,A2,4,attr_hashing_bulk_initial_load,rich_independent_equal,10000,3397902.170,11954.656
summary,,,attr_hashing_bulk_initial_load,rich_independent_equal,10000,,,3380828.945,30991.993,1.879,0.917,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,rich_shared_arc,10000,2397083.278,12118.599
attempt,B1,2,attr_hashing_bulk_initial_load,rich_shared_arc,10000,2386344.180,4769.692
attempt,B2,3,attr_hashing_bulk_initial_load,rich_shared_arc,10000,2400469.089,8252.189
attempt,A2,4,attr_hashing_bulk_initial_load,rich_shared_arc,10000,2382250.119,4432.612
summary,,,attr_hashing_bulk_initial_load,rich_shared_arc,10000,,,2391536.666,8636.260,0.762,0.361,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,typical_independent_equal,10000,1691964.498,6809.079
attempt,B1,2,attr_hashing_bulk_initial_load,typical_independent_equal,10000,1691332.856,5889.928
attempt,B2,3,attr_hashing_bulk_initial_load,typical_independent_equal,10000,1693722.818,4040.730
attempt,A2,4,attr_hashing_bulk_initial_load,typical_independent_equal,10000,1694081.193,4302.074
summary,,,attr_hashing_bulk_initial_load,typical_independent_equal,10000,,,1692775.341,1334.315,0.162,0.079,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,typical_independent_equal,100000,53971777.357,468346.332
attempt,B1,2,attr_hashing_bulk_initial_load,typical_independent_equal,100000,52125496.625,203048.481
attempt,B2,3,attr_hashing_bulk_initial_load,typical_independent_equal,100000,53852860.595,121206.146
attempt,A2,4,attr_hashing_bulk_initial_load,typical_independent_equal,100000,54461381.250,1269300.481
summary,,,attr_hashing_bulk_initial_load,typical_independent_equal,100000,,,53602878.957,1019519.755,4.358,1.902,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,typical_shared_arc,10000,1538056.866,4605.657
attempt,B1,2,attr_hashing_bulk_initial_load,typical_shared_arc,10000,1515196.486,3243.941
attempt,B2,3,attr_hashing_bulk_initial_load,typical_shared_arc,10000,1507533.948,4203.513
attempt,A2,4,attr_hashing_bulk_initial_load,typical_shared_arc,10000,1510537.714,6014.797
summary,,,attr_hashing_bulk_initial_load,typical_shared_arc,10000,,,1517831.253,13847.354,2.011,0.912,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_bulk_initial_load,typical_shared_arc,100000,23525495.000,146057.582
attempt,B1,2,attr_hashing_bulk_initial_load,typical_shared_arc,100000,23873891.732,111407.426
attempt,B2,3,attr_hashing_bulk_initial_load,typical_shared_arc,100000,23764275.413,106838.184
attempt,A2,4,attr_hashing_bulk_initial_load,typical_shared_arc,100000,22920678.262,56346.264
summary,,,attr_hashing_bulk_initial_load,typical_shared_arc,100000,,,23521085.102,425880.212,4.053,1.811,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_route_churn,many_unique,10000,319013.188,835.718
attempt,B1,2,attr_hashing_route_churn,many_unique,10000,316653.405,1452.978
attempt,B2,3,attr_hashing_route_churn,many_unique,10000,320302.105,1899.833
attempt,A2,4,attr_hashing_route_churn,many_unique,10000,321441.404,1940.652
summary,,,attr_hashing_route_churn,many_unique,10000,,,319352.525,2054.711,1.499,0.643,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_route_churn,rich_independent_equal,10000,483788.296,3030.733
attempt,B1,2,attr_hashing_route_churn,rich_independent_equal,10000,464154.598,1964.577
attempt,B2,3,attr_hashing_route_churn,rich_independent_equal,10000,478289.116,3430.956
attempt,A2,4,attr_hashing_route_churn,rich_independent_equal,10000,469368.177,4584.884
summary,,,attr_hashing_route_churn,rich_independent_equal,10000,,,473900.047,8804.412,4.143,1.858,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_route_churn,rich_shared_arc,10000,371386.784,1427.933
attempt,B1,2,attr_hashing_route_churn,rich_shared_arc,10000,370177.867,552.423
attempt,B2,3,attr_hashing_route_churn,rich_shared_arc,10000,373134.439,1898.531
attempt,A2,4,attr_hashing_route_churn,rich_shared_arc,10000,372271.557,630.795
summary,,,attr_hashing_route_churn,rich_shared_arc,10000,,,371742.662,1263.857,0.795,0.340,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_route_churn,typical_independent_equal,10000,291768.287,1126.570
attempt,B1,2,attr_hashing_route_churn,typical_independent_equal,10000,292628.522,1437.251
attempt,B2,3,attr_hashing_route_churn,typical_independent_equal,10000,292176.019,2772.820
attempt,A2,4,attr_hashing_route_churn,typical_independent_equal,10000,293484.152,2616.544
summary,,,attr_hashing_route_churn,typical_independent_equal,10000,,,292514.245,735.896,0.587,0.252,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_route_churn,typical_independent_equal,100000,4630984.625,107791.732
attempt,B1,2,attr_hashing_route_churn,typical_independent_equal,100000,4006799.736,41244.562
attempt,B2,3,attr_hashing_route_churn,typical_independent_equal,100000,4256973.883,32230.683
attempt,A2,4,attr_hashing_route_churn,typical_independent_equal,100000,3962182.089,22045.284
summary,,,attr_hashing_route_churn,typical_independent_equal,100000,,,4214235.083,306630.571,15.870,7.276,5,false,,,,,,discarded from interpretation: same-SHA noise bound exceeded
