epoch_s,latency_ms,exit
1788998025.703228835,10.8,0
1788998025.767611003,8.4,0
1788998025.829393654,9.0,0
1788998025.891971798,8.4,0
1788998025.953973187,8.9,0
1788998026.016414966,8.1,0
1788998026.078179581,8.5,0
1788998026.140285837,8.5,0
1788998026.202457672,8.7,0
1788998026.264557589,8.0,0
1788998026.325790116,9.1,0
1788998026.388278285,8.3,0
1788998026.450053756,8.3,0
1788998026.511830608,8.4,0
1788998026.573569384,8.4,0
1788998026.635390664,8.3,0
1788998026.697267837,8.3,0
1788998026.758846262,8.4,0
1788998026.820584397,9.4,0
1788998026.883398785,8.4,0
1788998026.945231151,8.3,0
1788998027.006966762,8.2,0
1788998027.068450305,8.4,0
1788998027.130144584,8.1,0
1788998027.191726615,7.8,0
1788998027.253261906,8.1,0
1788998027.314647362,8.0,0
1788998027.375720220,8.2,0
1788998027.437429150,8.4,0
1788998027.499113765,8.4,0
1788998027.560885190,8.5,0
1788998027.622757856,8.5,0
1788998027.684602300,8.0,0
1788998027.745888377,8.4,0
1788998027.807719041,8.5,0
1788998027.869486169,8.3,0
1788998027.931050033,7.8,0
1788998027.992125875,8.8,0
1788998028.054299653,8.2,0
1788998028.115819089,8.7,0
1788998028.177808551,8.3,0
1788998028.239495679,9.0,0
1788998028.301866362,8.2,0
1788998028.363562043,8.1,0
1788998028.425096402,8.5,0
1788998028.486791963,8.3,0
1788998028.548374725,8.3,0
1788998028.610113381,8.3,0
1788998028.671641831,8.1,0
1788998028.733041969,8.0,0
1788998028.794033215,8.3,0
1788998028.855700052,8.2,0
1788998028.917239520,9.2,0
1788998028.979565715,8.5,0
1788998029.041453755,8.3,0
1788998029.103250407,8.3,0
1788998029.165196714,8.6,0
1788998029.227339716,8.4,0
1788998029.288939663,9.0,0
1788998029.351228994,8.0,0
1788998029.412316794,8.4,0
1788998029.474061769,8.1,0
1788998029.535554957,8.3,0
1788998029.597061474,7.7,0
1788998029.658112569,9.3,0
1788998029.720696722,8.1,0
1788998029.782126925,8.2,0
1788998029.843427895,8.0,0
1788998029.904677387,8.5,0
1788998029.966383404,8.4,0
1788998030.028284022,8.2,0
1788998030.089712673,8.3,0
1788998030.151550987,8.2,0
1788998030.213073479,8.2,0
1788998030.274698394,8.4,0
1788998030.336545111,8.2,0
1788998030.397980742,8.6,0
1788998030.460000069,8.3,0
1788998030.521484583,8.7,0
1788998030.583571631,8.9,0
1788998030.645789444,8.7,0
1788998030.708027438,9.3,0
1788998030.770621736,8.3,0
1788998030.832314703,8.5,0
1788998030.894157464,8.5,0
1788998030.955842419,8.3,0
1788998031.017843688,8.4,0
1788998031.079461252,8.4,0
1788998031.141189923,8.6,0
1788998031.202984903,7.9,0
1788998031.264125932,8.8,0
1788998031.326241032,8.2,0
1788998031.387711055,7.9,0
1788998031.448905114,8.4,0
1788998031.510701516,8.0,0
1788998031.572045039,8.4,0
1788998031.633649323,8.2,0
1788998031.695021840,8.0,0
1788998031.756261267,9.3,0
1788998031.819086441,8.2,0
1788998031.880678777,8.3,0
1788998031.942363301,8.4,0
1788998032.004260685,8.1,0
1788998032.065660773,9.1,0
1788998032.128202552,8.6,0
1788998032.190128348,9.6,0
1788998032.253318658,8.8,0
1788998032.315553488,8.7,0
1788998032.377820294,8.2,0
1788998032.439311429,8.7,0
1788998032.501260109,8.2,0
1788998032.563012465,8.4,0
1788998032.625213814,8.5,0
1788998032.687463806,8.2,0
1788998032.749432185,9.4,0
1788998032.812687484,8.3,0
1788998032.874277316,8.1,0
1788998032.935973638,8.3,0
1788998032.997794536,8.5,0
1788998033.059661114,8.2,0
1788998033.121215833,12.5,0
1788998033.187375124,10.1,0
1788998033.251127888,8.4,0
1788998033.312932722,8.4,0
1788998033.374696375,8.1,0
1788998033.435875181,8.4,0
1788998033.497521258,8.8,0
1788998033.559657840,9.0,0
1788998033.622165498,8.3,0
1788998033.683719757,8.4,0
1788998033.745503790,9.1,0
1788998033.807891318,9.2,0
1788998033.870422330,8.3,0
1788998033.932224501,8.8,0
1788998033.994499801,8.6,0
1788998034.056433328,8.9,0
1788998034.118772864,8.7,0
1788998034.181088925,8.7,0
1788998034.243098216,8.4,0
1788998034.304970491,8.5,0
1788998034.367020673,8.4,0
1788998034.428728843,9.6,0
1788998034.491812564,9.0,0
1788998034.554156757,8.0,0
1788998034.615515183,8.2,0
1788998034.677186006,8.6,0
1788998034.739151341,8.9,0
1788998034.801444978,8.8,0
1788998034.863725636,8.6,0
1788998034.925821296,8.5,0
1788998034.988153041,8.3,0
1788998035.049717024,8.6,0
1788998035.111885033,8.5,0
1788998035.173658050,8.6,0
1788998035.235801191,8.7,0
1788998035.298054899,8.7,0
1788998035.360197289,8.1,0
1788998035.421570026,8.9,0
1788998035.483724464,8.5,0
1788998035.545745262,8.5,0
1788998035.607808955,9.1,0
1788998035.670206608,8.6,0
1788998035.732094066,8.6,0
1788998035.794015435,8.3,0
1788998035.855621612,8.1,0
1788998035.917041950,8.7,0
1788998035.979819863,8.5,0
1788998036.041808032,8.2,0
1788998036.103725636,8.1,0
1788998036.165060155,10.4,0
1788998036.228974391,8.4,0
1788998036.290862671,8.4,0
1788998036.352647835,8.1,0
1788998036.414167723,10.0,0
1788998036.477619676,8.4,0
1788998036.539340605,8.7,0
1788998036.601538588,8.7,0
1788998036.663521580,8.3,0
1788998036.725197912,8.0,0
1788998036.786447023,8.7,0
1788998036.848506399,8.7,0
1788998036.910861438,8.8,0
1788998036.973034144,8.1,0
1788998037.034327272,8.2,0
1788998037.096088491,8.2,0
1788998037.157676119,8.1,0
1788998037.219172392,8.0,0
1788998037.280440342,7.9,0
1788998037.341464396,8.5,0
1788998037.403252135,9.1,0
1788998037.465602146,8.1,0
1788998037.526933932,8.7,0
1788998037.589117794,8.6,0
1788998037.651096249,8.4,0
1788998037.712911449,9.2,0
1788998037.775450373,8.7,0
1788998037.837718552,8.8,0
1788998037.899803236,9.0,0
1788998037.962162371,8.6,0
1788998038.024164702,8.5,0
1788998038.085874684,8.3,0
1788998038.147544846,8.2,0
1788998038.209071634,9.0,0
1788998038.271214936,8.9,0
1788998038.333499749,8.4,0
1788998038.395090183,9.4,0
1788998038.458021605,8.2,0
1788998038.519512019,8.5,0
1788998038.581470994,8.6,0
1788998038.643414296,8.1,0
1788998038.704736016,8.5,0
1788998038.766659438,8.7,0
1788998038.828698083,8.5,0
1788998038.890625892,8.2,0
1788998038.952348603,8.3,0
1788998039.013905216,8.2,0
1788998039.075253035,8.3,0
1788998039.136944900,8.3,0
1788998039.198453330,7.9,0
1788998039.259737825,8.7,0
1788998039.321704522,8.7,0
1788998039.383545551,8.3,0
1788998039.444964246,8.8,0
1788998039.507255079,8.3,0
1788998039.568985051,8.5,0
1788998039.631231607,8.6,0
1788998039.693118235,8.6,0
1788998039.754864431,8.1,0
1788998039.816694643,8.8,0
1788998039.878971926,8.7,0
1788998039.941157240,8.2,0
1788998040.002830868,8.2,0
1788998040.064662182,8.1,0
1788998040.126015770,8.8,0
1788998040.188313053,8.3,0
1788998040.249914853,8.3,0
1788998040.312041069,8.1,0
1788998040.373388478,8.2,0
1788998040.435096917,9.0,0
1788998040.497478807,8.3,0
1788998040.559085664,7.8,0
1788998040.620420164,9.4,0
1788998040.683419338,8.7,0
1788998040.745549730,8.7,0
1788998040.807697819,8.5,0
1788998040.869892628,8.5,0
1788998040.931762520,8.4,0
1788998040.993518791,8.7,0
1788998041.055508523,8.5,0
1788998041.117439697,8.1,0
1788998041.179193895,8.8,0
1788998041.241151038,8.6,0
1788998041.303176733,8.5,0
1788998041.364841187,8.8,0
1788998041.426846892,8.4,0
1788998041.488834561,8.5,0
1788998041.550787677,8.5,0
1788998041.612559211,9.0,0
1788998041.674876694,9.1,0
1788998041.737229389,9.2,0
1788998041.799745119,8.6,0
1788998041.861660619,8.6,0
1788998041.923490802,9.0,0
1788998041.985872801,9.1,0
1788998042.048328541,8.6,0
1788998042.110552283,8.3,0
1788998042.172309235,8.8,0
1788998042.234303384,8.2,0
1788998042.295892665,8.5,0
1788998042.358022566,8.6,0
1788998042.420058477,8.7,0
1788998042.482171192,8.2,0
1788998042.543773443,9.0,0
1788998042.606436984,9.2,0
1788998042.669197481,8.3,0
1788998042.730773492,8.7,0
1788998042.792877064,8.5,0
1788998042.854863281,9.0,0
1788998042.917232631,8.8,0
1788998042.979447740,8.5,0
1788998043.041071132,8.1,0
1788998043.102761105,9.6,0
1788998043.165608912,8.7,0
1788998043.227663861,8.6,0
1788998043.289536948,9.2,0
1788998043.352363092,8.6,0
1788998043.414621186,8.7,0
1788998043.476692489,8.6,0
1788998043.538689582,8.5,0
1788998043.600553034,8.1,0
1788998043.661939922,8.3,0
1788998043.723488773,8.7,0
1788998043.785491443,8.3,0
1788998043.847013754,8.3,0
1788998043.908562705,8.4,0
1788998043.970315071,8.6,0
1788998044.032334196,8.3,0
1788998044.093889076,8.9,0
1788998044.156522842,8.4,0
1788998044.218437872,8.5,0
1788998044.280222566,8.6,0
1788998044.342134090,8.5,0
1788998044.403757082,8.4,0
1788998044.465534034,8.7,0
1788998044.527831126,8.4,0
1788998044.589558504,8.3,0
1788998044.651428116,8.5,0
1788998044.713146000,8.2,0
1788998044.774798586,8.4,0
1788998044.836744641,9.0,0
1788998044.899189906,8.6,0
1788998044.961209852,8.8,0
1788998045.023541796,8.5,0
1788998045.085349415,8.4,0
1788998045.147132947,8.7,0
1788998045.209306464,8.3,0
1788998045.270982064,9.0,0
1788998045.333332326,8.5,0
1788998045.395290570,8.6,0
1788998045.457251719,8.3,0
1788998045.519046277,8.1,0
1788998045.580406786,8.8,0
1788998045.642491830,8.5,0
1788998045.704268212,8.4,0
1788998045.765873487,8.6,0
1788998045.828284930,8.5,0
1788998045.890074852,8.7,0
1788998045.952155329,9.6,0
1788998046.015240873,9.1,0
1788998046.077763462,8.2,0
1788998046.139435908,8.8,0
1788998046.201947612,8.7,0
1788998046.263948520,8.9,0
1788998046.326066494,9.2,0
1788998046.388475743,8.7,0
1788998046.450467177,8.4,0
1788998046.512153835,8.8,0
1788998046.574370295,8.6,0
1788998046.636541659,8.8,0
1788998046.698942677,8.4,0
1788998046.760687361,8.7,0
1788998046.822705244,8.4,0
1788998046.884629317,8.8,0
1788998046.946977646,9.0,0
1788998047.009229039,8.6,0
1788998047.071374885,8.7,0
1788998047.133473859,8.9,0
1788998047.195847386,8.7,0
1788998047.257718249,9.0,0
1788998047.319948270,8.7,0
1788998047.381807566,8.6,0
1788998047.443615796,8.2,0
1788998047.505496684,8.4,0
1788998047.567266445,8.9,0
1788998047.629572951,8.5,0
1788998047.691507390,10.2,0
1788998047.755636036,8.7,0
1788998047.817533910,9.0,0
1788998047.879761127,9.2,0
1788998047.942272290,8.9,0
1788998048.004546327,9.2,0
1788998048.067040755,8.6,0
1788998048.128981002,8.6,0
1788998048.190786247,9.2,0
1788998048.253625421,8.6,0
1788998048.315718938,9.0,0
1788998048.378134267,8.6,0
1788998048.440278309,8.5,0
1788998048.502335652,8.2,0
1788998048.564009430,8.5,0
1788998048.625771850,8.7,0
1788998048.687644917,8.1,0
1788998048.749030022,8.4,0
1788998048.810948757,8.2,0
1788998048.872501433,8.5,0
1788998048.934336612,8.8,0
1788998048.996343830,8.5,0
1788998049.058130877,8.5,0
1788998049.120068470,8.5,0
1788998049.181840675,8.6,0
1788998049.243899610,9.3,0
1788998049.306408079,8.4,0
1788998049.368011281,8.8,0
1788998049.430251217,8.6,0
1788998049.492127949,8.4,0
1788998049.553777050,8.5,0
1788998049.615868103,8.8,0
1788998049.678391494,8.4,0
1788998049.740614655,8.5,0
1788998049.802265428,8.3,0
1788998049.864079486,9.1,0
1788998049.926455817,8.8,0
1788998049.988627861,8.7,0
1788998050.050846295,8.5,0
1788998050.112745721,8.6,0
1788998050.174973549,8.9,0
1788998050.237382268,8.7,0
1788998050.299594933,8.4,0
1788998050.361249552,8.3,0
1788998050.422714076,8.5,0
1788998050.484589386,8.6,0
1788998050.546529873,8.2,0
1788998050.607905334,8.6,0
1788998050.669797189,8.4,0
1788998050.731494672,8.8,0
1788998050.793660166,8.4,0
1788998050.855397680,8.5,0
1788998050.917128182,8.6,0
1788998050.979104964,8.8,0
1788998051.041367003,9.1,0
1788998051.103634801,8.7,0
1788998051.165557662,8.3,0
1788998051.227261104,8.4,0
1788998051.288949524,8.2,0
1788998051.350538174,8.2,0
1788998051.411898352,8.5,0
1788998051.473905830,8.3,0
1788998051.535942281,8.3,0
1788998051.597674426,8.9,0
1788998051.660012419,8.6,0
1788998051.722048379,8.4,0
1788998051.783724290,8.4,0
1788998051.845516505,8.3,0
1788998051.907258305,8.2,0
1788998051.968748618,8.2,0
1788998052.030793882,8.5,0
1788998052.092823142,7.9,0
1788998052.154015999,8.3,0
1788998052.215687233,8.9,0
1788998052.278044285,8.5,0
1788998052.340107876,8.3,0
1788998052.401653071,8.8,0
1788998052.463608671,8.7,0
1788998052.525685974,8.7,0
1788998052.587777167,8.8,0
1788998052.649811695,8.0,0
1788998052.711195398,8.1,0
1788998052.772701444,8.7,0
1788998052.834902552,8.2,0
1788998052.896314718,8.7,0
1788998052.958143798,8.8,0
1788998053.020348802,8.5,0
1788998053.082325433,8.2,0
1788998053.143958891,8.5,0
1788998053.205671616,8.0,0
1788998053.267149180,9.2,0
1788998053.329673853,8.7,0
1788998053.391703474,9.0,0
1788998053.453882919,8.7,0
1788998053.515776066,8.4,0
1788998053.577551465,8.4,0
1788998053.639403180,8.7,0
1788998053.701483827,8.1,0
1788998053.762915342,8.2,0
1788998053.824305074,8.8,0
1788998053.886356207,8.7,0
1788998053.948716303,9.1,0
1788998054.011099654,8.8,0
1788998054.073420701,9.1,0
1788998054.135743051,8.4,0
1788998054.197427625,8.2,0
1788998054.259584516,8.1,0
1788998054.320964814,8.2,0
1788998054.382383189,8.0,0
1788998054.443802645,8.9,0
1788998054.505917825,8.8,0
1788998054.568074616,8.5,0
1788998054.629934493,8.0,0
1788998054.691318756,7.9,0
1788998054.752434868,8.3,0
1788998054.813895066,8.3,0
1788998054.875673410,8.4,0
1788998054.937424543,8.4,0
1788998054.999125992,8.5,0
1788998055.061021342,8.4,0
1788998055.122580728,8.7,0
1788998055.184776157,8.5,0
1788998055.246635152,8.6,0
1788998055.308545835,8.3,0
1788998055.370540914,8.8,0
1788998055.432623224,8.4,0
1788998055.494328699,8.5,0
1788998055.556164209,8.5,0
1788998055.618020660,8.3,0
1788998055.679496882,8.0,0
1788998055.740630840,8.2,0
1788998055.802269565,9.1,0
1788998055.864689170,8.7,0
1788998055.926746513,9.0,0
1788998055.989044055,8.6,0
1788998056.050942559,8.5,0
1788998056.112860834,8.8,0
1788998056.175118416,8.7,0
1788998056.237065553,8.1,0
1788998056.298306282,8.6,0
1788998056.360396433,8.5,0
1788998056.422103391,8.1,0
1788998056.483455145,8.1,0
1788998056.545355112,8.2,0
1788998056.606851443,8.4,0
1788998056.668576187,8.5,0
1788998056.730681081,9.0,0
1788998056.792818974,8.6,0
1788998056.854914113,9.2,0
1788998056.917334109,8.8,0
1788998056.979535677,9.0,0
1788998057.041997696,8.1,0
1788998057.103426186,8.2,0
1788998057.164988487,8.3,0
1788998057.226561453,8.0,0
1788998057.287878746,8.3,0
1788998057.349552784,8.4,0
1788998057.411238980,8.8,0
1788998057.473557955,8.5,0
1788998057.535510309,8.5,0
1788998057.597413341,8.0,0
1788998057.658947398,9.3,0
1788998057.721608826,8.5,0
1788998057.783433360,9.2,0
1788998057.846187036,9.8,0
1788998057.909454191,8.2,0
1788998057.971344583,8.1,0
1788998058.032853984,8.4,0
1788998058.094707591,9.5,0
1788998058.157595038,9.0,0
1788998058.220056075,8.4,0
1788998058.281824274,8.5,0
1788998058.343776268,8.2,0
1788998058.405214312,8.3,0
1788998058.466999557,8.2,0
1788998058.528795888,8.9,0
1788998058.591014041,8.9,0
1788998058.653191864,8.2,0
1788998058.714530710,8.1,0
1788998058.776078258,8.4,0
1788998058.837813287,8.9,0
1788998058.900206894,8.6,0
1788998058.962211096,8.1,0
1788998059.023510082,8.2,0
1788998059.085288336,8.5,0
1788998059.147152599,8.3,0
1788998059.208721099,8.5,0
1788998059.270605963,8.9,0
1788998059.332818507,8.6,0
1788998059.394856861,8.7,0
1788998059.457011900,8.6,0
1788998059.519025717,8.2,0
1788998059.580427366,9.3,0
1788998059.643224317,8.3,0
1788998059.704878435,8.5,0
1788998059.766876188,11.8,0
1788998059.832311753,34.7,0
1788998059.920459075,47.7,0
1788998060.022089384,237.4,0
1788998060.313347928,7.5,0
1788998060.373908047,8.4,0
1788998060.435500112,8.9,0
1788998060.497929021,9.0,0
1788998060.560385872,9.8,0
1788998060.623766487,8.8,0
1788998060.686183148,8.6,0
1788998060.748143064,9.0,0
1788998060.810346766,8.5,0
1788998060.872215826,8.0,0
1788998060.933626839,8.1,0
1788998060.995149400,8.3,0
1788998061.056725311,8.4,0
1788998061.118320110,8.7,0
1788998061.180502049,8.5,0
1788998061.242341575,8.4,0
1788998061.304859417,8.9,0
1788998061.367184641,8.1,0
1788998061.428818508,8.9,0
1788998061.491087698,8.7,0
1788998061.552898481,8.7,0
1788998061.614813960,8.5,0
1788998061.676603751,8.2,0
1788998061.738282887,8.9,0
1788998061.800539898,9.0,0
1788998061.862998983,8.2,0
1788998061.924495805,8.7,0
1788998061.986623733,8.4,0
1788998062.048591881,8.5,0
