epoch_s,prefix,latency_ms,exit
1788998025.703487503,20.0.0.0/24,8.8,0
1788998025.714759145,3001::/48,7.7,0
1788998025.975935671,20.0.0.0/24,8.9,0
1788998025.987288275,3001::/48,8.4,0
1788998026.249069938,20.0.0.0/24,17.3,0
1788998026.268697644,3001::/48,10.3,0
1788998026.532207056,20.0.0.0/24,9.1,0
1788998026.543966469,3001::/48,9.7,0
1788998026.807131966,20.0.0.0/24,9.8,0
1788998026.819473252,3001::/48,10.2,0
1788998027.083216805,20.0.0.0/24,9.5,0
1788998027.095258101,3001::/48,8.7,0
1788998027.357290910,20.0.0.0/24,9.2,0
1788998027.368920899,3001::/48,9.0,0
1788998027.631227048,20.0.0.0/24,9.1,0
1788998027.642737329,3001::/48,9.1,0
1788998027.904888435,20.0.0.0/24,9.4,0
1788998027.916817463,3001::/48,9.3,0
1788998028.179536791,20.0.0.0/24,9.0,0
1788998028.190918448,3001::/48,9.0,0
1788998028.453165388,20.0.0.0/24,8.7,0
1788998028.464374577,3001::/48,8.7,0
1788998028.726467326,20.0.0.0/24,9.0,0
1788998028.737980310,3001::/48,9.0,0
1788998029.000248853,20.0.0.0/24,9.2,0
1788998029.011939303,3001::/48,9.9,0
1788998029.275329045,20.0.0.0/24,9.4,0
1788998029.287166786,3001::/48,10.1,0
1788998029.550615617,20.0.0.0/24,8.8,0
1788998029.561834921,3001::/48,9.2,0
1788998029.824256193,20.0.0.0/24,9.4,0
1788998029.836325851,3001::/48,10.0,0
1788998030.099604207,20.0.0.0/24,8.9,0
1788998030.110971332,3001::/48,8.8,0
1788998030.373318382,20.0.0.0/24,9.6,0
1788998030.385441981,3001::/48,8.8,0
1788998030.647813488,20.0.0.0/24,9.9,0
1788998030.660246410,3001::/48,8.6,0
1788998030.922127282,20.0.0.0/24,9.0,0
1788998030.933717231,3001::/48,8.9,0
1788998031.196067786,20.0.0.0/24,9.9,0
1788998031.208444595,3001::/48,8.9,0
1788998031.470659106,20.0.0.0/24,8.8,0
1788998031.482088214,3001::/48,8.8,0
1788998031.744346100,20.0.0.0/24,9.1,0
1788998031.756003911,3001::/48,9.3,0
1788998032.018642989,20.0.0.0/24,8.8,0
1788998032.029930746,3001::/48,9.1,0
1788998032.292374941,20.0.0.0/24,9.1,0
1788998032.303808756,3001::/48,9.0,0
1788998032.566448685,20.0.0.0/24,10.1,0
1788998032.579103139,3001::/48,9.2,0
1788998032.841754805,20.0.0.0/24,8.8,0
1788998032.853083463,3001::/48,9.1,0
1788998033.115621950,20.0.0.0/24,10.0,0
1788998033.128334642,3001::/48,9.5,0
1788998033.391244295,20.0.0.0/24,9.3,0
1788998033.403032041,3001::/48,8.8,0
1788998033.665380963,20.0.0.0/24,8.9,0
1788998033.676729510,3001::/48,8.8,0
1788998033.939294296,20.0.0.0/24,10.1,0
1788998033.951875461,3001::/48,8.9,0
1788998034.214330503,20.0.0.0/24,9.1,0
1788998034.225844729,3001::/48,9.1,0
1788998034.488554081,20.0.0.0/24,11.0,0
1788998034.502006702,3001::/48,9.2,0
1788998034.764932759,20.0.0.0/24,9.7,0
1788998034.777063198,3001::/48,9.2,0
1788998035.039542997,20.0.0.0/24,9.7,0
1788998035.051721979,3001::/48,9.3,0
1788998035.314698622,20.0.0.0/24,8.8,0
1788998035.325959167,3001::/48,10.3,0
1788998035.589564292,20.0.0.0/24,11.3,0
1788998035.603501539,3001::/48,9.4,0
1788998035.866296910,20.0.0.0/24,9.1,0
1788998035.877911427,3001::/48,9.1,0
1788998036.140081601,20.0.0.0/24,9.0,0
1788998036.151415867,3001::/48,9.0,0
1788998036.414004668,20.0.0.0/24,12.2,0
1788998036.428469306,3001::/48,9.7,0
1788998036.691619489,20.0.0.0/24,9.0,0
1788998036.703004541,3001::/48,8.9,0
1788998036.965405041,20.0.0.0/24,9.1,0
1788998036.976825045,3001::/48,9.8,0
1788998037.239774758,20.0.0.0/24,9.1,0
1788998037.251891086,3001::/48,9.0,0
1788998037.514360118,20.0.0.0/24,9.1,0
1788998037.525930157,3001::/48,9.2,0
1788998037.788670436,20.0.0.0/24,8.8,0
1788998037.799907095,3001::/48,9.9,0
1788998038.063128615,20.0.0.0/24,9.3,0
1788998038.074852746,3001::/48,8.7,0
1788998038.337025784,20.0.0.0/24,9.5,0
1788998038.348997305,3001::/48,9.0,0
1788998038.611345065,20.0.0.0/24,9.6,0
1788998038.623518609,3001::/48,9.9,0
1788998038.886693629,20.0.0.0/24,9.5,0
1788998038.898885180,3001::/48,9.4,0
1788998039.161805928,20.0.0.0/24,9.1,0
1788998039.173815557,3001::/48,9.1,0
1788998039.436380773,20.0.0.0/24,9.6,0
1788998039.448589299,3001::/48,10.5,0
1788998039.712626080,20.0.0.0/24,9.0,0
1788998039.724222749,3001::/48,9.2,0
1788998039.987187845,20.0.0.0/24,9.6,0
1788998039.999318785,3001::/48,9.7,0
1788998040.262996628,20.0.0.0/24,9.4,0
1788998040.274906286,3001::/48,9.1,0
1788998040.537270972,20.0.0.0/24,9.2,0
1788998040.548983905,3001::/48,8.6,0
1788998040.810941811,20.0.0.0/24,8.8,0
1788998040.822214334,3001::/48,9.3,0
1788998041.085016295,20.0.0.0/24,9.6,0
1788998041.097074817,3001::/48,10.2,0
1788998041.360715824,20.0.0.0/24,9.1,0
1788998041.372429119,3001::/48,8.7,0
1788998041.634275937,20.0.0.0/24,8.6,0
1788998041.645281842,3001::/48,9.5,0
1788998041.908059485,20.0.0.0/24,8.8,0
1788998041.919429676,3001::/48,9.2,0
1788998042.182377054,20.0.0.0/24,9.7,0
1788998042.194461224,3001::/48,9.4,0
1788998042.457150075,20.0.0.0/24,9.5,0
1788998042.469203679,3001::/48,9.1,0
1788998042.731753421,20.0.0.0/24,8.7,0
1788998042.742868929,3001::/48,10.1,0
1788998043.006608535,20.0.0.0/24,9.6,0
1788998043.018880717,3001::/48,10.1,0
1788998043.282544578,20.0.0.0/24,9.7,0
1788998043.294845343,3001::/48,9.2,0
1788998043.557274685,20.0.0.0/24,8.8,0
1788998043.568562722,3001::/48,9.1,0
1788998043.831152504,20.0.0.0/24,9.2,0
1788998043.842977095,3001::/48,9.4,0
1788998044.105729571,20.0.0.0/24,9.2,0
1788998044.117432409,3001::/48,9.8,0
1788998044.380711194,20.0.0.0/24,9.4,0
1788998044.392701483,3001::/48,9.6,0
1788998044.655787529,20.0.0.0/24,9.2,0
1788998044.667690267,3001::/48,10.6,0
1788998044.931815941,20.0.0.0/24,9.6,0
1788998044.943962614,3001::/48,8.8,0
1788998045.205895252,20.0.0.0/24,9.9,0
1788998045.218614994,3001::/48,9.2,0
1788998045.481216414,20.0.0.0/24,9.5,0
1788998045.493318250,3001::/48,9.6,0
1788998045.756489944,20.0.0.0/24,9.3,0
1788998045.768326273,3001::/48,9.0,0
1788998046.030649976,20.0.0.0/24,9.7,0
1788998046.042713224,3001::/48,10.2,0
1788998046.306155774,20.0.0.0/24,8.9,0
1788998046.317413986,3001::/48,9.6,0
1788998046.580618279,20.0.0.0/24,9.6,0
1788998046.593109880,3001::/48,9.0,0
1788998046.855564279,20.0.0.0/24,9.2,0
1788998046.867345164,3001::/48,9.2,0
1788998047.129861686,20.0.0.0/24,9.6,0
1788998047.142126146,3001::/48,10.5,0
1788998047.405912752,20.0.0.0/24,9.0,0
1788998047.417361910,3001::/48,9.4,0
1788998047.680315867,20.0.0.0/24,9.2,0
1788998047.691980769,3001::/48,9.7,0
1788998047.955325502,20.0.0.0/24,9.1,0
1788998047.966985076,3001::/48,10.0,0
1788998048.230391331,20.0.0.0/24,9.2,0
