epoch_s,latency_ms,exit
1788898713.935416616,11.0,0
1788898713.999780735,8.4,0
1788898714.061634920,8.6,0
1788898714.123675624,8.7,0
1788898714.185948694,12.3,0
1788898714.251712317,9.3,0
1788898714.314448451,9.1,0
1788898714.376978657,8.3,0
1788898714.438767003,8.8,0
1788898714.500961807,8.1,0
1788898714.562422263,9.8,0
1788898714.625684333,9.2,0
1788898714.688228109,9.0,0
1788898714.750510024,8.4,0
1788898714.812298650,8.1,0
1788898714.873568250,8.4,0
1788898714.935565449,8.2,0
1788898714.997321907,8.2,0
1788898715.058790075,7.9,0
1788898715.120055979,8.6,0
1788898715.181957134,8.4,0
1788898715.243869667,8.6,0
1788898715.305989138,10.3,0
1788898715.369715413,8.9,0
1788898715.431979862,8.8,0
1788898715.494203239,8.4,0
1788898715.556079857,8.2,0
1788898715.617514885,8.2,0
1788898715.679416531,8.5,0
1788898715.741374631,8.2,0
1788898715.803129598,8.7,0
1788898715.865419073,8.4,0
1788898715.927056865,8.3,0
1788898715.988720745,9.0,0
1788898716.051003791,8.6,0
1788898716.113164535,8.5,0
1788898716.175178278,8.5,0
1788898716.237245773,8.9,0
1788898716.299576511,8.6,0
1788898716.361474401,8.5,0
1788898716.423354975,9.0,0
1788898716.485834746,8.3,0
1788898716.547757303,8.4,0
1788898716.609417979,8.4,0
1788898716.671299815,8.8,0
1788898716.733509592,8.2,0
1788898716.795115136,8.6,0
1788898716.857018354,8.4,0
1788898716.919033269,8.6,0
1788898716.980915887,8.7,0
1788898717.042784754,9.1,0
1788898717.105286217,8.6,0
1788898717.167239170,9.2,0
1788898717.229823458,9.7,0
1788898717.293166801,8.7,0
1788898717.355293353,8.7,0
1788898717.417272175,8.5,0
1788898717.479112990,8.9,0
1788898717.541117140,8.5,0
1788898717.602748191,8.6,0
1788898717.664623408,8.4,0
1788898717.726666846,8.6,0
1788898717.788643434,8.1,0
1788898717.850090992,8.7,0
1788898717.912085977,8.2,0
1788898717.973889948,8.1,0
1788898718.035480308,8.5,0
1788898718.097207444,8.1,0
1788898718.158727660,8.4,0
1788898718.220531640,8.5,0
1788898718.282530552,8.7,0
1788898718.344500490,8.6,0
1788898718.406462517,8.8,0
1788898718.468465976,8.8,0
1788898718.530960549,8.8,0
