epoch_s,latency_ms,exit
1789063321.937224895,14.4,0
1789063322.005125078,10.5,0
1789063322.069011795,10.1,0
1789063322.132711993,9.8,0
1789063322.196144880,9.7,0
1789063322.259467992,10.1,0
1789063322.323053979,10.2,0
1789063322.386905563,14.6,0
1789063322.455103793,10.0,0
1789063322.518386695,9.2,0
1789063322.581041095,9.9,0
1789063322.644480172,9.9,0
1789063322.707944376,31.9,0
1789063322.793004580,10.8,0
1789063322.857685817,10.5,0
1789063322.922067186,10.7,0
1789063322.986634814,11.6,0
1789063323.051522823,9.7,0
1789063323.114646025,9.5,0
1789063323.177485333,10.6,0
1789063323.241254544,10.0,0
1789063323.304517296,10.0,0
1789063323.368179296,9.3,0
1789063323.430794177,9.3,0
1789063323.493589469,9.7,0
1789063323.556463618,9.5,0
1789063323.619513101,8.6,0
1789063323.681401623,11.9,0
1789063323.747244993,10.3,0
1789063323.811138440,10.5,0
1789063323.875599449,11.1,0
1789063323.939960056,10.1,0
1789063324.003414335,10.3,0
1789063324.067547352,10.7,0
1789063324.131463974,12.4,0
1789063324.197485151,19.2,0
1789063324.270971586,10.7,0
1789063324.334757142,9.9,0
1789063324.398608196,9.9,0
1789063324.462395875,11.5,0
1789063324.527539256,10.2,0
1789063324.591521035,11.0,0
1789063324.656321502,11.1,0
1789063324.721264643,10.9,0
1789063324.786090698,9.7,0
1789063324.850295753,10.3,0
1789063324.914270101,12.4,0
1789063324.981214061,11.2,0
1789063325.046274838,10.9,0
1789063325.110641204,11.3,0
1789063325.175532087,10.8,0
1789063325.239777742,10.0,0
1789063325.303369878,9.0,0
1789063325.365824919,10.2,0
1789063325.429343214,10.4,0
1789063325.493197353,9.9,0
1789063325.556181157,10.8,0
1789063325.620154905,10.4,0
1789063325.683978787,52.0,0
1789063325.789289053,11.3,0
1789063325.854482168,11.1,0
1789063325.918778149,10.4,0
1789063325.982849984,10.9,0
1789063326.047824201,11.6,0
1789063326.113098078,9.0,0
1789063326.175205669,10.3,0
1789063326.239616481,10.1,0
1789063326.303498662,10.5,0
1789063326.367433231,10.6,0
1789063326.431702391,11.2,0
1789063326.496857460,10.3,0
1789063326.560712139,9.8,0
1789063326.624165817,10.4,0
1789063326.689115808,10.3,0
1789063326.752597498,11.6,0
1789063326.818035271,9.9,0
1789063326.882216399,13.5,0
1789063326.949385196,11.4,0
1789063327.014278572,10.2,0
1789063327.077806532,10.5,0
1789063327.141698667,9.8,0
1789063327.204710092,9.7,0
1789063327.268232764,12.2,0
1789063327.333551568,12.8,0
1789063327.399981948,10.6,0
1789063327.463841705,9.7,0
1789063327.527505007,11.8,0
1789063327.592952624,9.7,0
1789063327.656492632,10.8,0
1789063327.720679649,10.8,0
1789063327.785330171,10.6,0
1789063327.849812070,10.6,0
1789063327.913646309,10.1,0
1789063327.977325486,10.5,0
1789063328.041508357,9.8,0
1789063328.104628926,10.3,0
1789063328.168309324,9.9,0
1789063328.231388531,9.6,0
1789063328.295110381,9.6,0
1789063328.358152653,8.9,0
1789063328.420921103,9.6,0
1789063328.484252438,10.4,0
1789063328.548011324,9.1,0
1789063328.610589190,10.5,0
1789063328.675203898,9.0,0
1789063328.738142344,9.2,0
1789063328.800717365,9.1,0
1789063328.863123123,9.5,0
1789063328.926953176,9.2,0
1789063328.989574426,9.8,0
1789063329.053178429,29.4,0
1789063329.135883223,10.5,0
1789063329.200230300,10.1,0
1789063329.263862305,9.5,0
1789063329.326715403,9.6,0
1789063329.389680630,9.5,0
1789063329.452868950,9.0,0
1789063329.515297051,10.2,0
1789063329.578620364,9.6,0
1789063329.641794383,9.1,0
1789063329.704462434,10.4,0
1789063329.768634659,10.3,0
1789063329.832860104,10.3,0
1789063329.896632079,10.8,0
1789063329.960777094,10.6,0
1789063330.024801447,10.6,0
1789063330.088650328,10.2,0
1789063330.152232499,9.5,0
1789063330.214989172,9.7,0
1789063330.278563091,9.8,0
1789063330.341552423,9.4,0
1789063330.404551470,9.9,0
1789063330.467848293,10.1,0
1789063330.531780679,10.5,0
1789063330.595798683,9.6,0
1789063330.658837129,9.8,0
1789063330.722073351,9.8,0
1789063330.785213129,9.7,0
1789063330.848211995,9.4,0
1789063330.911260186,9.7,0
1789063330.974344110,9.3,0
1789063331.037002196,10.2,0
1789063331.100496855,9.1,0
1789063331.163645717,10.1,0
1789063331.227057372,10.1,0
1789063331.290798982,9.3,0
1789063331.353734573,10.1,0
1789063331.417182934,10.1,0
1789063331.480663683,10.4,0
1789063331.544766574,11.1,0
1789063331.609496465,10.4,0
1789063331.673051686,11.0,0
1789063331.737605222,10.1,0
1789063331.801477388,11.0,0
1789063331.866467409,10.5,0
1789063331.930555188,12.6,0
1789063331.996582984,10.0,0
1789063332.060301729,10.2,0
1789063332.124267776,11.2,0
1789063332.189091698,9.0,0
1789063332.251453179,9.7,0
1789063332.315079376,9.5,0
1789063332.377983561,9.6,0
1789063332.441023999,9.8,0
1789063332.504205259,10.8,0
1789063332.568797494,10.2,0
1789063332.632575018,10.9,0
1789063332.696891329,10.2,0
1789063332.760719038,9.9,0
1789063332.824407658,9.8,0
1789063332.887826053,9.5,0
1789063332.951001885,9.8,0
1789063333.014467371,10.0,0
1789063333.077754990,10.0,0
1789063333.141161278,10.4,0
1789063333.204808386,9.9,0
1789063333.268054303,9.4,0
1789063333.330811637,9.8,0
1789063333.394042011,10.8,0
1789063333.458298022,10.0,0
1789063333.521578530,10.7,0
1789063333.585618237,10.4,0
1789063333.649335290,9.5,0
1789063333.712014718,9.7,0
1789063333.774911592,10.0,0
1789063333.838174363,9.6,0
1789063333.901333210,13.5,0
1789063333.968499553,9.2,0
1789063334.030907484,10.2,0
1789063334.094938607,9.7,0
1789063334.158136582,11.2,0
1789063334.222537350,9.2,0
1789063334.285747394,10.3,0
1789063334.349243575,10.4,0
