timestamp,elapsed_sec,rss_mb,intern_size,established,flaps_total,msgs_sent_total,max_prefix_exceeded_total,readyz_code,readyz_ms
2026-09-12T21:34:04Z,0,482.9,1000,1000,0,1069907,0,200,1.9
2026-09-12T21:34:34Z,30,527.8,1000,1000,0,2963244,0,200,3.2
2026-09-12T21:35:05Z,60,512.2,1000,1000,0,5899099,0,200,0.6
2026-09-12T21:35:34Z,90,531.0,1000,1000,0,7778218,0,200,0.5
2026-09-12T21:36:04Z,120,527.0,1000,1000,0,9657338,0,200,0.5
2026-09-12T21:36:35Z,150,512.3,1000,1000,0,11599394,0,200,0.5
2026-09-12T21:37:04Z,180,498.3,1000,1000,0,13478514,0,200,0.5
2026-09-12T21:37:34Z,210,515.0,1000,1000,0,15356634,0,200,0.6
2026-09-12T21:38:05Z,240,498.6,1000,1000,0,17299690,0,200,0.7
2026-09-12T21:38:34Z,270,513.9,1000,1000,0,19177810,0,200,0.5
2026-09-12T21:39:04Z,300,506.0,1000,1000,0,21056930,0,200,0.4
2026-09-12T21:39:35Z,330,512.8,1000,1000,0,22998986,0,200,1.8
2026-09-12T21:40:04Z,360,580.2,1000,1000,0,24878106,0,200,0.5
2026-09-12T21:40:34Z,390,535.8,1000,1000,0,26750643,0,200,46.5
2026-09-12T21:41:05Z,420,535.0,1000,1000,0,28707274,0,200,0.6
2026-09-12T21:41:34Z,450,524.0,1000,1000,0,30585394,0,200,1.8
2026-09-12T21:42:04Z,480,529.2,1000,1000,0,32464514,0,200,1.8
2026-09-12T21:42:35Z,510,509.6,1000,1000,0,34406570,0,200,0.5
2026-09-12T21:43:04Z,540,522.9,1000,1000,0,36285690,0,200,0.5
2026-09-12T21:43:34Z,570,521.6,1000,1000,0,38163810,0,200,1.5
2026-09-12T21:44:05Z,600,520.0,1000,1000,0,40106866,0,200,0.6
2026-09-12T21:44:34Z,630,501.5,1000,1000,0,41984986,0,200,0.5
2026-09-12T21:45:04Z,660,535.4,1000,1000,0,43859189,0,200,53.9
2026-09-12T21:45:35Z,690,509.8,1000,1000,0,45814154,0,200,0.6
2026-09-12T21:46:04Z,720,535.0,1000,1000,0,47693274,0,200,0.5
2026-09-12T21:46:34Z,750,541.8,1000,1000,0,49571394,0,200,0.5
2026-09-12T21:47:05Z,780,536.1,1000,1000,0,51514450,0,200,0.5
2026-09-12T21:47:34Z,810,538.9,1000,1000,0,53392570,0,200,0.8
2026-09-12T21:48:04Z,840,532.7,1000,1000,0,55271690,0,200,0.5
2026-09-12T21:48:35Z,870,519.5,1000,1000,0,57213746,0,200,0.4
2026-09-12T21:49:04Z,900,547.7,1000,1000,0,59092866,0,200,0.7
2026-09-12T21:49:34Z,930,535.5,1000,1000,0,60965562,0,200,41.4
2026-09-12T21:50:05Z,960,515.1,1000,1000,0,62922034,0,200,1.8
2026-09-12T21:50:34Z,990,551.2,1000,1000,0,64800154,0,200,1.1
2026-09-12T21:51:04Z,1020,527.5,1000,1000,0,66679274,0,200,0.5
2026-09-12T21:51:35Z,1050,512.7,1000,1000,0,68621330,0,200,0.6
2026-09-12T21:52:04Z,1080,544.2,1000,1000,0,70500450,0,200,0.8
2026-09-12T21:52:34Z,1110,535.2,1000,1000,0,72376005,0,200,3.2
2026-09-12T21:53:05Z,1140,509.4,1000,1000,0,74327657,0,200,2.2
2026-09-12T21:53:34Z,1170,525.3,1000,1000,0,76207738,0,200,0.4
2026-09-12T21:54:04Z,1200,571.2,1000,1000,0,78086858,0,200,0.5
2026-09-12T21:54:35Z,1230,547.9,1000,1000,0,80028914,0,200,0.7
2026-09-12T21:55:04Z,1260,517.6,1000,1000,0,81908034,0,200,0.5
2026-09-12T21:55:34Z,1290,555.1,1000,1000,0,83786154,0,200,0.5
2026-09-12T21:56:05Z,1320,520.9,1000,1000,0,85729210,0,200,0.6
2026-09-12T21:56:34Z,1350,498.0,1000,1000,0,87607330,0,200,0.4
2026-09-12T21:57:04Z,1380,525.3,1000,1000,0,89483624,0,200,13.6
2026-09-12T21:57:35Z,1410,493.7,1000,1000,0,91428506,0,200,0.6
2026-09-12T21:58:04Z,1440,518.3,1000,1000,0,93310836,0,200,0.6
2026-09-12T21:58:34Z,1470,546.7,1000,1000,0,95188507,0,200,0.4
2026-09-12T21:59:05Z,1500,512.2,1000,1000,0,97132016,0,200,0.6
2026-09-12T21:59:34Z,1530,545.0,1000,1000,0,99006922,0,200,0.7
2026-09-12T22:00:04Z,1560,526.8,1000,1000,0,100891149,0,200,0.9
2026-09-12T22:00:35Z,1590,523.1,1000,1000,0,102834221,0,200,1.7
2026-09-12T22:01:04Z,1620,532.1,1000,1000,0,104715210,0,200,0.6
2026-09-12T22:01:34Z,1650,525.1,1000,1000,0,106587845,0,200,50.9
2026-09-12T22:02:05Z,1680,505.1,1000,1000,0,108544378,0,200,0.9
2026-09-12T22:02:34Z,1710,522.1,1000,1000,0,110422498,0,200,0.4
2026-09-12T22:03:04Z,1740,539.8,1000,1000,0,112301618,0,200,0.8
2026-09-12T22:03:35Z,1770,540.9,1000,1000,0,114243674,0,200,0.7
2026-09-12T22:04:04Z,1800,520.6,1000,1000,0,116129418,0,200,0.8
2026-09-12T22:04:34Z,1830,516.8,1000,1000,0,118008742,0,200,1.0
2026-09-12T22:05:04Z,1860,539.8,1000,1000,0,120911037,0,200,2.5
2026-09-12T22:05:34Z,1890,548.3,1000,1000,0,122861050,0,200,0.8
2026-09-12T22:06:04Z,1920,536.0,1000,1000,0,124743430,0,200,0.5
2026-09-12T22:06:34Z,1950,562.9,1000,1000,0,126626282,0,200,0.5
2026-09-12T22:07:05Z,1980,537.4,1000,1000,0,128572335,0,200,0.4
2026-09-12T22:07:34Z,2010,526.6,1000,1000,0,130455450,0,200,1.5
2026-09-12T22:08:04Z,2040,522.1,1000,1000,0,132327147,0,200,2.4
2026-09-12T22:08:35Z,2070,532.0,1000,1000,0,134279026,0,200,0.7
2026-09-12T22:09:04Z,2100,540.7,1000,1000,0,136158743,0,200,0.6
2026-09-12T22:09:34Z,2130,533.5,1000,1000,0,138040844,0,200,1.2
2026-09-12T22:10:05Z,2160,508.1,1000,1000,0,139984946,0,200,1.1
2026-09-12T22:10:34Z,2190,538.3,1000,1000,0,141866031,0,200,1.2
2026-09-12T22:11:04Z,2220,528.9,1000,1000,0,143745151,0,200,1.3
2026-09-12T22:11:35Z,2250,529.3,1000,1000,0,145687207,0,200,0.6
2026-09-12T22:12:04Z,2280,506.4,1000,1000,0,147566327,0,200,0.7
2026-09-12T22:12:34Z,2310,562.3,1000,1000,0,149438984,0,200,17.2
2026-09-12T22:13:05Z,2340,506.7,1000,1000,0,151387503,0,200,0.6
2026-09-12T22:13:34Z,2370,567.3,1000,1000,0,153273530,0,200,1.1
2026-09-12T22:14:04Z,2400,597.3,1000,1000,0,155152735,0,200,1.7
2026-09-12T22:14:35Z,2430,553.5,1000,1000,0,157094791,0,200,0.7
2026-09-12T22:15:04Z,2460,534.1,1000,1000,0,158973911,0,200,0.7
2026-09-12T22:15:34Z,2490,520.0,1000,1000,0,160852031,0,200,1.3
2026-09-12T22:16:05Z,2520,539.1,1000,1000,0,162795087,0,200,0.5
2026-09-12T22:16:34Z,2550,552.1,1000,1000,0,164673207,0,200,0.8
2026-09-12T22:17:04Z,2580,525.2,1000,1000,0,166547196,0,200,32.8
2026-09-12T22:17:35Z,2610,543.9,1000,1000,0,168500840,0,200,1.0
2026-09-12T22:18:04Z,2640,517.9,1000,1000,0,170381495,0,200,1.9
2026-09-12T22:18:34Z,2670,514.9,1000,1000,0,172250641,0,200,0.7
2026-09-12T22:19:05Z,2700,527.0,1000,1000,0,174202671,0,200,0.6
2026-09-12T22:19:34Z,2730,524.6,1000,1000,0,176080791,0,200,0.6
2026-09-12T22:20:04Z,2760,557.8,1000,1000,0,177959911,0,200,0.5
2026-09-12T22:20:35Z,2790,520.2,1000,1000,0,179901967,0,200,0.7
2026-09-12T22:21:04Z,2820,521.6,1000,1000,0,181784357,0,200,0.5
2026-09-12T22:21:34Z,2850,546.4,1000,1000,0,183653051,0,200,11.9
2026-09-12T22:22:05Z,2880,526.0,1000,1000,0,185610146,0,200,0.9
2026-09-12T22:22:34Z,2910,529.7,1000,1000,0,187488375,0,200,0.5
2026-09-12T22:23:04Z,2940,534.2,1000,1000,0,189367495,0,200,0.5
2026-09-12T22:23:35Z,2970,514.3,1000,1000,0,191309551,0,200,0.6
2026-09-12T22:24:04Z,3000,555.3,1000,1000,0,193191391,0,200,0.5
2026-09-12T22:24:34Z,3030,550.6,1000,1000,0,195067695,0,200,0.5
2026-09-12T22:25:05Z,3060,524.2,1000,1000,0,197009847,0,200,0.5
2026-09-12T22:25:34Z,3090,539.8,1000,1000,0,198887967,0,200,0.7
2026-09-12T22:26:04Z,3120,523.5,1000,1000,0,200764318,0,200,26.3
2026-09-12T22:26:35Z,3150,538.2,1000,1000,0,202717135,0,200,0.9
2026-09-12T22:27:04Z,3180,531.6,1000,1000,0,204596255,0,200,0.6
2026-09-12T22:27:34Z,3210,549.1,1000,1000,0,206474375,0,200,0.4
2026-09-12T22:28:05Z,3240,531.8,1000,1000,0,208417431,0,200,0.8
2026-09-12T22:28:34Z,3270,529.1,1000,1000,0,210295551,0,200,0.5
2026-09-12T22:29:04Z,3300,514.4,1000,1000,0,212190655,0,200,1.9
2026-09-12T22:29:34Z,3330,577.6,1000,1000,0,214068824,0,200,2.9
2026-09-12T22:30:04Z,3360,561.8,1000,1000,0,216011831,0,200,0.4
2026-09-12T22:30:34Z,3390,548.0,1000,1000,0,217889951,0,200,0.7
2026-09-12T22:31:04Z,3420,547.1,1000,1000,0,219771256,0,200,130.4
2026-09-12T22:31:35Z,3450,497.4,1000,1000,0,221719119,0,200,0.5
2026-09-12T22:32:04Z,3480,536.1,1000,1000,0,223598239,0,200,0.4
2026-09-12T22:32:34Z,3510,533.0,1000,1000,0,225476303,0,200,37.5
2026-09-12T22:33:05Z,3540,508.7,1000,1000,0,227427407,0,200,2.7
2026-09-12T22:33:34Z,3570,544.6,1000,1000,0,229305527,0,200,0.8
2026-09-12T22:34:04Z,3600,562.2,1000,1000,0,231184647,0,200,0.5
2026-09-12T22:34:35Z,3630,549.7,1000,1000,0,233126703,0,200,0.6
2026-09-12T22:35:05Z,3660,553.6,1000,1000,0,235971324,0,200,7.7
2026-09-12T22:35:34Z,3690,556.6,1000,1000,0,237860965,0,200,0.6
2026-09-12T22:36:04Z,3720,539.4,1000,1000,0,239734147,0,200,30.7
2026-09-12T22:36:35Z,3750,537.0,1000,1000,0,241690133,0,200,1.8
2026-09-12T22:37:04Z,3780,490.4,1000,1000,0,243569253,0,200,0.9
2026-09-12T22:37:34Z,3810,538.5,1000,1000,0,245447373,0,200,0.6
2026-09-12T22:38:05Z,3840,545.2,1000,1000,0,247390429,0,200,0.5
2026-09-12T22:38:34Z,3870,509.1,1000,1000,0,249275446,0,200,1.0
2026-09-12T22:39:04Z,3900,558.5,1000,1000,0,251155661,0,200,0.9
2026-09-12T22:39:35Z,3930,554.8,1000,1000,0,253097717,0,200,1.2
2026-09-12T22:40:04Z,3960,540.1,1000,1000,0,254976837,0,200,0.6
2026-09-12T22:40:34Z,3990,553.3,1000,1000,0,256832455,0,200,2.8
2026-09-12T22:41:04Z,4020,527.7,1000,1000,0,258750061,0,200,0.9
2026-09-12T22:41:35Z,4050,539.6,1000,1000,0,260692117,0,200,0.7
2026-09-12T22:42:04Z,4080,540.0,1000,1000,0,262571237,0,200,0.5
2026-09-12T22:42:34Z,4110,564.6,1000,1000,0,264443553,0,200,15.5
2026-09-12T22:43:05Z,4140,542.1,1000,1000,0,266392413,0,200,0.5
2026-09-12T22:43:34Z,4170,514.6,1000,1000,0,268270533,0,200,0.5
2026-09-12T22:44:04Z,4200,556.4,1000,1000,0,270147272,0,200,10.6
2026-09-12T22:44:35Z,4230,532.6,1000,1000,0,272099701,0,200,0.6
2026-09-12T22:45:04Z,4260,536.0,1000,1000,0,273983117,0,200,0.6
2026-09-12T22:45:34Z,4290,538.9,1000,1000,0,275856941,0,200,0.6
2026-09-12T22:46:05Z,4320,549.9,1000,1000,0,277799997,0,200,0.6
2026-09-12T22:46:34Z,4350,524.7,1000,1000,0,279678117,0,200,0.5
2026-09-12T22:47:04Z,4380,578.5,1000,1000,0,281551666,0,200,28.1
2026-09-12T22:47:35Z,4410,532.1,1000,1000,0,283502912,0,200,0.5
2026-09-12T22:48:04Z,4440,534.5,1000,1000,0,285386405,0,200,0.8
