epoch_s,latency_ms,exit
1788887859.740312317,13.8,0
1788887859.807491242,9.4,0
1788887859.870232176,10.0,0
1788887859.933857205,10.2,0
1788887859.997600250,10.5,0
1788887860.061550845,10.4,0
1788887860.125567017,10.6,0
1788887860.189840454,23.1,0
1788887860.266436537,9.5,0
1788887860.329239672,10.2,0
1788887860.392929595,9.6,0
1788887860.455796465,9.3,0
1788887860.518525148,36.3,0
1788887860.608454719,10.5,0
1788887860.672579665,10.2,0
1788887860.736220404,9.8,0
1788887860.799442257,10.7,0
1788887860.862999622,9.9,0
1788887860.925729687,9.8,0
1788887860.989318960,10.5,0
1788887861.053479348,9.7,0
1788887861.116892947,10.3,0
1788887861.181364192,10.8,0
1788887861.245497830,11.0,0
1788887861.310457275,9.1,0
1788887861.373418948,11.6,0
1788887861.438651072,9.3,0
1788887861.501399264,11.4,0
1788887861.566832029,9.6,0
1788887861.630190817,9.4,0
1788887861.693171958,12.0,0
1788887861.758809310,33.3,0
1788887861.845886467,10.6,0
1788887861.909452705,9.7,0
1788887861.973095899,11.1,0
1788887862.037395726,9.7,0
1788887862.100644929,10.3,0
1788887862.164234542,10.2,0
1788887862.227692338,22.7,0
1788887862.303700729,10.2,0
1788887862.367118155,9.9,0
1788887862.430255200,10.5,0
1788887862.494091833,12.4,0
1788887862.559653251,9.9,0
1788887862.622867191,10.5,0
1788887862.687140619,9.4,0
1788887862.750015571,10.6,0
1788887862.813795980,9.7,0
1788887862.876420738,9.8,0
1788887862.940210901,9.7,0
1788887863.003815958,9.8,0
1788887863.067161876,9.2,0
1788887863.129569388,10.2,0
1788887863.193400943,11.0,0
1788887863.257733760,10.3,0
1788887863.321704895,12.4,0
1788887863.388000804,12.2,0
1788887863.454127228,10.5,0
1788887863.518256950,10.4,0
1788887863.583420081,22.9,0
1788887863.659774321,9.4,0
1788887863.722907731,9.7,0
1788887863.785886749,11.7,0
1788887863.851026565,10.4,0
1788887863.915749146,10.3,0
1788887863.979863405,9.7,0
1788887864.043329433,47.4,0
1788887864.144388481,11.4,0
1788887864.209703429,10.1,0
1788887864.273030960,10.2,0
1788887864.336761254,11.1,0
1788887864.401398968,10.9,0
1788887864.466294478,10.6,0
1788887864.530574876,12.7,0
1788887864.596757134,10.3,0
1788887864.660451945,10.5,0
1788887864.724529409,10.8,0
1788887864.789439531,13.9,0
1788887864.857199353,11.7,0
1788887864.922503455,10.1,0
1788887864.986864444,11.8,0
1788887865.053177008,10.3,0
1788887865.116775885,10.3,0
1788887865.180396775,11.4,0
1788887865.245297302,11.7,0
1788887865.311019160,10.4,0
1788887865.374916324,10.9,0
1788887865.439131826,10.3,0
1788887865.503581498,11.6,0
1788887865.569060021,11.4,0
1788887865.634014239,10.1,0
1788887865.697679386,11.3,0
1788887865.762202147,10.2,0
1788887865.825760173,10.9,0
1788887865.890608582,10.1,0
1788887865.954469102,10.2,0
1788887866.018253116,9.6,0
1788887866.081283001,9.3,0
1788887866.144131433,10.3,0
1788887866.207844762,10.7,0
1788887866.271672682,10.7,0
1788887866.336245939,9.5,0
1788887866.398878248,9.9,0
1788887866.462210586,8.9,0
1788887866.524406481,9.0,0
1788887866.586671830,8.6,0
1788887866.648686373,9.4,0
1788887866.711546653,9.0,0
1788887866.773842658,33.6,0
1788887866.861205954,9.7,0
1788887866.924420075,10.5,0
1788887866.988315847,10.7,0
1788887867.052413932,10.2,0
1788887867.115913741,10.2,0
1788887867.179464135,10.3,0
1788887867.242906368,9.3,0
1788887867.305686869,10.2,0
1788887867.369446386,9.6,0
1788887867.432276101,10.0,0
1788887867.495637322,9.9,0
1788887867.558846946,10.3,0
1788887867.622630950,10.2,0
1788887867.686119873,9.6,0
1788887867.749005261,9.6,0
1788887867.812038490,9.7,0
1788887867.875269747,9.8,0
1788887867.938719170,14.3,0
1788887868.006669908,10.0,0
1788887868.070119581,9.6,0
1788887868.132806592,9.1,0
1788887868.195210098,8.8,0
1788887868.257079394,9.4,0
1788887868.319969349,9.4,0
1788887868.382623741,9.2,0
1788887868.445330071,9.2,0
1788887868.507797773,13.5,0
1788887868.574748613,9.0,0
1788887868.637149765,9.8,0
1788887868.700222143,10.0,0
1788887868.763647560,9.8,0
1788887868.827126097,9.6,0
1788887868.890417985,9.1,0
1788887868.953021761,9.4,0
1788887869.016202071,10.6,0
1788887869.080330892,12.8,0
1788887869.146440862,10.9,0
1788887869.211023142,11.7,0
1788887869.276189689,10.8,0
1788887869.340457438,9.1,0
1788887869.402912121,9.3,0
1788887869.465600143,10.8,0
1788887869.529772579,9.9,0
1788887869.593310125,10.3,0
1788887869.657003954,9.4,0
1788887869.720319767,9.6,0
1788887869.783511525,9.7,0
1788887869.846548410,9.0,0
1788887869.909024855,9.1,0
1788887869.971692627,10.6,0
1788887870.035717492,10.6,0
1788887870.099806724,9.3,0
1788887870.162354116,9.7,0
1788887870.225370020,13.3,0
1788887870.291830304,9.7,0
1788887870.355362041,9.5,0
1788887870.418190464,9.5,0
1788887870.480939558,10.0,0
1788887870.544518455,9.4,0
1788887870.607479987,9.8,0
1788887870.671079605,9.3,0
1788887870.734348788,9.4,0
1788887870.797260005,10.0,0
1788887870.861380103,10.3,0
1788887870.925424017,10.1,0
1788887870.989016505,10.0,0
1788887871.052547390,10.0,0
1788887871.115908121,9.3,0
1788887871.178466399,10.2,0
1788887871.242481720,10.5,0
1788887871.306754737,10.8,0
1788887871.370834205,10.7,0
1788887871.434932049,10.0,0
1788887871.498389805,10.0,0
1788887871.562001722,9.8,0
1788887871.625256764,14.0,0
1788887871.692689966,10.1,0
1788887871.756639118,9.5,0
1788887871.819424767,10.1,0
1788887871.883663473,9.4,0
1788887871.946853728,9.8,0
1788887872.010192375,9.4,0
1788887872.072693558,9.9,0
1788887872.136081649,10.2,0
1788887872.199706045,9.4,0
1788887872.262556921,9.7,0
1788887872.325771863,9.8,0
1788887872.389017341,10.5,0
1788887872.453137990,10.1,0
1788887872.516847202,9.6,0
1788887872.580362304,10.8,0
1788887872.644378086,10.2,0
1788887872.707851565,9.7,0
1788887872.770795932,11.2,0
1788887872.835317852,10.5,0
1788887872.899257810,10.6,0
1788887872.963480272,9.4,0
1788887873.026531559,9.1,0
1788887873.089048375,11.1,0
1788887873.153933269,9.2,0
1788887873.216787410,10.2,0
1788887873.280634239,10.0,0
1788887873.343906557,9.5,0
1788887873.406559086,9.9,0
1788887873.469867268,9.7,0
1788887873.533166997,10.3,0
1788887873.596949138,9.7,0
1788887873.660001957,9.8,0
1788887873.723308056,9.9,0
1788887873.787006673,9.3,0
1788887873.849940914,9.5,0
1788887873.912860714,14.6,0
1788887873.980728207,9.7,0
1788887874.044394325,9.0,0
1788887874.106976219,9.6,0
1788887874.169977661,11.0,0
1788887874.234551669,11.6,0
1788887874.299354781,9.7,0
1788887874.362316633,9.7,0
1788887874.425278316,10.5,0
1788887874.489212505,10.7,0
1788887874.553196199,10.4,0
1788887874.616825502,10.1,0
1788887874.681060162,9.4,0
1788887874.744084058,14.8,0
1788887874.813082676,9.5,0
1788887874.876126592,9.7,0
1788887874.939236576,10.6,0
1788887875.003331537,9.6,0
1788887875.066810084,9.5,0
1788887875.129489243,10.9,0
1788887875.193760308,11.9,0
1788887875.259450659,9.8,0
1788887875.322684589,10.0,0
1788887875.386212050,9.7,0
1788887875.449288053,10.5,0
1788887875.513456224,9.3,0
1788887875.576299388,10.0,0
1788887875.639689743,10.7,0
1788887875.704082360,9.7,0
1788887875.767021038,10.5,0
1788887875.831183440,9.9,0
1788887875.894196049,13.9,0
1788887875.961956952,9.6,0
1788887876.025267257,9.9,0
1788887876.088705403,9.5,0
1788887876.151840466,9.3,0
1788887876.214582169,9.7,0
1788887876.277653876,9.6,0
1788887876.340499915,8.9,0
1788887876.402654579,9.1,0
1788887876.464884455,17.0,0
1788887876.535576260,9.5,0
1788887876.598624021,10.0,0
1788887876.662066044,11.5,0
1788887876.727047182,10.7,0
1788887876.791264416,8.7,0
1788887876.853387311,10.5,0
1788887876.917196634,11.0,0
1788887876.981482631,10.3,0
1788887877.045582770,10.3,0
1788887877.109590680,9.3,0
1788887877.172058342,9.4,0
1788887877.235313574,9.4,0
1788887877.298146013,13.5,0
1788887877.365155161,9.1,0
1788887877.427685977,9.3,0
1788887877.490368251,9.6,0
1788887877.553435432,9.7,0
1788887877.617093958,9.3,0
1788887877.680235210,9.2,0
1788887877.742756022,9.3,0
1788887877.805637654,9.5,0
1788887877.868363744,11.6,0
1788887877.933525844,9.5,0
1788887877.996562358,10.5,0
1788887878.060618791,9.6,0
1788887878.124044749,9.7,0
1788887878.187164589,9.9,0
1788887878.250350868,9.6,0
1788887878.313171068,9.6,0
1788887878.376020343,9.2,0
1788887878.439233302,9.8,0
1788887878.502479050,9.8,0
1788887878.565645770,10.1,0
1788887878.629327230,9.8,0
1788887878.692384396,10.0,0
1788887878.755626739,9.4,0
1788887878.818520160,10.1,0
1788887878.882216483,10.8,0
1788887878.946546115,10.0,0
1788887879.009837381,10.5,0
1788887879.073545052,10.8,0
1788887879.137655135,10.1,0
1788887879.201210828,10.6,0
1788887879.265475823,10.1,0
1788887879.329288121,9.7,0
1788887879.392601250,10.6,0
1788887879.456550612,10.0,0
1788887879.520202509,9.7,0
1788887879.583914616,13.0,0
1788887879.650348331,12.0,0
1788887879.715861106,10.3,0
1788887879.779470109,9.4,0
1788887879.842216058,10.5,0
1788887879.905956938,9.5,0
1788887879.968804730,9.8,0
1788887880.031769517,10.3,0
1788887880.095323417,9.9,0
1788887880.158326001,10.9,0
1788887880.222498808,10.3,0
1788887880.286412567,9.7,0
1788887880.349284886,9.7,0
1788887880.412277585,10.2,0
1788887880.475691385,10.1,0
1788887880.539024774,10.5,0
1788887880.605696126,9.5,0
1788887880.668806361,9.2,0
1788887880.731449776,10.2,0
1788887880.795131197,10.0,0
1788887880.858359910,9.6,0
1788887880.921441893,9.5,0
1788887880.984866539,14.8,0
1788887881.053136836,10.0,0
1788887881.116374372,10.1,0
1788887881.179722684,10.3,0
1788887881.243247040,10.2,0
1788887881.306797144,10.5,0
1788887881.370665215,10.2,0
1788887881.434344803,11.1,0
1788887881.498982667,10.0,0
1788887881.562377509,10.5,0
1788887881.626490557,9.8,0
1788887881.689654442,10.4,0
1788887881.753449764,10.2,0
