timestamp,elapsed_sec,rss_mb,live_target_macs,local_fdb_count,frr_type2_count,bgp_established,churn_cycles,mac_add_total,mac_del_total,originations_inject,originations_withdraw,origination_errors_inject,origination_errors_withdraw,observation_drops_total,duplicate_mac_moves_total
2026-05-18T05:51:59Z,14409,22.449,1024,2048,1024,1,2869,72749,71725,72755,71731,0,0,0,0
2026-05-18T05:52:59Z,14469,22.449,1024,2048,1024,1,2881,73049,72025,73055,72031,0,0,0,0
2026-05-18T05:53:59Z,14529,22.449,1024,2048,1024,1,2893,73349,72325,73355,72331,0,0,0,0
2026-05-18T05:54:59Z,14589,22.449,1024,2048,1024,1,2905,73649,72625,73655,72631,0,0,0,0
2026-05-18T05:55:59Z,14649,22.449,1024,2048,1024,1,2917,73949,72925,73956,72931,0,0,0,0
2026-05-18T05:56:58Z,14708,22.449,1024,2048,1024,1,2929,74249,73225,74256,73231,0,0,0,0
2026-05-18T05:57:59Z,14769,22.449,1024,2048,1024,1,2941,74549,73525,74556,73531,0,0,0,0
2026-05-18T05:58:59Z,14828,22.449,1024,2048,1024,1,2953,74849,73825,74856,73831,0,0,0,0
2026-05-18T05:59:59Z,14889,22.449,1024,2048,1024,1,2965,75149,74125,75156,74131,0,0,0,0
2026-05-18T06:00:59Z,14949,22.449,1024,2048,1024,1,2977,75449,74425,75456,74432,0,0,0,0
2026-05-18T06:01:58Z,15008,22.449,1024,2048,1024,1,2989,75749,74725,75756,74732,0,0,0,0
2026-05-18T06:02:59Z,15069,22.449,1024,2048,1024,1,3001,76049,75025,76056,75032,0,0,0,0
2026-05-18T06:03:56Z,15126,22.449,1024,2048,1024,1,3012,76324,75300,76331,75307,0,0,0,0
2026-05-18T06:04:56Z,15186,22.449,1024,2048,1024,1,3024,76624,75600,76631,75607,0,0,0,0
2026-05-18T06:05:57Z,15246,22.449,1024,2048,1024,1,3036,76924,75900,76931,75907,0,0,0,0
2026-05-18T06:06:57Z,15307,22.449,1024,2048,1024,1,3048,77224,76200,77231,76207,0,0,0,0
2026-05-18T06:07:57Z,15367,22.449,1024,2048,1024,1,3060,77524,76500,77531,76507,0,0,0,0
2026-05-18T06:08:58Z,15427,22.449,1024,2048,1024,1,3072,77824,76800,77831,76807,0,0,0,0
2026-05-18T06:09:58Z,15487,22.449,1024,2048,1024,1,3084,78124,77100,78131,77107,0,0,0,0
2026-05-18T06:10:58Z,15548,22.449,1024,2048,1024,1,3096,78424,77400,78431,77407,0,0,0,0
2026-05-18T06:11:58Z,15608,22.449,1024,2048,1024,1,3108,78724,77700,78731,77707,0,0,0,0
2026-05-18T06:12:59Z,15668,22.449,1024,2048,1024,1,3120,79024,78000,79031,78007,0,0,0,0
2026-05-18T06:13:59Z,15728,22.449,1024,2048,1024,1,3132,79324,78300,79331,78307,0,0,0,0
2026-05-18T06:14:59Z,15789,22.449,1024,2048,1024,1,3144,79624,78600,79631,78607,0,0,0,0
2026-05-18T06:16:00Z,15849,22.449,1024,2048,1024,1,3156,79924,78900,79931,78907,0,0,0,0
2026-05-18T06:17:01Z,15911,22.449,1024,2048,1024,1,3168,80224,79200,80231,79207,0,0,0,0
2026-05-18T06:18:02Z,15971,22.449,1024,2048,1024,1,3180,80524,79500,80531,79507,0,0,0,0
2026-05-18T06:19:02Z,16032,22.449,1024,2048,1024,1,3192,80824,79800,80831,79807,0,0,0,0
2026-05-18T06:20:03Z,16092,22.449,1024,2048,1024,1,3204,81124,80100,81131,80107,0,0,0,0
2026-05-18T06:21:03Z,16153,22.449,1024,2048,1024,1,3216,81424,80400,81431,80407,0,0,0,0
2026-05-18T06:22:04Z,16213,22.449,1024,2048,1024,1,3228,81724,80700,81731,80707,0,0,0,0
2026-05-18T06:23:05Z,16274,22.449,1024,2048,1024,1,3240,82024,81000,82031,81007,0,0,0,0
2026-05-18T06:24:05Z,16335,22.449,1024,2048,1024,1,3252,82324,81300,82331,81307,0,0,0,0
2026-05-18T06:25:06Z,16395,22.449,1024,2048,1024,1,3264,82624,81600,82631,81607,0,0,0,0
2026-05-18T06:26:06Z,16456,22.449,1024,2048,1024,1,3276,82924,81900,82931,81907,0,0,0,0
2026-05-18T06:27:06Z,16516,22.449,1024,2048,1024,1,3288,83224,82200,83231,82207,0,0,0,0
2026-05-18T06:28:06Z,16576,22.449,1024,2048,1024,1,3300,83524,82500,83531,82507,0,0,0,0
2026-05-18T06:29:06Z,16636,22.449,1024,2048,1024,1,3312,83824,82800,83831,82807,0,0,0,0
2026-05-18T06:30:06Z,16696,22.449,1024,2048,1024,1,3324,84124,83100,84131,83107,0,0,0,0
2026-05-18T06:31:07Z,16756,22.449,1024,2048,1024,1,3336,84424,83400,84431,83407,0,0,0,0
2026-05-18T06:32:07Z,16817,22.449,1024,2048,1024,1,3348,84724,83700,84731,83707,0,0,0,0
2026-05-18T06:33:08Z,16877,22.449,1024,2048,1024,1,3360,85024,84000,85031,84007,0,0,0,0
2026-05-18T06:34:08Z,16938,22.449,1024,2048,1024,1,3372,85324,84300,85331,84307,0,0,0,0
2026-05-18T06:35:08Z,16998,22.449,1024,2048,1024,1,3384,85624,84600,85631,84607,0,0,0,0
2026-05-18T06:36:08Z,17058,22.449,1024,2048,1024,1,3396,85924,84900,85931,84907,0,0,0,0
2026-05-18T06:37:09Z,17118,22.449,1024,2048,1024,1,3408,86224,85200,86231,85207,0,0,0,0
2026-05-18T06:38:09Z,17179,22.449,1024,2048,1024,1,3420,86524,85500,86531,85507,0,0,0,0
2026-05-18T06:39:09Z,17239,22.449,1024,2048,1024,1,3432,86824,85800,86831,85807,0,0,0,0
2026-05-18T06:40:09Z,17299,22.449,1024,2048,1024,1,3444,87124,86100,87131,86107,0,0,0,0
2026-05-18T06:41:10Z,17359,22.449,1024,2048,1024,1,3456,87424,86400,87431,86407,0,0,0,0
2026-05-18T06:42:10Z,17420,22.449,1024,2048,1024,1,3468,87724,86700,87731,86707,0,0,0,0
2026-05-18T06:43:10Z,17480,22.449,1024,2048,1024,1,3480,88024,87000,88031,87007,0,0,0,0
2026-05-18T06:44:10Z,17540,22.449,1024,2048,1024,1,3492,88324,87300,88331,87307,0,0,0,0
2026-05-18T06:45:11Z,17601,22.449,1024,2048,1024,1,3504,88624,87600,88631,87607,0,0,0,0
2026-05-18T06:46:11Z,17661,22.449,1024,2048,1024,1,3516,88924,87900,88931,87907,0,0,0,0
2026-05-18T06:47:11Z,17721,22.449,1024,2048,1024,1,3528,89224,88200,89231,88207,0,0,0,0
2026-05-18T06:48:11Z,17781,22.449,1024,2048,1024,1,3540,89524,88500,89531,88507,0,0,0,0
2026-05-18T06:49:11Z,17841,22.449,1024,2048,1024,1,3552,89824,88800,89831,88807,0,0,0,0
2026-05-18T06:50:11Z,17901,22.449,1024,2048,1024,1,3564,90124,89100,90131,89107,0,0,0,0
2026-05-18T06:51:12Z,17961,22.449,1024,2048,1024,1,3576,90424,89400,90431,89407,0,0,0,0
2026-05-18T06:52:12Z,18022,22.449,1024,2048,1024,1,3588,90724,89700,90731,89707,0,0,0,0
2026-05-18T06:53:12Z,18082,22.449,1024,2048,1024,1,3600,91024,90000,91031,90007,0,0,0,0
2026-05-18T06:54:13Z,18142,22.449,1024,2048,1024,1,3612,91324,90300,91331,90307,0,0,0,0
2026-05-18T06:55:13Z,18202,22.449,1024,2048,1024,1,3624,91624,90600,91631,90607,0,0,0,0
2026-05-18T06:56:13Z,18262,22.449,1024,2048,1024,1,3636,91924,90900,91931,90907,0,0,0,0
2026-05-18T06:57:13Z,18323,22.449,1024,2048,1024,1,3648,92224,91200,92232,91207,0,0,0,0
2026-05-18T06:58:13Z,18383,22.449,1024,2048,1024,1,3660,92524,91500,92532,91507,0,0,0,0
2026-05-18T06:59:13Z,18443,22.449,1024,2048,1024,1,3672,92824,91800,92832,91807,0,0,0,0
2026-05-18T07:00:13Z,18503,22.449,1024,2048,1024,1,3684,93124,92100,93132,92107,0,0,0,0
2026-05-18T07:01:13Z,18563,22.449,1024,2048,1024,1,3696,93424,92400,93432,92407,0,0,0,0
2026-05-18T07:02:13Z,18623,22.449,1024,2048,1024,1,3708,93724,92700,93732,92708,0,0,0,0
2026-05-18T07:03:13Z,18683,22.449,1024,2048,1024,1,3720,94024,93000,94032,93008,0,0,0,0
2026-05-18T07:04:13Z,18743,22.449,1024,2048,1024,1,3732,94324,93300,94332,93308,0,0,0,0
2026-05-18T07:05:13Z,18803,22.449,1024,2048,1024,1,3744,94624,93600,94632,93608,0,0,0,0
2026-05-18T07:06:14Z,18863,22.449,1024,2048,1024,1,3756,94924,93900,94932,93908,0,0,0,0
2026-05-18T07:07:14Z,18924,22.449,1024,2048,1024,1,3768,95224,94200,95232,94208,0,0,0,0
2026-05-18T07:08:14Z,18984,22.449,1024,2048,1024,1,3780,95524,94500,95532,94508,0,0,0,0
2026-05-18T07:09:14Z,19044,22.449,1024,2048,1024,1,3792,95824,94800,95832,94808,0,0,0,0
2026-05-18T07:10:14Z,19104,22.449,1024,2048,1024,1,3804,96124,95100,96132,95108,0,0,0,0
2026-05-18T07:11:15Z,19164,22.449,1024,2048,1024,1,3816,96424,95400,96432,95408,0,0,0,0
2026-05-18T07:12:15Z,19225,22.449,1024,2048,1024,1,3828,96724,95700,96732,95708,0,0,0,0
2026-05-18T07:13:16Z,19285,22.449,1024,2048,1024,1,3840,97024,96000,97032,96008,0,0,0,0
2026-05-18T07:14:16Z,19346,22.449,1024,2048,1024,1,3852,97324,96300,97332,96308,0,0,0,0
2026-05-18T07:15:16Z,19406,22.449,1024,2048,1024,1,3864,97624,96600,97632,96608,0,0,0,0
2026-05-18T07:16:17Z,19466,22.449,1024,2048,1024,1,3876,97924,96900,97932,96908,0,0,0,0
2026-05-18T07:17:18Z,19528,22.449,1024,2048,1024,1,3888,98224,97200,98232,97208,0,0,0,0
2026-05-18T07:18:18Z,19588,22.449,1024,2048,1024,1,3900,98524,97500,98532,97508,0,0,0,0
2026-05-18T07:19:19Z,19649,22.449,1024,2048,1024,1,3912,98824,97800,98832,97808,0,0,0,0
2026-05-18T07:20:19Z,19709,22.449,1024,2048,1024,1,3924,99124,98100,99132,98108,0,0,0,0
2026-05-18T07:21:19Z,19769,22.449,1024,2048,1024,1,3936,99424,98400,99432,98408,0,0,0,0
2026-05-18T07:22:20Z,19829,22.449,1024,2048,1024,1,3948,99724,98700,99732,98708,0,0,0,0
2026-05-18T07:23:20Z,19889,22.449,1024,2048,1024,1,3960,100024,99000,100032,99008,0,0,0,0
2026-05-18T07:24:20Z,19950,22.449,1024,2048,1024,1,3972,100324,99300,100332,99308,0,0,0,0
2026-05-18T07:25:20Z,20010,22.449,1024,2048,1024,1,3984,100624,99600,100632,99608,0,0,0,0
2026-05-18T07:26:21Z,20070,22.449,1024,2048,1024,1,3996,100924,99900,100932,99908,0,0,0,0
2026-05-18T07:27:21Z,20131,22.449,1024,2048,1024,1,4008,101224,100200,101232,100208,0,0,0,0
2026-05-18T07:28:22Z,20191,22.449,1024,2048,1024,1,4020,101524,100500,101532,100508,0,0,0,0
2026-05-18T07:29:23Z,20252,22.449,1024,2048,1024,1,4032,101824,100800,101832,100808,0,0,0,0
2026-05-18T07:30:22Z,20312,22.449,1024,2048,1024,1,4044,102124,101100,102132,101108,0,0,0,0
2026-05-18T07:31:23Z,20373,22.449,1024,2048,1024,1,4056,102424,101400,102432,101408,0,0,0,0
2026-05-18T07:32:23Z,20433,22.449,1024,2048,1024,1,4068,102724,101700,102732,101708,0,0,0,0
2026-05-18T07:33:23Z,20493,22.449,1024,2048,1024,1,4080,103024,102000,103032,102008,0,0,0,0
2026-05-18T07:34:23Z,20553,22.449,1024,2048,1024,1,4092,103324,102300,103332,102308,0,0,0,0
2026-05-18T07:35:24Z,20613,22.449,1024,2048,1024,1,4104,103624,102600,103632,102608,0,0,0,0
2026-05-18T07:36:24Z,20673,22.449,1024,2048,1024,1,4116,103924,102900,103932,102908,0,0,0,0
2026-05-18T07:37:24Z,20734,22.449,1024,2048,1024,1,4128,104224,103200,104232,103208,0,0,0,0
2026-05-18T07:38:24Z,20794,22.449,1024,2048,1024,1,4140,104524,103500,104532,103508,0,0,0,0
2026-05-18T07:39:24Z,20854,22.449,1024,2048,1024,1,4152,104824,103800,104832,103808,0,0,0,0
2026-05-18T07:40:24Z,20914,22.449,1024,2048,1024,1,4164,105124,104100,105132,104108,0,0,0,0
2026-05-18T07:41:24Z,20974,22.449,1024,2048,1024,1,4176,105424,104400,105432,104408,0,0,0,0
2026-05-18T07:42:24Z,21034,22.449,1024,2048,1024,1,4188,105724,104700,105732,104708,0,0,0,0
2026-05-18T07:43:24Z,21094,22.449,1024,2048,1024,1,4200,106024,105000,106032,105008,0,0,0,0
2026-05-18T07:44:24Z,21154,22.449,1024,2048,1024,1,4212,106324,105300,106332,105308,0,0,0,0
2026-05-18T07:45:24Z,21214,22.449,1024,2048,1024,1,4224,106624,105600,106632,105608,0,0,0,0
2026-05-18T07:46:25Z,21274,22.449,1024,2048,1024,1,4236,106924,105900,106932,105908,0,0,0,0
2026-05-18T07:47:26Z,21335,22.449,1024,2048,1024,1,4248,107224,106200,107232,106208,0,0,0,0
2026-05-18T07:48:26Z,21396,22.449,1024,2048,1024,1,4260,107524,106500,107532,106508,0,0,0,0
2026-05-18T07:49:26Z,21456,22.449,1024,2048,1024,1,4272,107824,106800,107832,106808,0,0,0,0
2026-05-18T07:50:27Z,21516,22.449,1024,2048,1024,1,4284,108124,107100,108132,107108,0,0,0,0
2026-05-18T07:51:27Z,21577,22.449,1024,2048,1024,1,4296,108424,107400,108432,107408,0,0,0,0
2026-05-18T07:52:27Z,21637,22.449,1024,2048,1024,1,4308,108724,107700,108732,107708,0,0,0,0
2026-05-18T07:53:28Z,21698,22.449,1024,2048,1024,1,4320,109024,108000,109032,108008,0,0,0,0
2026-05-18T07:54:28Z,21758,22.449,1024,2048,1024,1,4332,109324,108300,109332,108308,0,0,0,0
2026-05-18T07:55:28Z,21818,22.449,1024,2048,1024,1,4344,109624,108600,109632,108608,0,0,0,0
2026-05-18T07:56:29Z,21878,22.449,1024,2048,1024,1,4356,109924,108900,109933,108908,0,0,0,0
2026-05-18T07:57:29Z,21939,22.449,1024,2048,1024,1,4368,110224,109200,110233,109208,0,0,0,0
2026-05-18T07:58:29Z,21999,22.449,1024,2048,1024,1,4380,110524,109500,110533,109508,0,0,0,0
2026-05-18T07:59:29Z,22059,22.449,1024,2048,1024,1,4392,110824,109800,110833,109808,0,0,0,0
2026-05-18T08:00:29Z,22119,22.449,1024,2048,1024,1,4404,111124,110100,111133,110108,0,0,0,0
2026-05-18T08:01:29Z,22179,22.449,1024,2048,1024,1,4416,111424,110400,111433,110409,0,0,0,0
2026-05-18T08:02:29Z,22239,22.449,1024,2048,1024,1,4428,111724,110700,111733,110709,0,0,0,0
2026-05-18T08:03:29Z,22299,22.449,1024,2048,1024,1,4440,112024,111000,112033,111009,0,0,0,0
2026-05-18T08:04:29Z,22359,22.449,1024,2048,1024,1,4452,112324,111300,112333,111309,0,0,0,0
2026-05-18T08:05:29Z,22419,22.449,1024,2048,1024,1,4464,112624,111600,112633,111609,0,0,0,0
2026-05-18T08:06:30Z,22479,22.449,1024,2048,1024,1,4476,112924,111900,112933,111909,0,0,0,0
2026-05-18T08:07:30Z,22539,22.449,1024,2048,1024,1,4488,113224,112200,113233,112209,0,0,0,0
2026-05-18T08:08:30Z,22599,22.449,1024,2048,1024,1,4500,113524,112500,113533,112509,0,0,0,0
2026-05-18T08:09:30Z,22660,22.449,1024,2048,1024,1,4512,113824,112800,113833,112809,0,0,0,0
2026-05-18T08:10:31Z,22720,22.449,1024,2048,1024,1,4524,114124,113100,114133,113109,0,0,0,0
2026-05-18T08:11:31Z,22781,22.449,1024,2048,1024,1,4536,114424,113400,114433,113409,0,0,0,0
2026-05-18T08:12:31Z,22841,22.449,1024,2048,1024,1,4548,114724,113700,114733,113709,0,0,0,0
2026-05-18T08:13:31Z,22901,22.449,1024,2048,1024,1,4560,115024,114000,115033,114009,0,0,0,0
2026-05-18T08:14:31Z,22961,22.449,1024,2048,1024,1,4572,115324,114300,115333,114309,0,0,0,0
2026-05-18T08:15:32Z,23021,22.449,1024,2048,1024,1,4584,115624,114600,115633,114609,0,0,0,0
2026-05-18T08:16:32Z,23082,22.449,1024,2048,1024,1,4596,115924,114900,115933,114909,0,0,0,0
2026-05-18T08:17:32Z,23142,22.449,1024,2048,1024,1,4608,116224,115200,116233,115209,0,0,0,0
2026-05-18T08:18:32Z,23202,22.449,1024,2048,1024,1,4620,116524,115500,116533,115509,0,0,0,0
2026-05-18T08:19:32Z,23262,22.449,1024,2048,1024,1,4632,116824,115800,116833,115809,0,0,0,0
2026-05-18T08:20:32Z,23322,22.449,1024,2048,1024,1,4644,117124,116100,117133,116109,0,0,0,0
2026-05-18T08:21:33Z,23383,22.449,1024,2048,1024,1,4656,117424,116400,117433,116409,0,0,0,0
2026-05-18T08:22:33Z,23443,22.449,1024,2048,1024,1,4668,117724,116700,117733,116709,0,0,0,0
2026-05-18T08:23:33Z,23503,22.449,1024,2048,1024,1,4680,118024,117000,118033,117009,0,0,0,0
2026-05-18T08:24:34Z,23563,22.449,1024,2048,1024,1,4692,118324,117300,118333,117309,0,0,0,0
2026-05-18T08:25:34Z,23624,22.449,1024,2048,1024,1,4704,118624,117600,118633,117609,0,0,0,0
2026-05-18T08:26:35Z,23684,22.449,1024,2048,1024,1,4716,118924,117900,118933,117909,0,0,0,0
2026-05-18T08:27:35Z,23745,22.449,1024,2048,1024,1,4728,119224,118200,119233,118209,0,0,0,0
2026-05-18T08:28:36Z,23805,22.449,1024,2048,1024,1,4740,119524,118500,119533,118509,0,0,0,0
2026-05-18T08:29:37Z,23867,22.449,1024,2048,1024,1,4752,119824,118800,119833,118809,0,0,0,0
2026-05-18T08:30:37Z,23927,22.449,1024,2048,1024,1,4764,120124,119100,120133,119109,0,0,0,0
2026-05-18T08:31:38Z,23987,22.449,1024,2048,1024,1,4776,120424,119400,120433,119409,0,0,0,0
2026-05-18T08:32:38Z,24047,22.449,1024,2048,1024,1,4788,120724,119700,120733,119709,0,0,0,0
2026-05-18T08:33:38Z,24108,22.449,1024,2048,1024,1,4800,121024,120000,121033,120009,0,0,0,0
2026-05-18T08:34:38Z,24168,22.449,1024,2048,1024,1,4812,121324,120300,121333,120309,0,0,0,0
2026-05-18T08:35:38Z,24228,22.449,1024,2048,1024,1,4824,121624,120600,121633,120609,0,0,0,0
2026-05-18T08:36:39Z,24288,22.449,1024,2048,1024,1,4836,121924,120900,121933,120909,0,0,0,0
2026-05-18T08:37:39Z,24348,22.449,1024,2048,1024,1,4848,122224,121200,122233,121209,0,0,0,0
2026-05-18T08:38:39Z,24409,22.449,1024,2048,1024,1,4860,122524,121500,122533,121509,0,0,0,0
2026-05-18T08:39:40Z,24469,22.449,1024,2048,1024,1,4872,122824,121800,122833,121809,0,0,0,0
2026-05-18T08:40:40Z,24529,22.449,1024,2048,1024,1,4884,123124,122100,123133,122109,0,0,0,0
2026-05-18T08:41:40Z,24590,22.449,1024,2048,1024,1,4896,123424,122400,123433,122409,0,0,0,0
2026-05-18T08:42:41Z,24650,22.449,1024,2048,1024,1,4908,123724,122700,123733,122709,0,0,0,0
2026-05-18T08:43:41Z,24711,22.449,1024,2048,1024,1,4920,124024,123000,124033,123009,0,0,0,0
2026-05-18T08:44:42Z,24771,22.449,1024,2048,1024,1,4932,124324,123300,124333,123309,0,0,0,0
2026-05-18T08:45:42Z,24832,22.449,1024,2048,1024,1,4944,124624,123600,124633,123609,0,0,0,0
2026-05-18T08:46:42Z,24892,22.449,1024,2048,1024,1,4956,124924,123900,124933,123909,0,0,0,0
2026-05-18T08:47:43Z,24952,22.449,1024,2048,1024,1,4968,125224,124200,125233,124209,0,0,0,0
2026-05-18T08:48:43Z,25013,22.449,1024,2048,1024,1,4980,125524,124500,125533,124509,0,0,0,0
2026-05-18T08:49:44Z,25073,22.449,1024,2048,1024,1,4992,125824,124800,125833,124809,0,0,0,0
2026-05-18T08:50:44Z,25133,22.449,1024,2048,1024,1,5004,126124,125100,126133,125109,0,0,0,0
2026-05-18T08:51:44Z,25194,22.449,1024,2048,1024,1,5016,126424,125400,126433,125409,0,0,0,0
2026-05-18T08:52:45Z,25254,22.449,1024,2048,1024,1,5028,126724,125700,126733,125709,0,0,0,0
2026-05-18T08:53:45Z,25315,22.449,1024,2048,1024,1,5040,127024,126000,127033,126009,0,0,0,0
2026-05-18T08:54:46Z,25375,22.449,1024,2048,1024,1,5052,127324,126300,127333,126309,0,0,0,0
2026-05-18T08:55:46Z,25435,22.449,1024,2048,1024,1,5064,127624,126600,127633,126609,0,0,0,0
2026-05-18T08:56:46Z,25496,22.449,1024,2048,1024,1,5076,127924,126900,127933,126909,0,0,0,0
2026-05-18T08:57:46Z,25556,22.449,1024,2048,1024,1,5088,128224,127200,128233,127209,0,0,0,0
2026-05-18T08:58:46Z,25616,22.449,1024,2048,1024,1,5100,128524,127500,128533,127509,0,0,0,0
2026-05-18T08:59:47Z,25676,22.449,1024,2048,1024,1,5112,128824,127800,128834,127809,0,0,0,0
2026-05-18T09:00:48Z,25737,22.703,1024,2048,1024,1,5124,129124,128100,129134,128109,0,0,0,0
2026-05-18T09:01:49Z,25798,22.703,1024,2048,1024,1,5136,129424,128400,129434,128409,0,0,0,0
2026-05-18T09:02:49Z,25859,22.703,1024,2048,1024,1,5148,129724,128700,129734,128709,0,0,0,0
2026-05-18T09:03:50Z,25920,22.703,1024,2048,1024,1,5160,130024,129000,130034,129009,0,0,0,0
2026-05-18T09:04:50Z,25980,22.703,1024,2048,1024,1,5172,130324,129300,130334,129310,0,0,0,0
2026-05-18T09:05:50Z,26040,22.703,1024,2048,1024,1,5184,130624,129600,130634,129610,0,0,0,0
2026-05-18T09:06:50Z,26100,22.703,1024,2048,1024,1,5196,130924,129900,130934,129910,0,0,0,0
2026-05-18T09:07:50Z,26160,22.703,1024,2048,1024,1,5208,131224,130200,131234,130210,0,0,0,0
2026-05-18T09:08:50Z,26220,22.703,1024,2048,1024,1,5220,131524,130500,131534,130510,0,0,0,0
2026-05-18T09:09:51Z,26280,22.703,1024,2048,1024,1,5232,131824,130800,131834,130810,0,0,0,0
2026-05-18T09:10:51Z,26341,22.703,1024,2048,1024,1,5244,132124,131100,132134,131110,0,0,0,0
2026-05-18T09:11:52Z,26401,22.703,1024,2048,1024,1,5256,132424,131400,132434,131410,0,0,0,0
2026-05-18T09:12:52Z,26462,22.703,1024,2048,1024,1,5268,132724,131700,132734,131710,0,0,0,0
2026-05-18T09:13:53Z,26522,22.703,1024,2048,1024,1,5280,133024,132000,133034,132010,0,0,0,0
2026-05-18T09:14:53Z,26582,22.703,1024,2048,1024,1,5292,133324,132300,133334,132310,0,0,0,0
2026-05-18T09:15:54Z,26644,22.703,1024,2048,1024,1,5304,133624,132600,133634,132610,0,0,0,0
2026-05-18T09:16:54Z,26704,22.703,1024,2048,1024,1,5316,133924,132900,133934,132910,0,0,0,0
2026-05-18T09:17:55Z,26764,22.703,1024,2048,1024,1,5328,134224,133200,134234,133210,0,0,0,0
2026-05-18T09:18:56Z,26826,22.703,1024,2048,1024,1,5340,134524,133500,134534,133510,0,0,0,0
2026-05-18T09:19:56Z,26886,22.703,1024,2048,1024,1,5352,134824,133800,134834,133810,0,0,0,0
2026-05-18T09:20:57Z,26946,22.703,1024,2048,1024,1,5364,135124,134100,135134,134110,0,0,0,0
2026-05-18T09:21:57Z,27007,22.703,1024,2048,1024,1,5376,135424,134400,135434,134410,0,0,0,0
2026-05-18T09:22:57Z,27067,22.703,1024,2048,1024,1,5388,135724,134700,135734,134710,0,0,0,0
2026-05-18T09:23:58Z,27127,22.703,1024,2048,1024,1,5400,136024,135000,136034,135010,0,0,0,0
2026-05-18T09:24:59Z,27189,22.703,1024,2048,1024,1,5412,136324,135300,136334,135310,0,0,0,0
2026-05-18T09:26:00Z,27249,22.703,1024,2048,1024,1,5424,136624,135600,136634,135610,0,0,0,0
2026-05-18T09:27:00Z,27310,22.703,1024,2048,1024,1,5436,136924,135900,136934,135910,0,0,0,0
2026-05-18T09:28:01Z,27370,22.703,1024,2048,1024,1,5448,137224,136200,137234,136210,0,0,0,0
2026-05-18T09:29:01Z,27430,22.703,1024,2048,1024,1,5460,137524,136500,137534,136510,0,0,0,0
2026-05-18T09:30:01Z,27490,22.703,1024,2048,1024,1,5472,137824,136800,137834,136810,0,0,0,0
2026-05-18T09:31:02Z,27551,22.703,1024,2048,1024,1,5484,138124,137100,138134,137110,0,0,0,0
2026-05-18T09:32:02Z,27611,22.703,1024,2048,1024,1,5496,138424,137400,138434,137410,0,0,0,0
2026-05-18T09:33:02Z,27672,22.703,1024,2048,1024,1,5508,138724,137700,138734,137710,0,0,0,0
2026-05-18T09:34:02Z,27732,22.703,1024,2048,1024,1,5520,139024,138000,139034,138010,0,0,0,0
2026-05-18T09:35:03Z,27792,22.703,1024,2048,1024,1,5532,139324,138300,139334,138310,0,0,0,0
2026-05-18T09:36:03Z,27853,22.703,1024,2048,1024,1,5544,139624,138600,139634,138610,0,0,0,0
2026-05-18T09:37:04Z,27913,22.703,1024,2048,1024,1,5556,139924,138900,139934,138910,0,0,0,0
2026-05-18T09:38:04Z,27974,22.703,1024,2048,1024,1,5568,140224,139200,140234,139210,0,0,0,0
2026-05-18T09:39:04Z,28034,22.703,1024,2048,1024,1,5580,140524,139500,140534,139510,0,0,0,0
2026-05-18T09:40:04Z,28094,22.703,1024,2048,1024,1,5592,140824,139800,140834,139810,0,0,0,0
2026-05-18T09:41:05Z,28155,22.703,1024,2048,1024,1,5604,141124,140100,141134,140110,0,0,0,0
2026-05-18T09:42:05Z,28215,22.703,1024,2048,1024,1,5616,141424,140400,141434,140410,0,0,0,0
2026-05-18T09:43:05Z,28275,22.703,1024,2048,1024,1,5628,141724,140700,141734,140710,0,0,0,0
2026-05-18T09:44:05Z,28335,22.703,1024,2048,1024,1,5640,142024,141000,142034,141010,0,0,0,0
2026-05-18T09:45:06Z,28395,22.703,1024,2048,1024,1,5652,142324,141300,142334,141310,0,0,0,0
2026-05-18T09:46:06Z,28455,22.703,1024,2048,1024,1,5664,142624,141600,142634,141610,0,0,0,0
2026-05-18T09:47:06Z,28516,22.703,1024,2048,1024,1,5676,142924,141900,142934,141910,0,0,0,0
2026-05-18T09:48:06Z,28576,22.703,1024,2048,1024,1,5688,143224,142200,143234,142210,0,0,0,0
2026-05-18T09:49:07Z,28636,22.703,1024,2048,1024,1,5700,143524,142500,143534,142510,0,0,0,0
2026-05-18T09:50:07Z,28697,22.703,1024,2048,1024,1,5712,143824,142800,143834,142810,0,0,0,0
2026-05-18T09:51:07Z,28757,22.703,1024,2048,1024,1,5724,144124,143100,144134,143110,0,0,0,0
2026-05-18T09:52:07Z,28817,22.703,1024,2048,1024,1,5736,144424,143400,144434,143410,0,0,0,0
2026-05-18T09:53:07Z,28877,22.703,1024,2048,1024,1,5748,144724,143700,144734,143710,0,0,0,0
2026-05-18T09:54:07Z,28937,22.703,1024,2048,1024,1,5760,145024,144000,145034,144010,0,0,0,0
2026-05-18T09:55:07Z,28997,22.703,1024,2048,1024,1,5772,145324,144300,145334,144310,0,0,0,0
2026-05-18T09:56:07Z,29057,22.703,1024,2048,1024,1,5784,145624,144600,145635,144610,0,0,0,0
2026-05-18T09:57:08Z,29117,22.703,1024,2048,1024,1,5796,145924,144900,145935,144910,0,0,0,0
2026-05-18T09:58:08Z,29178,22.703,1024,2048,1024,1,5808,146224,145200,146235,145210,0,0,0,0
2026-05-18T09:59:08Z,29238,22.703,1024,2048,1024,1,5820,146524,145500,146535,145510,0,0,0,0
