epoch_s,latency_ms,exit
1789061384.312750926,15.5,0
1789061384.381688820,9.9,0
1789061384.444946652,9.9,0
1789061384.508338674,10.2,0
1789061384.572053430,10.2,0
1789061384.635524511,9.8,0
1789061384.698810234,9.9,0
1789061384.761944040,10.3,0
1789061384.825677394,10.3,0
1789061384.889472751,9.7,0
1789061384.952611193,9.8,0
1789061385.015775655,10.4,0
1789061385.079615468,10.6,0
1789061385.143483665,10.1,0
1789061385.207222758,11.6,0
1789061385.272424692,10.0,0
1789061385.336206068,9.9,0
1789061385.399672002,9.7,0
1789061385.462822893,9.6,0
1789061385.525655547,11.1,0
1789061385.589756182,9.4,0
1789061385.652706713,9.8,0
1789061385.715909131,10.0,0
1789061385.779550477,11.8,0
1789061385.845758811,11.2,0
1789061385.910970640,11.1,0
1789061385.976106106,11.3,0
1789061386.041760949,10.5,0
1789061386.106469175,13.6,0
1789061386.174066860,10.5,0
1789061386.237970479,10.2,0
1789061386.302060398,11.2,0
1789061386.366931757,9.7,0
1789061386.430535167,10.6,0
1789061386.494439868,10.2,0
1789061386.557803337,10.2,0
1789061386.621614739,12.8,0
1789061386.688270312,10.9,0
1789061386.752394742,11.6,0
1789061386.818037688,10.6,0
1789061386.882376259,10.9,0
1789061386.947673397,11.9,0
1789061387.013785506,10.2,0
1789061387.077804238,11.0,0
1789061387.141963781,10.9,0
1789061387.206753608,11.0,0
1789061387.271843535,13.3,0
1789061387.338486480,10.5,0
1789061387.402446814,10.6,0
1789061387.466708941,11.1,0
1789061387.532140430,10.6,0
1789061387.596910138,11.8,0
1789061387.662209378,11.4,0
1789061387.727329641,10.7,0
1789061387.791629985,13.6,0
1789061387.858489464,10.4,0
1789061387.922745872,10.7,0
1789061387.986989761,10.3,0
1789061388.051386330,10.9,0
1789061388.116138891,10.4,0
1789061388.180465374,10.0,0
1789061388.247707537,9.5,0
1789061388.310726771,15.9,0
1789061388.379921009,11.6,0
1789061388.444856735,10.8,0
1789061388.509749267,15.1,0
1789061388.578316124,11.2,0
1789061388.643655936,10.6,0
1789061388.708245984,10.8,0
1789061388.773150704,41.6,0
1789061388.868011377,11.3,0
1789061388.933643797,11.6,0
1789061388.998766173,12.5,0
1789061389.065068097,9.8,0
1789061389.128623585,10.3,0
1789061389.192585251,10.6,0
1789061389.256851754,12.1,0
1789061389.322884154,9.9,0
1789061389.386177268,10.5,0
1789061389.449995139,11.5,0
1789061389.515774049,11.5,0
1789061389.581000100,11.9,0
1789061389.646049126,10.5,0
1789061389.709725014,11.6,0
1789061389.775307590,10.5,0
1789061389.839399752,10.6,0
1789061389.904204712,9.7,0
1789061389.967539138,10.6,0
1789061390.031590239,11.4,0
1789061390.096647257,10.4,0
1789061390.160675733,11.2,0
1789061390.225252552,11.8,0
1789061390.290584051,9.8,0
1789061390.353800030,10.5,0
1789061390.418008186,11.0,0
1789061390.482463432,10.4,0
1789061390.546930726,11.1,0
1789061390.611667103,10.8,0
1789061390.676539885,11.5,0
1789061390.741829482,9.4,0
1789061390.804475627,9.6,0
1789061390.867597214,9.0,0
1789061390.929773064,9.6,0
1789061390.992882503,25.2,0
1789061391.071583189,9.9,0
1789061391.134771356,10.7,0
1789061391.199300232,10.1,0
1789061391.262941498,11.0,0
1789061391.327393239,10.3,0
1789061391.391251601,14.9,0
1789061391.460263766,10.3,0
1789061391.523959895,9.6,0
1789061391.586874121,10.2,0
1789061391.650514957,9.5,0
1789061391.713277477,9.5,0
1789061391.775957783,10.0,0
1789061391.839480281,11.5,0
1789061391.904232432,11.1,0
1789061391.968491735,10.4,0
1789061392.032549175,8.7,0
1789061392.094596582,9.7,0
1789061392.157629787,9.4,0
1789061392.220528751,9.1,0
1789061392.283350049,9.4,0
1789061392.345817215,9.2,0
1789061392.408319405,10.8,0
1789061392.472436033,8.9,0
1789061392.535226304,10.1,0
1789061392.599109072,8.9,0
1789061392.661627756,10.4,0
1789061392.725336203,9.8,0
1789061392.788777951,9.8,0
1789061392.851929763,9.6,0
1789061392.914960585,10.7,0
1789061392.979148671,9.4,0
1789061393.042020514,9.2,0
1789061393.104485838,9.9,0
1789061393.167891632,10.3,0
1789061393.231776032,9.9,0
1789061393.295170979,9.6,0
1789061393.358217935,10.6,0
1789061393.422376447,8.9,0
1789061393.484726107,9.7,0
1789061393.547660645,9.1,0
1789061393.610216083,9.3,0
1789061393.672582229,13.4,0
1789061393.739949059,8.9,0
1789061393.802186351,9.1,0
1789061393.865064173,10.3,0
1789061393.928889435,9.8,0
1789061393.991851553,9.2,0
1789061394.054233903,9.1,0
1789061394.117039457,9.3,0
1789061394.179647034,8.9,0
1789061394.241866380,13.8,0
1789061394.309257085,9.7,0
1789061394.372431241,10.3,0
1789061394.435891156,9.4,0
1789061394.498590421,9.5,0
1789061394.561459420,9.5,0
1789061394.624415229,9.9,0
1789061394.687850947,10.2,0
1789061394.751660937,9.8,0
1789061394.815130235,10.3,0
1789061394.879180314,9.8,0
1789061394.942492007,10.4,0
1789061395.006626923,9.9,0
1789061395.070551504,9.7,0
1789061395.133795144,9.8,0
1789061395.197035420,10.1,0
1789061395.260643226,9.8,0
1789061395.323865945,10.1,0
1789061395.387445369,9.6,0
1789061395.450309941,10.0,0
1789061395.513486992,10.4,0
1789061395.577229230,9.9,0
1789061395.640673310,9.7,0
1789061395.703660457,10.6,0
1789061395.767710185,10.4,0
1789061395.831713164,10.6,0
1789061395.895617985,11.1,0
1789061395.960626340,12.5,0
1789061396.026856346,33.6,0
1789061396.114055368,10.8,0
1789061396.178308972,10.1,0
1789061396.241814685,14.2,0
1789061396.309585761,9.3,0
1789061396.372342692,10.1,0
1789061396.436183858,10.6,0
1789061396.500676440,10.3,0
1789061396.564816384,9.6,0
1789061396.628202919,9.9,0
1789061396.691857074,10.6,0
1789061396.755771700,10.2,0
1789061396.819349572,11.1,0
1789061396.883902975,9.6,0
1789061396.946835940,10.0,0
1789061397.010409135,9.5,0
1789061397.073520627,9.7,0
1789061397.136595655,9.1,0
1789061397.199365065,9.6,0
1789061397.262363989,9.2,0
1789061397.324919458,9.4,0
1789061397.388179022,10.5,0
1789061397.452279016,10.0,0
1789061397.515973152,9.8,0
1789061397.579139987,9.8,0
1789061397.642316197,9.6,0
1789061397.705423353,10.8,0
1789061397.769903166,9.6,0
1789061397.832904814,10.3,0
1789061397.896685039,9.7,0
