flapstorm_csv,1,700,50,400400,28600,0.251241,0.257429,0.278257,0.441940,0.443712,0.477196,373,700,0
flapstorm_csv,2,700,50,400400,28600,0.303336,0.335764,0.339809,0.448479,0.450382,0.477620,374,700,0
flapstorm_csv,3,700,50,400400,28600,0.256826,0.258376,0.294353,0.446161,0.454075,0.479879,390,700,0
