ts_unix,elapsed_sec,pe1_rss_mb,pe2_rss_mb,pe1_df_role,pe2_df_role,pe1_df_changes,pe2_df_changes,pe1_bum_flags,pe2_bum_flags,pe2_running,pe1_established_seen,pe2_established_seen,pe1_pool_size,pe2_pool_size,pe1_fdb_total,pe2_fdb_total,pe1_fdb_extern_learn,pe2_fdb_extern_learn,pe1_nh_count,pe2_nh_count,pe1_local_origs,pe2_local_origs,pe1_local_orig_errors,pe2_local_orig_errors,pe1_local_obs_drops,pe2_local_obs_drops,pe1_dup_mac_moves,pe2_dup_mac_moves,pe1_drift_members_repaired,pe2_drift_members_repaired,pe1_drift_groups_replaced,pe2_drift_groups_replaced,pe1_drift_orphans_cleaned,pe2_drift_orphans_cleaned,pe1_drift_disabled,pe2_drift_disabled,churn_adds_total,churn_dels_total,churn_moves_total
1778881364,121,13.0156,12.8164,1,0,NaN,1,df,nondf,1,3,1,5,0,36,26,0,0,0,0,1,1,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
1778881424,181,15.9375,15.3086,1,0,NaN,1,df,nondf,1,3,1,150,200,926,945,600,519,0,0,251,201,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,400,50,0
1778881485,242,16.8047,16.2656,1,0,NaN,1,df,nondf,1,3,1,211,223,1051,1107,603,633,0,0,412,319,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,612,200,1
1778881546,303,17.0977,16.4297,1,0,NaN,1,df,nondf,1,3,1,260,252,1300,1310,756,780,0,0,491,503,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,812,300,1
1778881607,364,17.2188,16.6328,1,0,NaN,1,df,nondf,1,3,1,249,252,1282,1256,756,726,0,0,696,503,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,862,400,1
1778881668,425,17.2188,16.7812,1,0,NaN,1,df,nondf,1,3,1,207,255,1202,1155,762,621,0,0,858,532,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,912,450,2
1778881729,486,17.0664,16.7188,1,0,NaN,1,df,nondf,1,3,1,207,255,1205,1157,765,621,0,0,908,706,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,962,500,2
1778881789,546,17.25,16.7422,1,0,NaN,1,df,nondf,1,3,1,207,255,1202,1155,762,621,0,0,958,900,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1112,650,2
1778881850,607,17.1016,16.9141,1,0,NaN,1,df,nondf,1,3,1,207,241,1052,1131,612,621,0,0,1058,1037,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1261,850,3
1778881912,669,17.1016,0.871094,1,NaN,NaN,NaN,df,df,0,3,0,257,204,540,434,0,0,0,0,1251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1411,950,203
1778881974,731,17.1016,0.976562,1,NaN,NaN,NaN,df,df,0,3,0,257,255,540,536,0,0,0,0,1408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1562,1050,353
1778882036,793,17.1016,0.859375,1,NaN,NaN,NaN,df,df,0,3,0,242,270,509,560,0,0,0,0,1535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1612,1100,553
1778882098,855,17.0938,1.047,1,NaN,NaN,NaN,df,df,0,3,0,207,255,437,534,0,0,0,0,1658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1662,1200,703
1778882160,917,17.0938,1.047,1,NaN,NaN,NaN,df,df,0,3,0,206,207,436,436,0,0,0,0,1807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1812,1400,753
1778882222,979,17.0938,1.094,1,NaN,NaN,NaN,df,df,0,3,0,156,214,338,452,0,0,0,0,1958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1962,1550,853
1778882283,1040,17.0938,1.055,1,NaN,NaN,NaN,df,df,0,3,0,106,206,238,438,0,0,0,0,2108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,2062,1750,1003
1778882345,1102,17.0938,1.074,1,NaN,NaN,NaN,df,df,0,3,0,106,156,238,338,0,0,0,0,2258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,2212,1950,1103
1778882407,1164,17.0938,1.051,1,NaN,NaN,NaN,df,df,0,3,0,253,259,530,546,0,0,0,0,2508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,2462,1950,1253
1778882469,1226,17.0938,1.051,1,NaN,NaN,NaN,df,df,0,3,0,155,106,336,238,0,0,0,0,2588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,2512,2250,1353
1778882532,1289,17.0938,15.3867,1,0,NaN,1,df,nondf,1,4,1,215,206,838,1138,387,702,0,0,2808,144,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,2812,2350,1353
1778882593,1350,17.2969,16.4805,1,0,NaN,1,df,nondf,1,4,1,256,206,970,1144,435,708,0,0,3008,194,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3012,2550,1353
1778882654,1411,17.2461,16.9844,1,0,NaN,1,df,nondf,1,4,1,218,201,942,1084,483,654,0,0,3070,335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3160,2750,1365
1778882715,1472,17.3945,17.2109,1,0,NaN,1,df,nondf,1,4,1,217,193,976,1060,519,651,0,0,3219,431,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3310,2900,1366
1778882776,1533,17.3789,17.2031,1,0,NaN,1,df,nondf,1,4,1,170,140,870,813,507,510,0,0,3272,578,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3460,3150,1369
1778882836,1593,17.2812,17.2031,1,0,NaN,1,df,nondf,1,4,1,150,139,730,721,405,420,0,0,3397,677,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3560,3300,1370
1778882897,1654,17.2773,17.2031,1,0,NaN,1,df,nondf,1,4,1,214,186,1009,974,558,579,0,0,3561,824,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3810,3450,1373
1778882958,1715,17.3555,17.2031,1,0,NaN,1,df,nondf,1,4,1,124,136,676,665,405,372,0,0,3626,944,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,4010,3750,1373
1778883019,1776,17.418,17.2305,1,0,NaN,1,df,nondf,1,4,1,274,238,1286,1321,714,822,0,0,3805,1126,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,4312,3800,1373
1778883080,1837,17.375,17.3125,1,0,NaN,1,df,nondf,1,4,1,274,238,1286,1319,714,819,0,0,3976,1176,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,4362,3850,1373
1778883142,1899,17.2812,1.07,1,NaN,NaN,NaN,df,df,0,4,0,253,259,531,543,0,0,0,0,4126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,4412,3900,1573
1778883204,1961,17.2812,1.09,1,NaN,NaN,NaN,df,df,0,4,0,222,193,469,407,0,0,0,0,4224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,4460,4050,1773
1778883265,2022,17.2812,1.238,1,NaN,NaN,NaN,df,df,0,4,0,245,216,516,456,0,0,0,0,4389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,4661,4200,1823
1778883327,2084,17.3398,1.121,1,NaN,NaN,NaN,df,df,0,4,0,271,191,568,408,0,0,0,0,4574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,4762,4300,2023
1778883389,2146,17.3398,1.082,1,NaN,NaN,NaN,df,df,0,4,0,268,241,560,509,0,0,0,0,4723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,4959,4450,2123
1778883451,2208,17.3398,1.074,1,NaN,NaN,NaN,df,df,0,4,0,224,237,475,494,0,0,0,0,4875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,5061,4600,2273
1778883513,2270,17.3398,1.066,1,NaN,NaN,NaN,df,df,0,4,0,204,189,431,401,0,0,0,0,4976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,5112,4700,2473
1778883575,2332,17.3398,1.07,1,NaN,NaN,NaN,df,df,0,4,0,241,239,505,501,0,0,0,0,5176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,5312,4850,2573
1778883636,2393,17.3398,1.266,1,NaN,NaN,NaN,df,df,0,4,0,221,273,465,568,0,0,0,0,5324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,5510,5000,2673
1778883698,2455,17.3398,1.07,1,NaN,NaN,NaN,df,df,0,4,0,234,242,491,508,0,0,0,0,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,5662,5150,2723
1778883807,2564,17.2188,15.4102,1,0,NaN,1,df,nondf,1,5,1,226,236,841,1154,366,660,0,0,5728,155,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,5762,5300,2873
1778883868,2625,17.3086,15.4102,1,0,NaN,1,df,nondf,1,5,1,248,264,1077,1290,558,738,0,0,5849,272,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,5862,5350,2897
1778883929,2686,17.2578,16.2422,1,0,NaN,1,df,nondf,1,5,1,248,214,982,1195,465,744,0,0,6051,272,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,5962,5500,2897
1778883989,2746,17.3125,16.7305,1,0,NaN,1,df,nondf,1,5,1,216,248,1065,1305,612,786,0,0,6215,356,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6060,5600,2912
1778884050,2807,17.25,16.7305,1,0,NaN,1,df,nondf,1,5,1,228,189,959,1089,480,684,0,0,6331,443,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6110,5700,2928
1778884111,2868,17.4531,16.7656,1,0,NaN,1,df,nondf,1,5,1,259,232,1195,1303,654,816,0,0,6431,640,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6410,5900,2928
1778884172,2929,17.4141,16.9609,1,0,NaN,1,df,nondf,1,5,1,278,234,1246,1322,669,831,0,0,6617,692,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6562,6050,2928
1778884233,2990,17.2383,16.8906,1,0,NaN,1,df,nondf,1,5,1,228,184,1013,1075,534,684,0,0,6731,742,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6712,6300,2928
1778884294,3051,17.3477,16.9883,1,0,NaN,1,df,nondf,1,5,1,227,185,1023,1074,546,681,0,0,6921,793,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6862,6450,2929
1778884354,3111,17.375,16.9883,1,0,NaN,1,df,nondf,1,5,1,177,185,923,1017,546,624,0,0,7080,843,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,6962,6600,2929
1778884416,3173,17.2773,1.145,1,NaN,NaN,NaN,df,df,0,5,0,177,220,377,461,0,0,0,0,7230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7112,6700,3079
1778884477,3234,17.2578,1.219,1,NaN,NaN,NaN,df,df,0,5,0,277,235,577,493,0,0,0,0,7430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7262,6750,3279
1778884539,3296,17.2578,1.113,1,NaN,NaN,NaN,df,df,0,5,0,275,237,573,497,0,0,0,0,7628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7412,6900,3379
1778884601,3358,17.2578,1.09,1,NaN,NaN,NaN,df,df,0,5,0,241,271,503,565,0,0,0,0,7776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7512,7000,3529
1778884663,3420,17.2578,1.094,1,NaN,NaN,NaN,df,df,0,5,0,222,254,468,529,0,0,0,0,7925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7611,7100,3729
1778884725,3482,17.2578,1.09,1,NaN,NaN,NaN,df,df,0,5,0,254,240,534,503,0,0,0,0,8039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7662,7200,3879
1778884787,3544,17.2578,1.129,1,NaN,NaN,NaN,df,df,0,5,0,218,294,460,611,0,0,0,0,8171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7812,7300,4029
1778884849,3606,17.2578,1.09,1,NaN,NaN,NaN,df,df,0,5,0,260,251,542,527,0,0,0,0,8320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8011,7500,4079
1778884910,3667,17.2578,1.086,1,NaN,NaN,NaN,df,df,0,5,0,214,246,453,517,0,0,0,0,8467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8160,7700,4179
1778884972,3729,17.2578,1.086,1,NaN,NaN,NaN,df,df,0,5,0,264,198,552,421,0,0,0,0,8610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8262,7800,4329
1778885045,3802,17.2344,14.168,1,0,NaN,1,df,nondf,1,6,1,234,227,933,1151,441,672,0,0,8687,229,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8461,8000,4398
1778885106,3863,17.25,16.6914,1,0,NaN,1,df,nondf,1,6,1,206,230,1021,1101,585,618,0,0,8809,308,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8562,8100,4418
1778885167,3924,17.3477,16.7266,1,0,NaN,1,df,nondf,1,6,1,256,256,1140,1302,603,765,0,0,9009,358,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8712,8200,4418
1778885228,3985,17.3555,16.7266,1,0,NaN,1,df,nondf,1,6,1,167,156,725,950,369,615,0,0,9158,358,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8761,8400,4418
1778885289,4046,17.3516,16.7227,1,0,NaN,1,df,nondf,1,6,1,131,136,653,691,366,393,0,0,9235,483,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8761,8500,4444
1778885350,4107,17.4414,16.8281,1,0,NaN,1,df,nondf,1,6,1,231,230,1156,1177,669,693,0,0,9435,632,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9011,8550,4446
1778885410,4167,17.4023,17.0469,1,0,NaN,1,df,nondf,1,6,1,237,274,1306,1281,807,711,0,0,9441,846,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9161,8650,4447
1778885471,4228,17.4375,17.0234,1,0,NaN,1,df,nondf,1,6,1,237,225,1161,1182,663,708,0,0,9575,927,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9312,8850,4447
1778885532,4289,17.5625,17.2461,1,0,NaN,1,df,nondf,1,6,1,237,225,1192,1185,666,711,0,0,9599,1127,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9462,9000,4448
1778885593,4350,17.7305,17.3633,1,0,NaN,1,df,nondf,1,6,1,238,224,1168,1101,669,630,0,0,9742,1226,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9612,9150,4449
1778885655,4412,17.4648,1.152,1,NaN,NaN,NaN,df,df,0,6,0,217,195,455,415,0,0,0,0,9892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9712,9300,4599
1778885717,4474,17.4648,1.117,1,NaN,NaN,NaN,df,df,0,6,0,238,224,497,473,0,0,0,0,9943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9912,9450,4699
1778885779,4536,17.4648,1.113,1,NaN,NaN,NaN,df,df,0,6,0,188,223,399,469,0,0,0,0,10092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10111,9700,4749
1778885841,4598,17.4648,1.434,1,NaN,NaN,NaN,df,df,0,6,0,238,240,499,499,0,0,0,0,10192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10259,9750,4899
1778885903,4660,17.4648,1.117,1,NaN,NaN,NaN,df,df,0,6,0,192,220,407,463,0,0,0,0,10296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10362,9950,4999
1778885964,4721,17.4648,3.152,1,NaN,NaN,NaN,df,df,0,6,0,265,245,555,512,0,0,0,0,10511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10611,10100,5049
1778886026,4783,17.4648,1.141,1,NaN,NaN,NaN,df,df,0,6,0,142,169,307,362,0,0,0,0,10646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10661,10350,5199
1778886088,4845,17.4609,1.133,1,NaN,NaN,NaN,df,df,0,6,0,196,266,413,556,0,0,0,0,10847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10862,10400,5299
1778886150,4907,17.4531,1.125,1,NaN,NaN,NaN,df,df,0,6,0,193,269,409,560,0,0,0,0,10947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10962,10500,5499
1778886212,4969,17.4531,1.102,1,NaN,NaN,NaN,df,df,0,6,0,166,168,355,360,0,0,0,0,11001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11061,10750,5549
1778886280,5037,17.4922,16.5234,1,0,NaN,1,df,nondf,1,7,1,272,240,865,1316,300,813,0,0,11242,122,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11262,10750,5578
1778886341,5098,17.4688,16.8945,1,0,NaN,1,df,nondf,1,7,1,267,245,860,1314,303,801,0,0,11471,127,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11412,10900,5579
1778886402,5159,17.4219,17.0586,1,0,NaN,1,df,nondf,1,7,1,248,214,831,1123,312,672,0,0,11652,146,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11462,11000,5610
1778886462,5219,17.6211,17.2578,1,0,NaN,1,df,nondf,1,7,1,273,239,1029,1320,462,819,0,0,11816,221,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11512,11000,5635
1778886523,5280,17.5703,17.3086,1,0,NaN,1,df,nondf,1,7,1,272,240,1080,1319,513,816,0,0,11991,272,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11612,11100,5636
1778886584,5341,17.5078,17.4609,1,0,NaN,1,df,nondf,1,7,1,237,265,1166,1262,669,711,0,0,12091,357,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11712,11200,5653
1778886645,5402,17.5586,17.3516,1,0,NaN,1,df,nondf,1,7,1,210,226,1001,1159,558,684,0,0,12290,358,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11712,11250,5654
1778886706,5463,17.5156,17.4922,1,0,NaN,1,df,nondf,1,7,1,242,208,1090,1198,585,759,0,0,12407,490,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11861,11400,5671
1778886767,5524,17.4883,17.4883,1,0,NaN,1,df,nondf,1,7,1,157,154,781,799,444,468,0,0,12437,636,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11961,11650,5675
1778886827,5584,17.4766,17.4414,1,0,NaN,1,df,nondf,1,7,1,132,154,729,802,444,471,0,0,12611,686,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12061,11750,5675
1778886889,5646,17.4766,1.125,1,NaN,NaN,NaN,df,df,0,7,0,197,164,417,349,0,0,0,0,12792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12261,11900,5775
1778886951,5708,17.4766,1.148,1,NaN,NaN,NaN,df,df,0,7,0,255,255,531,533,0,0,0,0,12960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12561,12050,5825
1778887013,5770,17.4766,1.121,1,NaN,NaN,NaN,df,df,0,7,0,106,155,235,333,0,0,0,0,13010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12661,12400,5875
1778887075,5832,17.4766,1.164,1,NaN,NaN,NaN,df,df,0,7,0,150,161,321,347,0,0,0,0,13210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12911,12600,5925
1778887137,5894,17.4766,1.121,1,NaN,NaN,NaN,df,df,0,7,0,195,166,415,353,0,0,0,0,13391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,13011,12650,6125
1778887199,5956,17.4766,1.188,1,NaN,NaN,NaN,df,df,0,7,0,287,225,595,475,0,0,0,0,13609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,13212,12700,6275
1778887261,6018,17.4766,1.156,1,NaN,NaN,NaN,df,df,0,7,0,239,222,499,469,0,0,0,0,13709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,13361,12900,6375
1778887323,6080,17.4414,1.121,1,NaN,NaN,NaN,df,df,0,7,0,286,207,593,437,0,0,0,0,13859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,13412,12900,6625
1778887384,6141,17.4414,1.121,1,NaN,NaN,NaN,df,df,0,7,0,257,207,535,437,0,0,0,0,13959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,13612,13150,6675
1778887446,6203,17.4414,1.125,1,NaN,NaN,NaN,df,df,0,7,0,305,207,633,437,0,0,0,0,14051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,13762,13250,6775
1778887509,6266,17.4336,14.9609,1,0,NaN,1,df,nondf,1,8,1,246,216,767,1193,252,738,0,0,14150,109,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,13912,13450,6815
1778887570,6327,17.457,15.2188,1,0,NaN,1,df,nondf,1,8,1,145,136,482,814,171,519,0,0,14280,129,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,13912,13600,6845
1778887631,6388,17.4453,15.4766,1,0,NaN,1,df,nondf,1,8,1,223,228,1021,1162,552,687,0,0,14477,279,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,14259,13800,6845
1778887692,6449,17.5273,15.8125,1,0,NaN,1,df,nondf,1,8,1,174,189,839,1070,468,669,0,0,14577,332,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,14362,14000,6845
1778887753,6510,17.4883,16.3281,1,0,NaN,1,df,nondf,1,8,1,221,239,1098,1305,633,663,0,0,14775,432,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,14660,14200,6845
1778887814,6571,17.4648,16.375,1,0,NaN,1,df,nondf,1,8,1,171,189,878,914,513,513,0,0,14875,532,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,14810,14450,6845
1778887874,6631,17.4648,16.375,1,0,NaN,1,df,nondf,1,8,1,171,189,890,914,525,513,0,0,15025,632,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,15060,14700,6845
1778887935,6692,17.5742,16.3633,1,0,NaN,1,df,nondf,1,8,1,172,157,782,855,414,516,0,0,15126,746,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,15110,14800,6846
1778887996,6753,17.5742,16.3594,1,0,NaN,1,df,nondf,1,8,1,172,138,782,764,414,465,0,0,15226,881,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,15260,14950,6846
1778888057,6814,17.5391,16.375,1,0,NaN,1,df,nondf,1,8,1,173,187,931,914,561,519,0,0,15227,1150,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,15460,15100,6846
1778888119,6876,17.582,1.406,1,NaN,NaN,NaN,df,df,0,8,0,177,97,378,219,0,0,0,0,15376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,15610,15350,6901
1778888181,6938,17.5781,1.141,1,NaN,NaN,NaN,df,df,0,8,0,274,186,572,393,0,0,0,0,15519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,15860,15400,7001
1778888243,7000,17.5781,1.176,1,NaN,NaN,NaN,df,df,0,8,0,277,224,577,473,0,0,0,0,15631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,16010,15550,7151
1778888304,7061,17.5781,1.449,1,NaN,NaN,NaN,df,df,0,8,0,227,215,477,449,0,0,0,0,15731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,16062,15600,7351
1778888366,7123,17.5781,1.406,1,NaN,NaN,NaN,df,df,0,8,0,234,228,491,477,0,0,0,0,15831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,16162,15700,7501
1778888428,7185,17.5781,1.141,1,NaN,NaN,NaN,df,df,0,8,0,144,135,309,293,0,0,0,0,15981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,16212,15900,7651
1778888490,7247,17.5781,1.207,1,NaN,NaN,NaN,df,df,0,8,0,177,135,378,295,0,0,0,0,16131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,16412,16100,7751
1778888552,7309,17.5781,1.16,1,NaN,NaN,NaN,df,df,0,8,0,177,185,378,395,0,0,0,0,16281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,16662,16300,7801
