timestamp,elapsed_sec,rss_mb,intern_size,established,flaps_total,msgs_sent_total,max_prefix_exceeded_total,readyz_code,readyz_ms
2026-09-24T00:00:54Z,0,494.5,1000,1000,0,1055592,0,200,1.9
2026-09-24T00:01:24Z,30,514.0,1000,1000,0,2928095,0,200,1.1
2026-09-24T00:01:54Z,60,535.0,1000,1000,0,5808190,0,200,2.0
2026-09-24T00:02:25Z,90,483.4,1000,1000,0,7748670,0,200,1.6
2026-09-24T00:02:54Z,120,506.7,1000,1000,0,9630495,0,200,1.3
2026-09-24T00:03:24Z,150,557.2,1000,1000,0,11515478,0,200,1.4
2026-09-24T00:03:55Z,180,502.6,1000,1000,0,13458534,0,200,0.7
2026-09-24T00:04:24Z,210,526.8,1000,1000,0,15332098,0,200,42.3
2026-09-24T00:04:54Z,240,526.0,1000,1000,0,17223348,0,200,1.5
2026-09-24T00:05:25Z,270,502.5,1000,1000,0,19162859,0,200,0.8
2026-09-24T00:05:54Z,300,522.4,1000,1000,0,21044017,0,200,0.6
2026-09-24T00:06:24Z,330,534.3,1000,1000,0,22923062,0,200,1.8
2026-09-24T00:06:54Z,360,549.9,1000,1000,0,24802182,0,200,1.3
2026-09-24T00:07:24Z,390,524.9,1000,1000,0,26744238,0,200,3.1
2026-09-24T00:07:54Z,420,479.0,1000,1000,0,28623358,0,200,0.5
2026-09-24T00:08:24Z,450,515.5,1000,1000,0,30509470,0,200,1.8
2026-09-24T00:08:54Z,480,533.6,1000,1000,0,32446431,0,200,2.7
2026-09-24T00:09:24Z,510,500.8,1000,1000,0,34330646,0,200,0.8
2026-09-24T00:09:54Z,540,509.1,1000,1000,0,36214664,0,200,0.5
2026-09-24T00:10:24Z,570,555.2,1000,1000,0,38157583,0,200,0.7
2026-09-24T00:10:54Z,600,525.5,1000,1000,0,40030942,0,200,0.4
2026-09-24T00:11:24Z,630,531.7,1000,1000,0,41914531,0,200,0.8
2026-09-24T00:11:54Z,660,511.5,1000,1000,0,43852118,0,200,0.5
2026-09-24T00:12:24Z,690,534.1,1000,1000,0,45733986,0,200,0.9
2026-09-24T00:12:54Z,720,504.1,1000,1000,0,47617344,0,200,0.6
2026-09-24T00:13:24Z,750,522.9,1000,1000,0,49557714,0,200,2.5
2026-09-24T00:13:54Z,780,524.4,1000,1000,0,51443239,0,200,1.2
2026-09-24T00:14:24Z,810,479.4,1000,1000,0,53324638,0,200,1.8
2026-09-24T00:14:55Z,840,529.6,1000,1000,0,55267694,0,200,0.5
2026-09-24T00:15:24Z,870,517.4,1000,1000,0,57149285,0,200,131.7
2026-09-24T00:15:54Z,900,539.2,1000,1000,0,59041701,0,200,0.6
2026-09-24T00:16:24Z,930,516.7,1000,1000,0,60927024,0,200,1.8
2026-09-24T00:16:55Z,960,528.3,1000,1000,0,62870086,0,200,0.6
2026-09-24T00:17:24Z,990,539.6,1000,1000,0,64751379,0,200,94.7
2026-09-24T00:17:54Z,1020,519.3,1000,1000,0,66643310,0,200,0.6
2026-09-24T00:18:24Z,1050,515.7,1000,1000,0,68525599,0,200,0.8
2026-09-24T00:18:54Z,1080,533.3,1000,1000,0,70464486,0,200,0.5
2026-09-24T00:19:24Z,1110,519.7,1000,1000,0,72342606,0,200,0.9
2026-09-24T00:19:55Z,1141,520.3,1000,1000,0,74285662,0,200,0.6
2026-09-24T00:20:25Z,1171,518.3,1000,1000,0,76226449,0,200,1.1
2026-09-24T00:20:55Z,1201,532.1,1000,1000,0,78106838,0,200,1.1
2026-09-24T00:21:26Z,1231,524.9,1000,1000,0,80048894,0,200,0.8
2026-09-24T00:21:55Z,1261,508.6,1000,1000,0,81925511,0,200,14.0
2026-09-24T00:22:25Z,1291,512.3,1000,1000,0,83806134,0,200,1.4
2026-09-24T00:22:56Z,1321,495.0,1000,1000,0,85749190,0,200,0.7
2026-09-24T00:23:25Z,1351,528.9,1000,1000,0,87627310,0,200,0.7
2026-09-24T00:23:55Z,1381,493.0,1000,1000,0,89506430,0,200,0.9
2026-09-24T00:24:26Z,1411,531.9,1000,1000,0,91448486,0,200,0.5
2026-09-24T00:24:55Z,1441,519.4,1000,1000,0,93327606,0,200,0.8
2026-09-24T00:25:25Z,1471,516.5,1000,1000,0,95205726,0,200,0.5
2026-09-24T00:25:56Z,1501,491.5,1000,1000,0,97148782,0,200,0.8
2026-09-24T00:26:25Z,1531,526.9,1000,1000,0,99026902,0,200,0.5
2026-09-24T00:26:55Z,1561,537.5,1000,1000,0,100906022,0,200,0.9
2026-09-24T00:27:25Z,1591,529.8,1000,1000,0,102848078,0,200,2.4
2026-09-24T00:27:55Z,1621,537.8,1000,1000,0,104727198,0,200,0.7
2026-09-24T00:28:25Z,1651,551.8,1000,1000,0,106605318,0,200,0.6
2026-09-24T00:28:55Z,1681,518.7,1000,1000,0,108548374,0,200,1.1
2026-09-24T00:29:25Z,1711,531.2,1000,1000,0,110426494,0,200,0.4
2026-09-24T00:29:55Z,1741,505.2,1000,1000,0,112305614,0,200,0.7
2026-09-24T00:30:25Z,1771,533.5,1000,1000,0,114247670,0,200,0.6
2026-09-24T00:30:55Z,1801,554.0,1000,1000,0,116126790,0,200,0.8
2026-09-24T00:31:25Z,1831,537.9,1000,1000,0,118004910,0,200,1.9
2026-09-24T00:31:55Z,1861,521.0,1000,1000,0,120951961,0,200,3.1
2026-09-24T00:32:25Z,1891,522.3,1000,1000,0,122830081,0,200,0.5
2026-09-24T00:32:55Z,1921,541.8,1000,1000,0,124709201,0,200,1.1
2026-09-24T00:33:25Z,1951,501.1,1000,1000,0,126651257,0,200,0.8
2026-09-24T00:33:55Z,1981,529.1,1000,1000,0,128530377,0,200,0.8
2026-09-24T00:34:25Z,2011,541.8,1000,1000,0,130408497,0,200,0.6
2026-09-24T00:34:55Z,2041,523.1,1000,1000,0,132351553,0,200,0.8
2026-09-24T00:35:25Z,2071,510.1,1000,1000,0,134229673,0,200,0.6
2026-09-24T00:35:55Z,2101,538.2,1000,1000,0,136108793,0,200,0.9
2026-09-24T00:36:25Z,2131,558.6,1000,1000,0,138050849,0,200,0.6
2026-09-24T00:36:55Z,2161,505.7,1000,1000,0,139937961,0,200,1.2
2026-09-24T00:37:25Z,2191,558.6,1000,1000,0,141816081,0,200,0.4
2026-09-24T00:37:55Z,2221,510.4,1000,1000,0,143761518,0,200,1.1
2026-09-24T00:38:25Z,2251,547.5,1000,1000,0,145637257,0,200,0.6
2026-09-24T00:38:55Z,2281,530.7,1000,1000,0,147516377,0,200,0.9
2026-09-24T00:39:25Z,2311,534.6,1000,1000,0,149458433,0,200,0.5
2026-09-24T00:39:55Z,2341,503.6,1000,1000,0,151337553,0,200,0.9
2026-09-24T00:40:25Z,2371,536.6,1000,1000,0,153215673,0,200,1.1
2026-09-24T00:40:55Z,2401,546.9,1000,1000,0,155156095,0,200,19.1
2026-09-24T00:41:25Z,2431,520.5,1000,1000,0,157036849,0,200,0.5
2026-09-24T00:41:56Z,2461,485.3,1000,1000,0,158979905,0,200,0.9
2026-09-24T00:42:25Z,2491,495.8,1000,1000,0,160858054,0,200,28.2
2026-09-24T00:42:55Z,2521,547.1,1000,1000,0,162745137,0,200,2.0
2026-09-24T00:43:25Z,2551,546.9,1000,1000,0,164623257,0,200,0.5
2026-09-24T00:43:55Z,2581,549.7,1000,1000,0,166566313,0,200,1.0
2026-09-24T00:44:25Z,2611,517.7,1000,1000,0,168444433,0,200,0.5
2026-09-24T00:44:55Z,2641,539.9,1000,1000,0,170326199,0,200,0.8
2026-09-24T00:45:25Z,2671,546.8,1000,1000,0,172272969,0,200,1.8
2026-09-24T00:45:55Z,2701,524.2,1000,1000,0,174152721,0,200,0.8
2026-09-24T00:46:25Z,2731,520.7,1000,1000,0,176038217,0,200,2.9
2026-09-24T00:46:55Z,2761,519.3,1000,1000,0,177981889,0,200,0.6
2026-09-24T00:47:25Z,2791,545.5,1000,1000,0,179860009,0,200,0.8
2026-09-24T00:47:55Z,2821,516.6,1000,1000,0,181739129,0,200,0.6
2026-09-24T00:48:26Z,2851,523.2,1000,1000,0,183681185,0,200,0.9
2026-09-24T00:48:55Z,2881,509.7,1000,1000,0,185560305,0,200,0.5
2026-09-24T00:49:25Z,2911,490.6,1000,1000,0,187438425,0,200,0.9
2026-09-24T00:49:55Z,2941,552.8,1000,1000,0,189381631,0,200,1.7
2026-09-24T00:50:25Z,2971,557.9,1000,1000,0,191267178,0,200,2.5
2026-09-24T00:50:55Z,3001,553.7,1000,1000,0,193146713,0,200,1.3
2026-09-24T00:51:25Z,3031,509.3,1000,1000,0,195088769,0,200,0.7
2026-09-24T00:51:55Z,3061,543.3,1000,1000,0,196967889,0,200,0.8
2026-09-24T00:52:25Z,3091,502.0,1000,1000,0,198846009,0,200,1.4
2026-09-24T00:52:55Z,3121,535.8,1000,1000,0,200789065,0,200,1.7
2026-09-24T00:53:25Z,3151,513.1,1000,1000,0,202667185,0,200,0.9
2026-09-24T00:53:55Z,3181,533.8,1000,1000,0,204546305,0,200,1.1
2026-09-24T00:54:25Z,3211,530.1,1000,1000,0,206487958,0,200,0.9
2026-09-24T00:54:55Z,3241,557.7,1000,1000,0,208367481,0,200,0.5
2026-09-24T00:55:25Z,3271,520.3,1000,1000,0,210245601,0,200,0.8
2026-09-24T00:55:55Z,3301,525.8,1000,1000,0,212188657,0,200,2.2
2026-09-24T00:56:25Z,3331,519.0,1000,1000,0,214066777,0,200,0.9
2026-09-24T00:56:55Z,3361,560.8,1000,1000,0,215945897,0,200,0.7
2026-09-24T00:57:25Z,3391,531.2,1000,1000,0,217890528,0,200,1.2
2026-09-24T00:57:55Z,3421,524.9,1000,1000,0,219774874,0,200,0.8
2026-09-24T00:58:25Z,3451,467.9,1000,1000,0,221653185,0,200,0.7
2026-09-24T00:58:55Z,3481,550.3,1000,1000,0,223597259,0,200,0.6
2026-09-24T00:59:25Z,3511,529.6,1000,1000,0,225474361,0,200,0.8
2026-09-24T00:59:55Z,3541,522.8,1000,1000,0,227353481,0,200,0.5
2026-09-24T01:00:25Z,3571,549.3,1000,1000,0,229293669,0,200,11.7
2026-09-24T01:00:55Z,3601,561.0,1000,1000,0,231182629,0,200,0.6
2026-09-24T01:01:25Z,3631,526.9,1000,1000,0,233060769,0,200,1.3
2026-09-24T01:01:56Z,3661,575.6,1000,1000,0,235970520,0,200,0.5
2026-09-24T01:02:25Z,3691,544.9,1000,1000,0,237877385,0,200,1.3
2026-09-24T01:02:55Z,3721,537.0,1000,1000,0,239761064,0,200,0.5
2026-09-24T01:03:25Z,3751,533.8,1000,1000,0,241639184,0,200,0.6
2026-09-24T01:03:55Z,3781,535.3,1000,1000,0,243582240,0,200,0.8
2026-09-24T01:04:25Z,3811,531.9,1000,1000,0,245460360,0,200,0.5
2026-09-24T01:04:55Z,3841,519.7,1000,1000,0,247347472,0,200,1.2
2026-09-24T01:05:25Z,3871,519.7,1000,1000,0,249289516,0,200,1.1
2026-09-24T01:05:55Z,3901,534.1,1000,1000,0,251168648,0,200,0.7
2026-09-24T01:06:25Z,3931,537.6,1000,1000,0,253046768,0,200,0.5
2026-09-24T01:06:55Z,3961,564.0,1000,1000,0,254990305,0,200,1.1
2026-09-24T01:07:25Z,3991,530.6,1000,1000,0,256867944,0,200,0.5
2026-09-24T01:07:55Z,4021,522.6,1000,1000,0,258747064,0,200,0.7
2026-09-24T01:08:25Z,4051,523.9,1000,1000,0,260689120,0,200,0.5
2026-09-24T01:08:55Z,4081,532.9,1000,1000,0,262568240,0,200,0.7
2026-09-24T01:09:25Z,4111,527.2,1000,1000,0,264446360,0,200,0.5
2026-09-24T01:09:55Z,4141,537.5,1000,1000,0,266394126,0,200,1.0
2026-09-24T01:10:25Z,4171,495.6,1000,1000,0,268272838,0,200,0.5
