timestamp,elapsed_sec,rss_mb,intern_size,established,flaps_total,msgs_sent_total,max_prefix_exceeded_total,readyz_code,readyz_ms
2026-09-11T18:58:32Z,0,494.6,1000,1000,0,1071663,0,200,1.0
2026-09-11T18:59:02Z,30,527.8,1000,1000,0,2953040,0,200,0.5
2026-09-11T18:59:32Z,60,515.2,1000,1000,0,5814184,0,200,0.8
2026-09-11T19:00:03Z,90,533.8,1000,1000,0,7750426,0,200,0.5
2026-09-11T19:00:32Z,120,526.2,1000,1000,0,9635360,0,200,0.7
2026-09-11T19:01:02Z,150,512.4,1000,1000,0,11513480,0,200,0.6
2026-09-11T19:01:32Z,180,553.7,1000,1000,0,13456536,0,200,0.7
2026-09-11T19:02:02Z,210,497.5,1000,1000,0,15334656,0,200,0.5
2026-09-11T19:02:32Z,240,525.8,1000,1000,0,17213776,0,200,0.7
2026-09-11T19:03:02Z,270,507.4,1000,1000,0,19148840,0,200,43.0
2026-09-11T19:03:32Z,300,512.5,1000,1000,0,21038316,0,200,1.2
2026-09-11T19:04:02Z,330,528.9,1000,1000,0,22919732,0,200,0.8
2026-09-11T19:04:32Z,360,523.3,1000,1000,0,24860999,0,200,0.7
2026-09-11T19:05:02Z,390,532.6,1000,1000,0,26742240,0,200,0.8
2026-09-11T19:05:32Z,420,531.7,1000,1000,0,28630621,0,200,0.8
2026-09-11T19:06:03Z,450,527.9,1000,1000,0,30575325,0,200,0.6
2026-09-11T19:06:32Z,480,529.1,1000,1000,0,32454063,0,200,0.7
2026-09-11T19:07:02Z,510,525.2,1000,1000,0,34333520,0,200,1.6
2026-09-11T19:07:33Z,540,529.6,1000,1000,0,36278295,0,200,0.8
2026-09-11T19:08:02Z,570,511.1,1000,1000,0,38156686,0,200,1.6
2026-09-11T19:08:32Z,600,492.0,1000,1000,0,40036936,0,200,0.5
2026-09-11T19:09:03Z,630,511.3,1000,1000,0,41978992,0,200,0.6
2026-09-11T19:09:32Z,660,528.7,1000,1000,0,43858112,0,200,0.6
2026-09-11T19:10:02Z,690,504.3,1000,1000,0,45742671,0,200,2.2
2026-09-11T19:10:32Z,720,524.4,1000,1000,0,47623344,0,200,0.5
2026-09-11T19:11:02Z,750,527.0,1000,1000,0,49565400,0,200,2.4
2026-09-11T19:11:32Z,780,483.4,1000,1000,0,51446493,0,200,0.6
2026-09-11T19:12:02Z,810,497.3,1000,1000,0,53329744,0,200,1.1
2026-09-11T19:12:32Z,840,529.9,1000,1000,0,55266695,0,200,48.8
2026-09-11T19:13:02Z,870,487.9,1000,1000,0,57153051,0,200,0.7
