ts_unix,elapsed_sec,pe1_rss_mb,pe2_rss_mb,pe1_df_role,pe2_df_role,pe1_df_changes,pe2_df_changes,pe1_bum_flags,pe2_bum_flags,pe2_running,pe1_established_seen,pe2_established_seen,pe1_pool_size,pe2_pool_size,pe1_fdb_total,pe2_fdb_total,pe1_fdb_extern_learn,pe2_fdb_extern_learn,pe1_nh_count,pe2_nh_count,pe1_local_origs,pe2_local_origs,pe1_local_orig_errors,pe2_local_orig_errors,pe1_local_obs_drops,pe2_local_obs_drops,pe1_dup_mac_moves,pe2_dup_mac_moves,pe1_drift_members_repaired,pe2_drift_members_repaired,pe1_drift_groups_replaced,pe2_drift_groups_replaced,pe1_drift_orphans_cleaned,pe2_drift_orphans_cleaned,pe1_drift_disabled,pe2_drift_disabled,churn_adds_total,churn_dels_total,churn_moves_total
1782879750,9476,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,215,199,453,421,0,0,0,0,7211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7614,7200,3156
1782879811,9537,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,215,231,453,485,0,0,0,0,7259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7662,7216,3236
1782879873,9599,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,183,199,389,421,0,0,0,0,7291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7694,7312,3252
1782879935,9661,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,199,215,421,453,0,0,0,0,7371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7774,7360,3284
1782879997,9723,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,231,247,485,517,0,0,0,0,7439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7854,7376,3332
1782880059,9785,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,215,231,453,485,0,0,0,0,7483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7902,7456,3348
1782880121,9847,34.3242,0.917969,1,NaN,NaN,NaN,df,df,0,9,0,247,231,517,485,0,0,0,0,7563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,7998,7520,3348
1782880184,9910,34.3281,31.6875,1,0,NaN,1,df,nondf,1,10,1,231,231,533,1178,48,693,0,0,7627,16,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8046,7584,3364
1782880245,9971,34.3281,31.8711,1,0,NaN,1,df,nondf,1,10,1,229,217,569,1141,90,684,0,0,7700,34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8062,7616,3378
1782880306,10032,34.3281,32.0898,1,0,NaN,1,df,nondf,1,10,1,236,223,667,1186,174,717,0,0,7763,72,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8094,7632,3388
1782880367,10093,34.3281,32.1914,1,0,NaN,1,df,nondf,1,10,1,207,207,596,1058,159,621,0,0,7827,72,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8126,7712,3388
1782880428,10154,34.3281,32.3594,1,0,NaN,1,df,nondf,1,10,1,239,239,777,1218,276,717,0,0,7891,120,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8222,7744,3388
1782880489,10215,34.3281,32.5938,1,0,NaN,1,df,nondf,1,10,1,256,256,892,1303,357,768,0,0,7940,153,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8288,7776,3388
1782880550,10276,34.3281,32.793,1,0,NaN,1,df,nondf,1,10,1,240,256,881,1255,378,720,0,0,8004,169,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8320,7824,3388
1782880611,10337,34.3281,32.8633,1,0,NaN,1,df,nondf,1,10,1,255,257,983,1302,450,765,0,0,8051,218,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8352,7840,3405
1782880672,10398,34.3281,32.918,1,0,NaN,1,df,nondf,1,10,1,260,252,993,1307,450,780,0,0,8104,229,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8384,7872,3410
1782880733,10459,34.3281,32.9766,1,0,NaN,1,df,nondf,1,10,1,232,232,931,1183,444,696,0,0,8140,257,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8400,7936,3414
1782880795,10521,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,264,248,551,519,0,0,0,0,8220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8480,7968,3446
1782880857,10583,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,264,248,551,519,0,0,0,0,8268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8528,8016,3462
1782880919,10645,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,216,248,455,519,0,0,0,0,8284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8544,8080,3510
1782880981,10707,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,216,232,455,487,0,0,0,0,8332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8592,8144,3542
1782881043,10769,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,216,216,455,455,0,0,0,0,8380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8656,8224,3558
1782881105,10831,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,248,264,519,551,0,0,0,0,8460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8752,8240,3590
1782881167,10893,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,263,249,549,521,0,0,0,0,8509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8816,8304,3606
1782881229,10955,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,247,233,517,489,0,0,0,0,8539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8832,8352,3654
1782881291,11017,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,263,233,549,489,0,0,0,0,8587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8880,8384,3702
1782881353,11079,34.332,0.9375,1,NaN,NaN,NaN,df,df,0,10,0,247,249,517,521,0,0,0,0,8619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,8928,8432,3718
1782881416,11142,34.332,31.8516,1,0,NaN,1,df,nondf,1,11,1,231,236,492,1227,9,732,0,0,8664,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,8976,8512,3718
1782881477,11203,34.332,32.1406,1,0,NaN,1,df,nondf,1,11,1,235,236,550,1180,54,684,0,0,8730,20,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9008,8544,3718
1782881538,11264,34.332,32.2109,1,0,NaN,1,df,nondf,1,11,1,242,238,610,1226,102,726,0,0,8806,38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9072,8592,3732
1782881599,11325,34.332,32.2734,1,0,NaN,1,df,nondf,1,11,1,242,254,658,1258,150,726,0,0,8838,54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9104,8608,3732
1782881660,11386,34.332,32.3555,1,0,NaN,1,df,nondf,1,11,1,258,254,732,1306,192,774,0,0,8886,70,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9152,8640,3732
1782881721,11447,34.332,32.4219,1,0,NaN,1,df,nondf,1,11,1,255,241,726,1271,192,765,0,0,8931,73,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9152,8656,3745
1782881782,11508,34.332,32.4844,1,0,NaN,1,df,nondf,1,11,1,234,246,731,1217,240,702,0,0,8974,94,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9184,8704,3756
1782881843,11569,34.332,32.6602,1,0,NaN,1,df,nondf,1,11,1,234,230,785,1185,294,702,0,0,9006,142,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9232,8768,3756
1782881904,11630,34.332,32.7773,1,0,NaN,1,df,nondf,1,11,1,257,255,928,1301,393,768,0,0,9063,183,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9296,8784,3764
1782881965,11691,34.332,32.9102,1,0,NaN,1,df,nondf,1,11,1,256,255,930,1302,393,768,0,0,9141,183,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9327,8816,3764
1782882028,11754,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,225,223,475,470,0,0,0,0,9158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9328,8880,3812
1782882090,11816,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,225,255,475,534,0,0,0,0,9222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9392,8912,3860
1782882151,11877,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,241,271,507,566,0,0,0,0,9270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9440,8928,3892
1782882213,11939,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,241,271,507,566,0,0,0,0,9302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9440,8928,3956
1782882275,12001,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,255,255,532,533,0,0,0,0,9350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9472,8960,4004
1782882337,12063,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,241,271,506,565,0,0,0,0,9382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9504,8992,4052
1782882399,12125,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,241,255,506,533,0,0,0,0,9430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9568,9072,4052
1782882461,12187,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,241,271,506,565,0,0,0,0,9478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9600,9088,4132
1782882523,12249,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,257,255,538,534,0,0,0,0,9510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9648,9136,4148
1782882585,12311,34.332,0.957031,1,NaN,NaN,NaN,df,df,0,11,0,225,239,473,502,0,0,0,0,9542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,9664,9200,4180
1782882649,12375,34.3398,30.9492,1,0,NaN,1,df,nondf,1,12,1,209,207,522,1065,81,627,0,0,9574,32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9712,9296,4180
1782882709,12435,34.4023,31.2969,1,0,NaN,1,df,nondf,1,12,1,193,207,619,1017,210,579,0,0,9574,96,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9776,9376,4180
1782882770,12496,34.4297,31.6562,1,0,NaN,1,df,nondf,1,12,1,233,227,797,1141,306,663,0,0,9658,132,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9856,9392,4192
1782882831,12557,34.5117,32.1719,1,0,NaN,1,df,nondf,1,12,1,253,243,913,1268,384,759,0,0,9740,164,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9904,9408,4192
1782882892,12618,34.5117,32.3477,1,0,NaN,1,df,nondf,1,12,1,253,258,991,1298,462,759,0,0,9778,211,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9951,9440,4192
1782882953,12679,34.5117,32.4844,1,0,NaN,1,df,nondf,1,12,1,261,251,1032,1308,489,783,0,0,9809,252,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9984,9472,4200
1782883014,12740,34.5117,32.5781,1,0,NaN,1,df,nondf,1,12,1,237,243,986,1220,489,711,0,0,9858,276,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,9984,9504,4208
1782883075,12801,34.5234,32.7031,1,0,NaN,1,df,nondf,1,12,1,260,252,1077,1307,534,780,0,0,9913,301,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10016,9504,4215
1782883136,12862,34.543,32.7852,1,0,NaN,1,df,nondf,1,12,1,244,252,1060,1259,549,732,0,0,9961,317,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10064,9568,4215
1782883197,12923,34.5586,32.8711,1,0,NaN,1,df,nondf,1,12,1,259,252,1093,1304,552,777,0,0,10024,333,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10095,9584,4216
1782883259,12985,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,251,244,527,509,0,0,0,0,10056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10143,9648,4248
1782883321,13047,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,236,507,498,0,0,0,0,10104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10175,9696,4312
1782883383,13109,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,269,509,562,0,0,0,0,10152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10224,9712,4344
1782883445,13171,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,253,509,530,0,0,0,0,10200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10256,9760,4376
1782883507,13233,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,253,509,530,0,0,0,0,10248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10304,9808,4392
1782883569,13295,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,237,509,498,0,0,0,0,10280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10336,9856,4424
1782883631,13357,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,253,509,529,0,0,0,0,10312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10384,9888,4456
1782883693,13419,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,227,237,477,497,0,0,0,0,10328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10448,9984,4456
1782883755,13481,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,211,205,445,433,0,0,0,0,10360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10480,10064,4488
1782883817,13543,34.5586,0.976562,1,NaN,NaN,NaN,df,df,0,12,0,243,253,509,529,0,0,0,0,10424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10560,10064,4552
1782883880,13606,34.5586,31.7227,1,0,NaN,1,df,nondf,1,13,1,252,253,525,1306,0,777,0,0,10488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10576,10064,4552
1782883941,13667,34.5586,31.8828,1,0,NaN,1,df,nondf,1,13,1,243,221,557,1194,48,729,0,0,10552,16,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10592,10128,4600
1782884002,13728,34.5586,32.1172,1,0,NaN,1,df,nondf,1,13,1,227,221,567,1146,90,681,0,0,10616,32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10624,10176,4600
1782884063,13789,34.5586,32.2656,1,0,NaN,1,df,nondf,1,13,1,238,242,685,1221,186,714,0,0,10691,69,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10672,10192,4611
1782884124,13850,34.5586,32.3789,1,0,NaN,1,df,nondf,1,13,1,254,258,807,1301,276,762,0,0,10755,101,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10752,10240,4611
1782884184,13910,34.6094,32.5273,1,0,NaN,1,df,nondf,1,13,1,251,244,846,1264,321,753,0,0,10768,135,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10783,10288,4623
1782884245,13971,34.6133,32.6797,1,0,NaN,1,df,nondf,1,13,1,252,260,923,1299,396,756,0,0,10801,167,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10848,10336,4623
1782884306,14032,34.6172,32.7383,1,0,NaN,1,df,nondf,1,13,1,246,234,911,1229,396,738,0,0,10843,189,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10864,10384,4649
1782884367,14093,34.625,32.7969,1,0,NaN,1,df,nondf,1,13,1,247,249,1009,1262,492,741,0,0,10876,252,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10912,10416,4666
1782884428,14154,34.6328,33.0625,1,0,NaN,1,df,nondf,1,13,1,263,249,1045,1307,498,786,0,0,10956,268,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,10960,10448,4666
1782884490,14216,34.6367,1.031,1,NaN,NaN,NaN,df,df,0,13,0,252,246,527,519,0,0,0,0,10993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,10991,10496,4725
1782884552,14278,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,253,243,529,509,0,0,0,0,11010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11040,10544,4757
1782884614,14340,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,253,259,529,541,0,0,0,0,11058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11088,10576,4805
1782884676,14402,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,235,213,493,447,0,0,0,0,11096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11104,10656,4853
1782884738,14464,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,269,243,561,509,0,0,0,0,11138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11168,10656,4869
1782884800,14526,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,269,243,561,509,0,0,0,0,11170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11200,10688,4917
1782884862,14588,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,237,243,497,509,0,0,0,0,11186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11216,10736,4965
1782884924,14650,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,237,253,497,527,0,0,0,0,11234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11280,10784,4997
1782884986,14712,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,221,211,465,445,0,0,0,0,11266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11312,10880,5029
1782885048,14774,34.6367,0.996094,1,NaN,NaN,NaN,df,df,0,13,0,253,243,529,509,0,0,0,0,11330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11408,10912,5045
1782885111,14837,34.6367,31.9258,1,0,NaN,1,df,nondf,1,14,1,253,243,622,1268,93,759,0,0,11378,32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11456,10960,5045
1782885172,14898,34.6367,32.1523,1,0,NaN,1,df,nondf,1,14,1,252,260,788,1299,261,756,0,0,11393,97,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11520,11008,5059
1782885233,14959,34.6367,32.3984,1,0,NaN,1,df,nondf,1,14,1,245,251,774,1260,261,735,0,0,11450,104,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11536,11040,5068
1782885294,15020,34.6367,32.5195,1,0,NaN,1,df,nondf,1,14,1,252,244,786,1267,261,756,0,0,11521,113,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11552,11056,5075
1782885355,15081,34.6367,32.6328,1,0,NaN,1,df,nondf,1,14,1,263,248,882,1308,333,789,0,0,11580,149,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11615,11104,5086
1782885416,15142,34.6367,32.7539,1,0,NaN,1,df,nondf,1,14,1,263,248,911,1309,360,789,0,0,11644,166,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11679,11168,5086
1782885477,15203,34.6367,32.8203,1,0,NaN,1,df,nondf,1,14,1,236,227,863,1186,366,708,0,0,11681,193,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11711,11248,5091
1782885538,15264,34.6367,32.8789,1,0,NaN,1,df,nondf,1,14,1,224,223,878,1142,405,672,0,0,11717,237,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11759,11312,5095
1782885599,15325,34.6367,32.9492,1,0,NaN,1,df,nondf,1,14,1,249,246,1069,1248,549,747,0,0,11740,340,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11807,11312,5120
1782885660,15386,34.6367,33.1836,1,0,NaN,1,df,nondf,1,14,1,254,258,1140,1303,606,762,0,0,11764,400,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,11856,11344,5124
1782885722,15448,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,238,257,500,538,0,0,0,0,11796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11887,11392,5172
1782885784,15510,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,254,258,532,540,0,0,0,0,11828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11936,11424,5188
1782885846,15572,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,238,242,500,508,0,0,0,0,11860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,11968,11488,5236
1782885908,15634,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,266,246,555,516,0,0,0,0,11908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12016,11504,5268
1782885970,15696,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,254,226,532,475,0,0,0,0,11950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12032,11552,5332
1782886032,15758,34.6367,1.023,1,NaN,NaN,NaN,df,df,0,14,0,239,232,502,483,0,0,0,0,11973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12080,11600,5348
1782886093,15819,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,255,241,534,505,0,0,0,0,12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12160,11664,5364
1782886155,15881,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,243,269,508,563,0,0,0,0,12054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12208,11696,5380
1782886217,15943,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,240,272,503,568,0,0,0,0,12086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12208,11696,5444
1782886279,16005,34.6367,1.016,1,NaN,NaN,NaN,df,df,0,14,0,256,255,535,536,0,0,0,0,12134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,12240,11728,5508
1782886343,16069,34.6406,31.7695,1,0,NaN,1,df,nondf,1,15,1,240,240,503,1224,0,720,0,0,12198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12256,11776,5508
1782886404,16130,34.6406,31.9766,1,0,NaN,1,df,nondf,1,15,1,239,241,597,1215,96,711,0,0,12243,35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12320,11840,5521
1782886465,16191,34.6406,32.1133,1,0,NaN,1,df,nondf,1,15,1,244,252,703,1259,192,732,0,0,12282,76,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12368,11872,5544
1782886525,16251,34.6406,32.2188,1,0,NaN,1,df,nondf,1,15,1,260,252,735,1307,192,780,0,0,12362,76,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12400,11888,5544
1782886586,16312,34.6406,32.2734,1,0,NaN,1,df,nondf,1,15,1,241,255,745,1256,240,723,0,0,12407,95,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12432,11936,5557
1782886647,16373,34.6406,32.3164,1,0,NaN,1,df,nondf,1,15,1,255,256,776,1300,243,765,0,0,12453,96,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12479,11968,5557
1782886708,16434,34.6406,32.375,1,0,NaN,1,df,nondf,1,15,1,240,256,746,1255,243,720,0,0,12502,96,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12496,12000,5557
1782886769,16495,34.6406,32.5469,1,0,NaN,1,df,nondf,1,15,1,250,246,826,1265,303,750,0,0,12544,134,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12544,12048,5567
1782886830,16556,34.6406,32.668,1,0,NaN,1,df,nondf,1,15,1,252,260,926,1299,399,756,0,0,12594,180,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12592,12080,5585
1782886891,16617,34.6406,32.7305,1,0,NaN,1,df,nondf,1,15,1,241,255,952,1256,447,723,0,0,12631,223,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,12608,12112,5606
