epoch_s,latency_ms,exit
1789057311.743097928,11.1,0
1789057311.807510514,8.8,0
1789057311.869621236,8.4,0
1789057311.932025439,8.8,0
1789057311.994597162,9.3,0
1789057312.057346312,10.2,0
1789057312.120791266,8.2,0
1789057312.183063681,8.7,0
1789057312.245131007,9.4,0
1789057312.308062831,9.2,0
1789057312.370329777,16.1,0
1789057312.439572391,8.7,0
1789057312.501513288,9.0,0
1789057312.563765482,8.3,0
1789057312.625202964,9.8,0
1789057312.688757592,9.4,0
1789057312.751741254,9.0,0
1789057312.814430674,8.4,0
1789057312.876311381,8.9,0
1789057312.938612268,8.5,0
1789057313.000683991,8.9,0
1789057313.063060742,8.5,0
1789057313.124929531,8.7,0
1789057313.187023047,8.7,0
1789057313.249042211,8.8,0
1789057313.311229879,9.1,0
1789057313.373676474,9.2,0
1789057313.436052815,8.6,0
1789057313.497792680,9.4,0
1789057313.560327057,9.0,0
1789057313.622913213,9.5,0
1789057313.686030916,8.4,0
1789057313.748197251,8.5,0
1789057313.809855273,8.5,0
1789057313.871565574,8.9,0
1789057313.933758639,8.9,0
1789057313.996085836,8.5,0
1789057314.057956838,9.1,0
1789057314.120627129,8.6,0
1789057314.182759113,8.8,0
1789057314.244877967,8.7,0
1789057314.307052745,8.7,0
1789057314.369168313,8.8,0
1789057314.431279566,8.2,0
1789057314.492560953,8.5,0
1789057314.554623663,8.2,0
1789057314.616207474,8.5,0
1789057314.677983363,8.4,0
1789057314.739818491,8.4,0
1789057314.801819769,8.6,0
1789057314.863727075,8.6,0
1789057314.925824987,8.6,0
1789057314.987808057,8.4,0
1789057315.049450126,8.2,0
1789057315.111174998,8.5,0
1789057315.172949375,8.4,0
1789057315.234707337,8.3,0
1789057315.296204588,8.5,0
1789057315.357940548,8.2,0
1789057315.419582987,8.7,0
1789057315.481482491,8.5,0
1789057315.543550719,8.6,0
1789057315.605521671,8.7,0
1789057315.667412122,8.1,0
1789057315.728864897,8.8,0
1789057315.791144752,9.1,0
1789057315.853581713,8.6,0
1789057315.915670131,8.0,0
1789057315.977096906,8.6,0
1789057316.039168209,9.2,0
1789057316.102172792,8.6,0
1789057316.164170453,7.9,0
1789057316.225370138,8.4,0
1789057316.286959417,8.9,0
1789057316.349172993,8.5,0
1789057316.411062502,8.4,0
1789057316.472676308,8.5,0
1789057316.534584836,8.3,0
1789057316.596254256,8.3,0
1789057316.657955522,8.7,0
1789057316.719807085,8.3,0
1789057316.781374261,8.2,0
1789057316.843019314,8.9,0
1789057316.905366801,8.8,0
1789057316.967442169,8.1,0
1789057317.029074122,8.8,0
1789057317.091101999,9.3,0
1789057317.153909937,8.7,0
1789057317.216019306,8.7,0
1789057317.277937189,8.4,0
1789057317.339693077,9.1,0
1789057317.401999132,8.6,0
1789057317.464143264,8.1,0
1789057317.525833173,8.6,0
1789057317.587917355,8.3,0
1789057317.649532984,8.9,0
1789057317.711747501,8.6,0
1789057317.773693795,8.6,0
1789057317.836055824,8.1,0
1789057317.897670942,10.4,0
1789057317.961563547,9.1,0
1789057318.024031054,8.4,0
1789057318.085707603,8.4,0
1789057318.147548029,8.5,0
1789057318.209314234,8.5,0
1789057318.271193418,8.7,0
1789057318.333202807,8.9,0
1789057318.395553098,9.1,0
1789057318.458203899,8.6,0
1789057318.520394330,8.7,0
1789057318.582597220,8.5,0
1789057318.644231927,8.5,0
1789057318.706148377,8.3,0
1789057318.767703485,9.0,0
1789057318.830178122,8.3,0
1789057318.891821211,8.5,0
1789057318.953770040,9.0,0
1789057319.016237767,8.7,0
1789057319.078327527,8.5,0
1789057319.140179069,9.1,0
1789057319.202839846,8.6,0
1789057319.264695464,9.0,0
1789057319.326903161,8.4,0
1789057319.388562695,8.6,0
1789057319.450752395,8.5,0
1789057319.512732210,8.8,0
1789057319.575100718,9.0,0
1789057319.637764069,8.9,0
1789057319.700304915,10.4,0
1789057319.764017730,8.6,0
1789057319.825870725,8.8,0
1789057319.888080345,8.7,0
1789057319.950227330,9.2,0
1789057320.012807546,8.5,0
1789057320.074684817,8.4,0
1789057320.136523640,8.9,0
1789057320.199041042,8.5,0
1789057320.260725463,8.4,0
1789057320.322513620,8.6,0
1789057320.384520556,8.7,0
1789057320.446454211,8.6,0
1789057320.508542959,8.3,0
1789057320.570188803,8.3,0
1789057320.631843690,8.9,0
1789057320.694063205,8.8,0
1789057320.756122589,8.3,0
1789057320.817734612,8.4,0
1789057320.879816039,8.3,0
1789057320.941563925,8.4,0
